Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source,Type
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000213,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003822,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003898,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000353,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000346,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000342,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002609,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000345,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000357,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002561,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000343,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000348,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000351,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000349,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta johnsoni,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002652,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000356,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002677,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000271,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000272,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000265,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000269,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000281,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000266,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000262,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000267,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000283,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002678,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000279,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002700,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000282,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000263,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thoracochaeta seticosta,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2016-06-05,ENT016-000260,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tipula sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000196,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tipula sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004259,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tipula sp.,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-04,ENT016-000401,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tipula sp.,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-04,ENT016-000411,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tyria jacobaeae,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-04,ENT016-000379,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tyria jacobaeae,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-04,ENT016-000371,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005270,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005275,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005276,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005278,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005272,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005279,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005277,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-06,ENT016-005237,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005271,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005273,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005280,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Vespula pensylvanica,Canada,British Columbia,Gulf Islands,Valdes Island,,49.0503,-123.62404,,,, Sydney Cannings,2015-09-05,ENT016-005274,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Villa lateralis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Sydney Cannings,2015-09-06,ENT016-005230,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Villa lateralis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Sydney Cannings,2015-09-06,ENT016-005229,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Zootermopsis angusticollis,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Long Lake",49.0630555555556,-123.656111111111,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-05,ENT016-013455,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,, Jane Algard,1975-05-29,9094,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Phillip Nott,1975-05-29,9086,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Phillip Nott,1975-05-29,9093,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Phillip Nott,1975-05-29,9095,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Jane Algard,1975-05-29,9087,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Heather Ashton,1975-05-29,9088,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Heather Ashton,1975-05-29,9096,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Heather Ashton,1975-05-29,9090,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Phillip Nott,1975-05-29,9091,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Phillip Nott,1975-05-29,9064,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Jane Algard,1975-05-29,9066,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Phillip Nott,1975-05-29,9089,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Jane Algard,1975-05-29,9063,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Heather Ashton,1975-05-29,9065,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Jane Algard,1975-05-29,9097,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Heather Ashton,1975-05-29,9085,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5436000,455000, Jane Algard,1975-05-29,9092,,,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Jane Algard; Phillip Nott; Heather Ashton,1975-05-29,8913,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8920,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8927,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8921,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8923,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8924,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8916,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Jane Algard; Phillip Nott; Heather Ashton,1975-05-29,8912,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Jane Algard; Phillip Nott; Heather Ashton,1975-05-29,8911,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8918,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8929,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8922,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8925,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8926,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8917,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8930,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Jane Algard; Phillip Nott; Heather Ashton,1975-05-29,8910,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8919,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,may have had skull,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Peromyscus maniculatus,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8928,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,may have had skull,reported as Peromyscus maniculatus austerus,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Sorex vagrans vagrans,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,, Phillip Nott,1975-05-29,9098,,,,,,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Sorex vagrans vagrans,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8914,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,,,RBCM - Vertebrates,Collection
TERRESTRIAL MAMMALS,Sorex vagrans vagrans,Canada,British Columbia,Gulf Islands,Valdes Island,collector_site_id originally blank,,,10,5436000,455000, Heather Ashton; Jane Algard; Phillip Nott,1975-05-30,8915,"Douglas-fir, alder, maple, yew?, ferns, salal, Oregon grape, grass, some sedge, fallen logs along logging road & bog, mosses",,,,,,RBCM - Vertebrates,Collection
VASCULAR PLANTS,Crassula connata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,10,5437556,450060,Harvey Janszen,1998-03-17,V174974,,,Ca. 50 plants in clusters of 4-10 on 1 sq. m enclaves. Conservation Status:CDC: Red.,,,,RBCM - Vascular plant collections,Collection
VASCULAR PLANTS,Juncus occidentalis,Canada,British Columbia,Gulf Islands,Valdes Island,"NW side, opposite S end of De Courcy Island, little bay 100 m E of seashore.",49.093611,-123.689167,,,,Frank Lomer,2008-07-14,V206737,,,,Ca. 50 plants with Spiranthes romanzoffiana. Conservation Status:CDC: Yellow.,,,RBCM - Vascular Plant Collections,Collection
VASCULAR PLANTS,Montia dichotoma,Canada,British Columbia,Gulf Islands,Valdes Island,S of Flat Top Islands E of Gabriola Island.,49.083333,-123.666667,,,,Adolf Ceska,1979-05-05,V157783,,,,,,,RBCM - Vascular Plant Collections,Collection
