id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,positioning_method,positioning_device,scientific_name,common_name,captive,taxon_id,taxon_rank,latitude,longitude,private_latitude,private_longitude,phylum
91653134,2021-08-17T12:10:00-07:00,2021-08-17,rambryum,Randal,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151637340/square.jpeg,,,,Sceptridium multifidum,leathery grapefern,false,78990,species,49.5714216667,-124.229075,,,Tracheophyta
91653138,2021-08-17T13:18:00-07:00,2021-08-17,rambryum,Randal,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151637548/square.jpeg,,,,Centaurium erythraea,Common centaury,false,56236,species,49.5907433333,-124.2749766667,,,Tracheophyta
91690795,2021-08-18T12:06:00-07:00,2021-08-18,terryludwar,Terry Ludwar,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151706224/square.jpeg,31,,,Huperzia miyoshiana,Chinese clubmoss,false,179422,species,49.5866147614,-124.2691117513,,,Tracheophyta
91819134,2021-08-16T13:44:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939198/square.jpeg,,,,Petasites frigidus,Arctic Butterbur,false,55780,species,49.793645,-124.6119,,,Tracheophyta
91819139,2021-08-16T14:40:00-07:00,2021-08-16,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939245/square.jpeg,21,,,Carex viridula,little green sedge,false,76128,species,49.8012968852,-124.6050346963,,,Tracheophyta
91819140,2021-08-16T14:43:00-07:00,2021-08-16,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939261/square.jpeg,,,,Sisyrinchium californicum,Golden-eyed Grass,false,60550,species,49.8014861111,-124.6052722222,,,Tracheophyta
91819142,2021-08-16T14:44:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939266/square.jpeg,,,,Centaurium erythraea,Common centaury,false,56236,species,49.8015166667,-124.6052777778,,,Tracheophyta
91819146,2021-08-16T14:54:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939316/square.jpeg,,,,Equisetum variegatum,variegated horsetail,false,118784,species,49.8011277778,-124.6048638889,,,Tracheophyta
91819151,2021-08-16T15:03:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939353/square.jpeg,,,,Petasites frigidus,Arctic Butterbur,false,55780,species,49.8014388889,-124.6052388889,,,Tracheophyta
91819159,2021-08-16T16:57:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939474/square.jpeg,31,,,Clinopodium vulgare,Wild Basil,false,84281,species,49.7642960437,-124.5790731081,,,Tracheophyta
91819160,2021-08-16T17:23:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151939484/square.jpeg,,,,Clinopodium vulgare,Wild Basil,false,84281,species,49.764415,-124.57904,,,Tracheophyta
91821978,2021-08-17T08:50:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944050/square.jpeg,65,,,Maianthemum stellatum,star-flowered lily-of-the-valley,false,53268,species,49.65209,-124.459208,,,Tracheophyta
91821979,2021-08-17T09:37:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944124/square.jpeg,419,,,Euphrasia nemorosa,Common Eyebright,false,118893,species,49.6180527173,-124.3254650125,,,Tracheophyta
91821984,2021-08-17T09:44:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944204/square.jpeg,,,,Prunella vulgaris,common selfheal,false,52764,species,49.6125083333,-124.3129933333,,,Tracheophyta
91821989,2021-08-17T09:47:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944264/square.jpeg,,,,Juniperus communis,common juniper,false,58725,species,49.61248,-124.3129483333,,,Tracheophyta
91821990,2021-08-17T09:48:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944278/square.jpeg,,,,Prunella vulgaris,common selfheal,false,52764,species,49.6124866667,-124.3129466667,,,Tracheophyta
91821998,2021-08-17T10:30:00-07:00,2021-08-17,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944390/square.jpeg,99,,,Ribes lacustre,swamp currant,false,78858,species,49.581766313,-124.2677611387,,,Tracheophyta
91822001,2021-08-17T11:22:00-07:00,2021-08-17,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944417/square.jpeg,99,,,Huperzia occidentalis,Pacific clubmoss,false,143696,species,49.581766313,-124.2677611387,,,Tracheophyta
91822004,2021-08-17T11:24:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944450/square.jpeg,,,,Sceptridium multifidum,leathery grapefern,false,78990,species,49.5820583333,-124.26729,,,Tracheophyta
91822005,2021-08-17T11:29:00-07:00,2021-08-17,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944530/square.jpeg,,,,Myriophyllum,Milfoils,false,60207,genus,49.5813066667,-124.26572,,,Tracheophyta
91822006,2021-08-17T11:30:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944546/square.jpeg,,,,Gaultheria ovatifolia,slender wintergreen,false,77228,species,49.581295,-124.26568,,,Tracheophyta
91822009,2021-08-17T12:06:00-07:00,2021-08-17,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944624/square.jpeg,8,,,Botrychium,moonworts,false,55327,genus,49.5714045307,-124.2289518388,,,Tracheophyta
91822010,2021-08-17T12:06:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944631/square.jpeg,,,,Ophioglossum pusillum,northern adder's-tongue,false,59889,species,49.5717083333,-124.22904,,,Tracheophyta
91822011,2021-08-17T12:07:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944665/square.jpeg,,,,Sceptridium multifidum,leathery grapefern,false,78990,species,49.5714277778,-124.22915,,,Tracheophyta
91822013,2021-08-17T12:10:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944678/square.jpeg,,,,Sceptridium multifidum,leathery grapefern,false,78990,species,49.5714183333,-124.22903,,,Tracheophyta
91822014,2021-08-17T12:11:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944695/square.jpeg,,,,Sceptridium multifidum,leathery grapefern,false,78990,species,49.5714194444,-124.2289888889,,,Tracheophyta
91822020,2021-08-17T12:32:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944778/square.jpeg,34,,,Vaccinium oxycoccos,bog cranberry,false,126560,species,49.5751271977,-124.2406126937,,,Tracheophyta
91822021,2021-08-17T12:32:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944785/square.jpeg,,,,Drosera rotundifolia,round-leaved sundew,false,52658,species,49.5750866667,-124.2405233333,,,Tracheophyta
91822027,2021-08-17T12:53:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944966/square.jpeg,,,,Juniperus communis,common juniper,false,58725,species,49.5745083333,-124.2402583333,,,Tracheophyta
91822029,2021-08-17T15:00:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151944987/square.jpeg,,,,Arctium minus,lesser burdock,false,59570,species,49.6794983333,-124.4772466667,,,Tracheophyta
91822038,2021-08-17T19:04:00-07:00,2021-08-17,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151945074/square.jpeg,89,,,Typha latifolia,broadleaf cattail,false,48685,species,49.7425673507,-124.5545549051,,,Tracheophyta
91822039,2021-08-17T19:06:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151945100/square.jpeg,,,,Pseudotsuga menziesii,common Douglas-fir,false,48256,species,49.7431033333,-124.554985,,,Tracheophyta
91822040,2021-08-17T19:35:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151945106/square.jpeg,11,,,Adiantum aleuticum,western maidenhair fern,false,52667,species,49.7420346264,-124.6317216144,,,Tracheophyta
91822041,2021-08-17T19:43:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151945116/square.jpeg,,,,Pseudotsuga menziesii,common Douglas-fir,false,48256,species,49.7420233333,-124.6317266667,,,Tracheophyta
91822044,2021-08-17T20:15:00-07:00,2021-08-17,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151945160/square.jpeg,61,,,Woodwardia fimbriata,giant chain fern,false,52685,species,49.7416627281,-124.6326166463,,,Tracheophyta
91822951,2021-08-16T17:30:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947874/square.jpeg,,,,Adiantum aleuticum,western maidenhair fern,false,52667,species,49.7633833333,-124.5792883333,,,Tracheophyta
91822952,2021-08-16T17:31:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947883/square.jpeg,,,,Athyrium filix-femina,lady fern,false,52669,species,49.7634516667,-124.579185,,,Tracheophyta
91822956,2021-08-16T18:02:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947908/square.jpeg,,,,Jaumea carnosa,Marsh Jaumea,false,60969,species,49.763415,-124.57679,,,Tracheophyta
91822958,2021-08-16T18:04:00-07:00,2021-08-16,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947940/square.jpeg,,,,Spergularia marina,Saltmarsh Sand Spurry,false,79169,species,49.7633466667,-124.576635,,,Tracheophyta
91822961,2021-08-16T18:09:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947964/square.jpeg,,,,Sedum acre,Biting Stonecrop,false,55734,species,49.7634388889,-124.5770805556,,,Tracheophyta
91822964,2021-08-16T18:23:00-07:00,2021-08-16,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947976/square.jpeg,,,,Magnoliopsida,dicots,false,47124,class,49.7636583333,-124.5774944444,,,Tracheophyta
91822967,2021-08-16T18:27:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947987/square.jpeg,,,,Platanthera elongata,Denseflower Rein Orchid,false,551466,species,49.76415,-124.5777583333,,,Tracheophyta
91822968,2021-08-16T18:24:00-07:00,2021-08-16,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/151947984/square.jpeg,,,,Platanthera elongata,Denseflower Rein Orchid,false,551466,species,49.76367,-124.577355,,,Tracheophyta
92617010,2021-08-17T12:43:00-07:00,2021-08-17,terryludwar,Terry Ludwar,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153376232/square.jpeg,29,,,Gaultheria ovatifolia,slender wintergreen,false,77228,species,49.5865633074,-124.2693474133,,,Tracheophyta
92622257,2019-07-18T17:24:00-07:00,2019-07-18,terryludwar,Terry Ludwar,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153384426/square.jpeg,39,,,Triantha occidentalis,western false asphodel,false,79389,species,49.58668282,-124.2690090468,,,Tracheophyta
92722295,2021-08-27T13:27:50-07:00,2021-08-27,crimguy,John Anderson,casual,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153568339/square.jpg,4,,,Cannabis sativa,Cannabis,true,75997,species,49.7562466667,-124.5550216667,,,Tracheophyta
92778850,2021-08-27T15:40:08-07:00,2021-08-27,crimguy,John Anderson,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153671806/square.jpg,5,,,Rubus ursinus,trailing blackberry,false,53445,species,49.7586333333,-124.550705,,,Tracheophyta
92800953,2021-08-27T14:44:07-07:00,2021-08-27,crimguy,John Anderson,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153709580/square.jpg,10,,,Buddleja davidii,Butterfly bush,false,75916,species,49.7559583333,-124.5537633333,,,Tracheophyta
92829988,2021-08-28T12:56:17-07:00,2021-08-28,crimguy,John Anderson,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153761101/square.jpg,16,,,Adiantum aleuticum,western maidenhair fern,false,52667,species,49.7525333333,-124.5514366667,,,Tracheophyta
92830259,2021-08-28T12:23:27-07:00,2021-08-28,crimguy,John Anderson,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/153761624/square.jpg,4,,,Petasites frigidus,Arctic Butterbur,false,55780,species,49.744095,-124.538405,,,Tracheophyta
93306028,2018-05-01T16:11:00-07:00,2018-05-01,terryludwar,Terry Ludwar,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154624966/square.jpeg,27,,,Berberis aquifolium,Oregon grape,false,126887,species,49.7609929358,-124.5881632106,,,Tracheophyta
93306478,2021-08-28T11:45:32-07:00,2021-08-28,pblaeser,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627316/square.jpg,32,,,Euphrasia nemorosa,Common Eyebright,false,118893,species,49.6007040597,-124.3130988187,,,Tracheophyta
93306498,2021-08-28T11:46:36-07:00,2021-08-28,pblaeser,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627378/square.jpg,16,,,Ribes lacustre,swamp currant,false,78858,species,49.6007682878,-124.3133432086,,,Tracheophyta
93306512,2021-08-28T11:50:47-07:00,2021-08-28,pblaeser,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627410/square.jpg,48,,,Tiarella trifoliata laciniata,Lace Foamflower,false,51650,variety,49.6000641594,-124.3143618614,,,Tracheophyta
93306644,2021-08-28T12:26:41-07:00,2021-08-28,pblaeser,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627722/square.jpg,8,,,Juniperus communis,common juniper,false,58725,species,49.5989654099,-124.3208176456,,,Tracheophyta
93306678,2021-08-28T13:11:32-07:00,2021-08-28,pblaeser,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627781/square.jpg,3753,,,Juniperus communis,common juniper,false,58725,species,49.6061419275,-124.3298678606,,,Tracheophyta
93306693,2021-08-28T13:19:50-07:00,2021-08-28,pblaeser,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627794/square.jpg,8,,,Anemonoides grayi,Gray's anemone,false,950609,species,49.5992060471,-124.3194262506,,,Tracheophyta
93306753,2021-08-28T13:21:01-07:00,2021-08-28,pblaeser,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/154627856/square.jpg,16,,,Cryptogramma acrostichoides,American parsley fern,false,76536,species,49.5992200667,-124.3194787338,,,Tracheophyta
93311201,2021-08-28T18:56:40+00:00,2021-08-28,davidblaeser,David Blaeser,research,false,https://static.inaturalist.org/photos/154636686/square.jpeg,12,,,Polypodium glycyrrhiza,licorice fern,false,55104,species,49.5996435871,-124.3142056838,,,Tracheophyta
93311292,2021-08-28T20:20:00+00:00,2021-08-28,davidblaeser,David Blaeser,research,false,https://static.inaturalist.org/photos/154636852/square.jpeg,32,,,Cryptogramma acrostichoides,American parsley fern,false,76536,species,49.5992884459,-124.319395842,,,Tracheophyta
98161373,2021-10-11T15:15:11-07:00,2021-10-11,peterrabbit,,needs_id,false,https://static.inaturalist.org/photos/164238408/square.jpg,6,,,Pinus,pines,false,47561,genus,49.5986633333,-124.3200083333,,,Tracheophyta
100426317,2021-11-06T12:11:09-07:00,2021-11-06,hannahjglass,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/167610275/square.jpg,4,,,Woodwardia fimbriata,giant chain fern,false,52685,species,49.58785,-124.347655,,,Tracheophyta
100426453,2021-11-06T11:54:37-07:00,2021-11-06,hannahjglass,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/167610454/square.jpg,4,,,Juniperus maritima,Seaside Juniper,false,164313,species,49.57497,-124.3300333333,,,Tracheophyta
100531319,2021-11-07T12:40:57+00:00,2021-11-07,hannahjglass,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/167802649/square.jpg,4,,,Salicornia pacifica,Pacific Glasswort,false,78931,species,49.67225,-124.47293,,,Tracheophyta
105749457,2022-01-28T09:33:07+00:00,2022-01-28,llevez,,needs_id,false,https://static.inaturalist.org/photos/177503528/square.jpg,64,,,Cardamine hirsuta,hairy bittercress,false,55829,species,49.76295,-124.564955,,,Tracheophyta
105749509,2022-01-28T09:30:54+00:00,2022-01-28,llevez,,needs_id,false,https://static.inaturalist.org/photos/177503596/square.jpg,165,,,Senecio vulgaris,common groundsel,false,53211,species,49.7591383333,-124.560105,,,Tracheophyta
105749597,2022-01-28T09:44:21+00:00,2022-01-28,llevez,,needs_id,false,https://static.inaturalist.org/photos/177503806/square.jpg,65,,,Cotoneaster simonsii,Himalayan cotoneaster,false,76461,species,49.7588616667,-124.5507883333,,,Tracheophyta
108048452,2022-03-06T11:48:02-08:00,2022-03-06,lorenzooo,Jake Zaikow,research,false,https://static.inaturalist.org/photos/181841985/square.jpg,5,,,Galanthus nivalis,common snowdrop,false,51606,species,49.727364136,-124.5420011693,,,Tracheophyta
110977299,2022-04-10T09:22:01-07:00,2022-04-10,llevez,,research,false,https://static.inaturalist.org/photos/187293982/square.jpg,32,,,Petasites frigidus,Arctic Butterbur,false,55780,species,49.7115216667,-124.5020916667,,,Tracheophyta
110977383,2022-04-10T09:27:24-07:00,2022-04-10,llevez,,research,false,https://static.inaturalist.org/photos/187294143/square.jpg,16,,,Acer macrophyllum,bigleaf maple,false,48227,species,49.7094283333,-124.5005333333,,,Tracheophyta
112557338,2022-03-06T12:08:26-08:00,2022-03-06,lorenzooo,Jake Zaikow,needs_id,false,https://static.inaturalist.org/photos/190119794/square.jpg,4,,,Brassica oleracea,"cabbage, broccoli, and allies",false,54516,species,49.7268309212,-124.5415010211,,,Tracheophyta
