id,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,taxon_id,latitude,longitude,private_latitude,private_longitude
72652784,2021-03-31,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118491519/square.png?1617327550,43,Junco hyemalis,Dark-eyed Junco,10094,48.872945,-123.346469,,
72653546,2021-03-31,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118492965/square.png?1617328321,43,Haemorhous purpureus,Purple Finch,199841,48.872973,-123.346501,,
72751732,2021-04-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118671960/square.jpeg?1617423480,24,Nola minna,Ceanothus Nola Moth,225988,48.86877426,-123.3460833358,,
72751741,2021-04-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118671977/square.jpeg?1617423490,24,Venusia,,178655,48.86877426,-123.3460833358,,
72751744,2021-04-01,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118671985/square.jpeg?1617423495,24,Triphosa haesitata,Tissue Moth,233010,48.86877426,-123.3460833358,,
72751749,2021-04-02,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118672024/square.jpeg?1617423520,24,Feralia deceptiva,,452538,48.86877426,-123.3460833358,,
72751751,2021-04-02,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118672049/square.jpeg?1617423535,24,Eupithecia ravocostaliata,Tawny Eupithecia Moth,219826,48.86877426,-123.3460833358,,
72751752,2021-04-02,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118672053/square.jpeg?1617423539,24,Melanolophia imitata,Western Carpet,224588,48.86877426,-123.3460833358,,
72751755,2021-04-02,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118672037/square.jpeg?1617423527,24,Nola minna,Ceanothus Nola Moth,225988,48.86877426,-123.3460833358,,
72755667,2021-04-02,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/118680086/square.jpg?1617428943,16,Urticina clandestina,Pacific Stubby Rose Anemone,898651,48.9016583333,-123.4477166667,,
72824904,2021-04-03,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118807143/square.jpeg?1617485542,5,Pisaster ochraceus,Ochre Sea Star,49699,48.865487,-123.349983,,
72856867,2021-04-02,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118866294/square.png?1617504740,43,Junco hyemalis,Dark-eyed Junco,10094,48.87296,-123.346533,,
72857510,2021-04-02,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118867645/square.png?1617505345,174,Haemorhous purpureus,Purple Finch,199841,48.872963,-123.346707,,
72857740,2021-04-02,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118868038/square.png?1617505538,43,Haemorhous purpureus,Purple Finch,199841,48.873002,-123.346452,,
72865123,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880852/square.jpeg?1617512001,55,Branta canadensis,Canada Goose,7089,48.8590939431,-123.3633501029,,
72865124,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880855/square.jpeg?1617512003,,Haliaeetus leucocephalus,Bald Eagle,5305,48.8601633333,-123.3618333333,,
72865126,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880881/square.jpeg?1617512020,35,Mesocentrotus franciscanus,Red Sea Urchin,992313,48.8597969949,-123.3612340478,,
72865131,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880911/square.jpeg?1617512037,35,Mesocentrotus franciscanus,Red Sea Urchin,992313,48.8597969949,-123.3612340478,,
72865132,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880915/square.jpeg?1617512041,35,Nucella lamellosa,Wrinkled Purple,117641,48.8597969949,-123.3612340478,,
72865135,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880942/square.jpeg?1617512061,35,Dermasterias imbricata,Leather Star,63382,48.8597969949,-123.3612340478,,
72865136,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880947/square.jpeg?1617512066,35,Katharina tunicata,Black Leather Chiton,47632,48.8597969949,-123.3612340478,,
72865137,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880978/square.jpeg?1617512092,35,Metridium senile,Plumose Anemone,49071,48.8597969949,-123.3612340478,,
72865139,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118880992/square.jpeg?1617512100,35,Pugettia producta,Northern Kelp Crab,49723,48.8597969949,-123.3612340478,,
72865141,2021-04-03,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118881015/square.jpeg?1617512114,35,Strongylocentrotus droebachiensis,Green Sea Urchin,120070,48.8597969949,-123.3612340478,,
72878557,2021-04-04,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118906626/square.jpeg?1617533227,25,Egira crucialis,,345709,48.8687178017,-123.3460511493,,
72907395,2021-04-03,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/118951613/square.jpeg?1617554613,2,Cryptochiton stelleri,Gumboot Chiton,49053,48.8599124612,-123.3613648211,,
72907402,2021-04-03,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/118951929/square.jpeg?1617554692,2,Crassadoma gigantea,Giant Rock Scallop,54526,48.8599124612,-123.3613648211,,
72907405,2021-04-03,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/118952148/square.jpeg?1617554754,2,Tonicella lineata,Lined Chiton,47425,48.8599124612,-123.3613648211,,
72907407,2021-04-03,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/118952306/square.jpeg?1617554814,2,Katharina tunicata,Black Leather Chiton,47632,48.8599124612,-123.3613648211,,
72907409,2021-04-03,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/118952554/square.jpeg?1617554881,2,Serpula columbiana,Red-trumpet Calcareous Tubeworm,131207,48.8599124612,-123.3613648211,,
72921487,2021-04-04,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118978376/square.jpeg?1617562823,43,Nola minna,Ceanothus Nola Moth,225988,48.873011,-123.346527,,
72922900,2021-04-04,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/118980587/square.jpeg?1617563545,43,Melanolophia imitata,Western Carpet,224588,48.872926,-123.346505,,
73060349,2020-10-30,heavyveil,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119228454/square.jpg?1617664126,30,Taricha granulosa,Rough-skinned Newt,27826,48.94870833,-123.51315333,,
73066477,2021-04-05,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239261/square.jpeg?1617668402,29,Orthosia praeses,,347248,48.8687204634,-123.3460871683,,
73066478,2021-04-05,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239270/square.jpeg?1617668407,29,Melanolophia imitata,Western Carpet,224588,48.8687204634,-123.3460871683,,
73066479,2021-04-05,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239286/square.jpeg?1617668414,29,Orthosia hibisci,Speckled Green Fruitworm Moth,226646,48.8687204634,-123.3460871683,,
73066481,2021-04-05,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239294/square.jpeg?1617668418,29,Cerastis enigmatica,Enigmatic Dart,348691,48.8687204634,-123.3460871683,,
73066483,2021-04-05,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239302/square.jpeg?1617668421,29,Orthosia transparens,,226651,48.8687204634,-123.3460871683,,
73066587,2021-04-05,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239531/square.jpeg?1617668514,10,Egira crucialis,,345709,48.8687211576,-123.3461260604,,
73066588,2021-04-05,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239553/square.jpeg?1617668523,10,Egira crucialis,,345709,48.8687211576,-123.3461260604,,
73066594,2021-04-05,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119239590/square.jpeg?1617668535,10,Venusia,,178655,48.8687211576,-123.3461260604,,
73093707,2021-04-06,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119289362/square.jpeg?1617696616,4,Thallophaga hyperborea,,232458,48.8688726733,-123.3462120819,,
73131648,2021-03-19,heavyveil,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119356307/square.jpg?1617736026,10,Thamnophis elegans,Western Terrestrial Garter Snake,28398,48.87434667,-123.320625,,
73147887,1978-02-19,neilmcdaniel,Neil McDaniel,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119384562/square.jpg?1617746985,41,Stylantheca papillosa,Purple Encrusting Hydrocoral,131205,49.0128649455,-123.5867832468,,
73207613,2021-03-26,rdunnison,Ryan Dunnison,research,false,https://static.inaturalist.org/photos/119492814/square.png?1617811971,250,Haliaeetus leucocephalus,Bald Eagle,5305,48.8673986964,-123.3361243285,,
73216249,2021-03-26,rdunnison,Ryan Dunnison,research,false,https://static.inaturalist.org/photos/119508277/square.png?1617818344,211,Tamiasciurus hudsonicus,American Red Squirrel,46260,48.903116164,-123.3460586573,,
73216250,2021-03-26,rdunnison,Ryan Dunnison,research,false,https://static.inaturalist.org/photos/119508294/square.png?1617818350,211,Tamiasciurus hudsonicus,American Red Squirrel,46260,48.903116164,-123.3460586573,,
73232658,2021-03-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119538058/square.jpeg?1617830273,217,Cathartes aura,Turkey Vulture,4756,48.873045,-123.346674,,
73322144,1978-02-19,neilmcdaniel,Neil McDaniel,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119687858/square.jpg?1617907634,31,Oedignathus inermis,Granular Claw Crab,194566,49.0128804602,-123.5868174919,,
73367859,2021-03-28,wcartwright,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119771721/square.jpg?1617945394,320,Taricha granulosa,Rough-skinned Newt,27826,48.9572664844,-123.5155800414,,
73375600,2021-04-08,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119785184/square.jpeg?1617959972,26,Cerastis enigmatica,Enigmatic Dart,348691,48.8687178017,-123.34613698,,
73375602,2021-04-09,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119785199/square.jpeg?1617959985,26,Egira perlubens,Brown Woodling,347250,48.8687178017,-123.34613698,,
73390636,2021-04-09,nomadkris,Nomadkris,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/119811192/square.jpg?1617979657,24,Tresus nuttallii,Pacific Gaper,117611,48.8718886295,-123.3922782096,,
73583491,2021-04-04,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120147825/square.jpg?1618115553,6,Diaulula odonoghuei,Spotted Leopard Dorid,508237,48.903325,-123.4491666667,,
73583946,2021-04-04,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120148768/square.jpg?1618115948,6,Evasterias troschelii,Mottled Star,84265,48.9000633333,-123.4451,,
73584203,2021-04-02,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120149117/square.jpg?1618116084,8,Leukoma staminea,Pacific Littleneck Clam,333608,48.90153,-123.4472716667,,
73591248,2021-04-10,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120162424/square.jpeg?1618124198,29,Egira curialis,Citrus Cutworm,218899,48.8687533053,-123.3461330215,,
73591251,2021-04-10,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120162440/square.jpeg?1618124209,29,Egira perlubens,Brown Woodling,347250,48.8687533053,-123.3461330215,,
73627811,2021-04-11,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120227748/square.jpeg?1618156914,25,Behrensia conchiformis,,347233,48.8687391907,-123.3459399024,,
73627812,2021-04-11,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120227763/square.jpeg?1618156917,25,Egira curialis,Citrus Cutworm,218899,48.8687391907,-123.3459399024,,
73627813,2021-04-11,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120227773/square.jpeg?1618156921,25,Orthosia pacifica,,226647,48.8687391907,-123.3459399024,,
73660670,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279052/square.jpeg?1618170961,65,Cancer productus,Red Rock Crab,47826,48.9016156864,-123.409039743,,
73660673,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279151/square.jpeg?1618170992,65,Pisaster ochraceus,Ochre Sea Star,49699,48.9016156864,-123.409039743,,
73660678,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279180/square.jpeg?1618171001,65,Pagurus hirsutiusculus,Pacific Hairy Hermit Crab,63219,48.9016156864,-123.409039743,,
73660679,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279165/square.jpeg?1618170997,65,Semibalanus cariosus,Thatched Barnacle,47658,48.9016156864,-123.409039743,,
73660682,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279239/square.jpeg?1618171016,65,Pisaster ochraceus,Ochre Sea Star,49699,48.9016156864,-123.409039743,,
73660686,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279303/square.jpeg?1618171035,65,Dermasterias imbricata,Leather Star,63382,48.9016156864,-123.409039743,,
73660694,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279378/square.jpeg?1618171058,56,Cucumaria miniata,Orange Sea Cucumber,117695,48.9020831948,-123.4099195079,,
73660697,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279401/square.jpeg?1618171062,56,Pisaster ochraceus,Ochre Sea Star,49699,48.9020831948,-123.4099195079,,
73660715,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279462/square.jpeg?1618171084,56,Pisaster ochraceus,Ochre Sea Star,49699,48.9020831948,-123.4099195079,,
73660716,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279474/square.jpeg?1618171091,56,Oregonia gracilis,Graceful Decorator Crab,84267,48.9020831948,-123.4099195079,,
73660723,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279531/square.jpeg?1618171111,56,Apostichopus californicus,giant California sea cucumber,202640,48.9020831948,-123.4099195079,,
73660729,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279602/square.jpeg?1618171129,56,Apostichopus californicus,giant California sea cucumber,202640,48.9020831948,-123.4099195079,,
73660730,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279564/square.jpeg?1618171120,56,Pisaster ochraceus,Ochre Sea Star,49699,48.9020831948,-123.4099195079,,
73660733,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279631/square.jpeg?1618171134,56,Pugettia producta,Northern Kelp Crab,49723,48.9020831948,-123.4099195079,,
73660735,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279647/square.jpeg?1618171139,56,Telmessus cheiragonus,Helmet Crab,180391,48.9020831948,-123.4099195079,,
73660738,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279735/square.jpeg?1618171170,43,Pugettia producta,Northern Kelp Crab,49723,48.9014164012,-123.4085924611,,
73660740,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279687/square.jpeg?1618171153,43,Telmessus cheiragonus,Helmet Crab,180391,48.9014164012,-123.4085924611,,
73660750,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279851/square.jpeg?1618171203,43,Pisaster ochraceus,Ochre Sea Star,49699,48.9014164012,-123.4085924611,,
73660755,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279889/square.jpeg?1618171218,43,Pododesmus macrochisma,Green Falsejingle,68652,48.9014164012,-123.4085924611,,
73660756,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120279868/square.jpeg?1618171208,43,Cancer productus,Red Rock Crab,47826,48.9014164012,-123.4085924611,,
73718012,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387158/square.jpeg?1618204256,28,Pleurobrachia bachei,Pacific Sea Gooseberry,117705,48.9770749158,-123.5677133627,,
73718015,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387199/square.jpeg?1618204276,28,Beroe abyssicola,,1090851,48.9770749158,-123.5677133627,,
73718016,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387211/square.jpeg?1618204285,83,Cyanea ferruginea,Pacific Lion's Mane Jelly,786996,48.9778132988,-123.5686414069,,
73718017,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387217/square.jpeg?1618204289,83,Pisaster ochraceus,Ochre Sea Star,49699,48.9778132988,-123.5686414069,,
73718021,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387221/square.jpeg?1618204293,83,Pododesmus macrochisma,Green Falsejingle,68652,48.9778132988,-123.5686414069,,
73718022,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387231/square.jpeg?1618204300,83,Tomopteris,,194976,48.9778132988,-123.5686414069,,
73718023,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387236/square.jpeg?1618204303,83,Pleurobrachia bachei,Pacific Sea Gooseberry,117705,48.9778132988,-123.5686414069,,
73718026,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387258/square.jpeg?1618204315,83,Cucumaria miniata,Orange Sea Cucumber,117695,48.9778132988,-123.5686414069,,
73718027,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387268/square.jpeg?1618204320,83,Bolinopsis infundibulum,Common Northern Comb Jelly,492705,48.9778132988,-123.5686414069,,
73718029,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387284/square.jpeg?1618204331,83,Catablema vesicarium nodulosum,,888777,48.9778132988,-123.5686414069,,
73718035,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387320/square.jpeg?1618204349,83,Cancer productus,Red Rock Crab,47826,48.9778132988,-123.5686414069,,
73718037,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387354/square.jpeg?1618204363,83,Neoturris breviconis,,491131,48.9778132988,-123.5686414069,,
73718040,2021-04-11,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120387368/square.jpeg?1618204372,54,Pisaster ochraceus,Ochre Sea Star,49699,48.9774388525,-123.5680268052,,
73721931,2021-04-11,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/120394737/square.jpeg?1618209918,4,Cyanea ferruginea,Pacific Lion's Mane Jelly,786996,48.9781214618,-123.5683548305,,
73721934,2021-04-11,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/120394746/square.jpeg?1618209924,4,Eutonina indicans,Umbrella Jelly,348053,48.9781214618,-123.5683548305,,
73721936,2021-04-11,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/120394828/square.jpeg?1618209980,4,Eutonina indicans,Umbrella Jelly,348053,48.9781214618,-123.5683548305,,
73721937,2021-04-11,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/120394871/square.jpeg?1618210009,4,Doris montereyensis,Monterey Doris,47469,48.9781214618,-123.5683548305,,
73721939,2021-04-11,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/120394896/square.jpeg?1618210033,4,Dirona albolineata,White-lined Dirona,47477,48.9781214618,-123.5683548305,,
73753385,2021-04-12,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120451820/square.jpeg?1618244709,57,Behrensia conchiformis,,347233,48.8691723847,-123.34613708,,
73753386,2021-04-12,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120451840/square.jpeg?1618244717,57,Hydriomena manzanita,,347769,48.8691723847,-123.34613708,,
73753387,2021-04-12,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120452131/square.jpeg?1618244826,,Orthosia pacifica,,226647,48.8692388889,-123.3460083333,,
73754456,2021-04-12,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120454019/square.jpeg?1618245583,,Orthosia praeses,,347248,48.8692361111,-123.3460111111,,
73754457,2021-04-12,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120454032/square.jpeg?1618245587,,Nola minna,Ceanothus Nola Moth,225988,48.8692361111,-123.3460083333,,
73754458,2021-04-12,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120454064/square.jpeg?1618245598,,Orthosia hibisci,Speckled Green Fruitworm Moth,226646,48.8692638889,-123.3460055556,,
73754462,2021-04-12,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120454075/square.jpeg?1618245603,,Melanolophia imitata,Western Carpet,224588,48.869185,-123.34599,,
73881253,2021-04-12,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120680333/square.jpeg?1618348996,,Pisaster ochraceus,Ochre Sea Star,49699,48.8658305556,-123.349275,,
73884348,2021-04-13,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120685905/square.jpeg?1618350943,87,Egira crucialis,,345709,48.873016,-123.3464,,
73887186,2021-04-13,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120690688/square.jpeg?1618352798,43,Triphosa haesitata,Tissue Moth,233010,48.873032,-123.346546,,
73917324,2021-04-12,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120747032/square.jpg?1618377586,8,Thamnophis ordinoides,Northwestern Garter Snake,28389,48.9001583333,-123.4448783333,,
73917800,2021-04-10,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120747728/square.jpg?1618378290,448,Neovison vison,American Mink,74758,48.9012435162,-123.4450359129,,
73918768,2021-04-13,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120749186/square.jpg?1618379779,16,Doris montereyensis,Monterey Doris,47469,48.903195,-123.4488,,
73919060,2021-04-12,catiemac,Catiemac,research,false,https://static.inaturalist.org/photos/120749846/square.jpg?1618380388,16,Tubulanus polymorphus,Red Ribbon Worm,117581,48.9029216667,-123.4487216667,,
73944562,2021-04-13,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120794358/square.jpeg?1618413050,25,Eupithecia ravocostaliata,Tawny Eupithecia Moth,219826,48.8688448327,-123.3461047934,,
73983086,2021-04-14,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120860730/square.jpeg?1618436033,5,Cancer productus,Red Rock Crab,47826,48.865369,-123.349945,,
73985741,2021-04-14,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120865518/square.jpeg?1618437696,87,Orthosia pacifica,,226647,48.872973,-123.3467,,
73986672,2021-04-14,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120867111/square.jpeg?1618438247,87,Cladara limitaria,Mottled Gray Carpet,217054,48.873036,-123.346611,,
74014923,2021-04-14,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120919418/square.jpeg?1618459666,209,Cancer productus,Red Rock Crab,47826,48.9002625625,-123.4093437305,,
74014926,2021-04-14,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120919453/square.jpeg?1618459682,209,Cancer productus,Red Rock Crab,47826,48.9002625625,-123.4093437305,,
74014934,2021-04-14,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120919508/square.jpeg?1618459704,209,Neoturris breviconis,,491131,48.9002625625,-123.4093437305,,
74028933,2021-04-15,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120943958/square.jpeg?1618481792,23,Orthosia transparens,,226651,48.8688307182,-123.3460618781,,
74028935,2021-04-15,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120943977/square.jpeg?1618481804,23,Melanolophia imitata,Western Carpet,224588,48.8688307182,-123.3460618781,,
74028937,2021-04-15,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120943988/square.jpeg?1618481809,23,Venusia,,178655,48.8688307182,-123.3460618781,,
74028938,2021-04-15,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120943993/square.jpeg?1618481812,23,Melanolophia imitata,Western Carpet,224588,48.8688307182,-123.3460618781,,
74028939,2021-04-15,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/120944000/square.jpeg?1618481818,23,Melanolophia imitata,Western Carpet,224588,48.8688307182,-123.3460618781,,
74083822,2021-04-15,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/121038837/square.jpeg?1618524241,87,Selenia alciphearia,Brown-tipped Thorn,230771,48.872977,-123.346537,,
74084614,2021-04-15,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/121040152/square.jpeg?1618524727,43,Orthosia praeses,,347248,48.872955,-123.34657,,
