observed_on,user_login,created_at,quality_grade,url,image_url,latitude,longitude,positional_accuracy,private_latitude,private_longitude,taxon_geoprivacy,coordinates_obscured,scientific_name
2019-05-05,genevievereynolds,2019-05-06 21:09:38 UTC,research,https://www.inaturalist.org/observations/24690312,https://static.inaturalist.org/photos/38179704/medium.jpg?1557176507,48.9636638889,-123.5149083333,32,,,,FALSE,Balanus glandula
2019-05-04,johndreynolds,2019-05-13 06:30:29 UTC,research,https://www.inaturalist.org/observations/25048251,https://static.inaturalist.org/photos/38760583/medium.jpg?1557727697,48.8722583333,-123.310775,4,,,,FALSE,Balanus glandula
2019-05-04,aimeepelletier,2019-05-16 04:20:39 UTC,research,https://www.inaturalist.org/observations/25199551,https://static.inaturalist.org/photos/39008829/medium.jpg?1557980441,48.8723679353,-123.310662713,5,,,,FALSE,Balanus glandula
2019-05-04,aimeepelletier,2019-05-16 04:25:29 UTC,research,https://www.inaturalist.org/observations/25199689,https://static.inaturalist.org/photos/39009133/medium.jpg?1557980733,48.8998066402,-123.4079268203,10,,,,FALSE,Balanus glandula
2019-05-05,johndreynolds,2019-05-22 14:53:13 UTC,research,https://www.inaturalist.org/observations/25561079,https://static.inaturalist.org/photos/39606457/medium.jpg?1558535398,48.9642138889,-123.5150083333,5,,,,FALSE,Balanus glandula
2015-08-28,chlorophilia,2016-01-14 09:04:57 UTC,research,http://www.inaturalist.org/observations/2580675,https://static.inaturalist.org/photos/2880873/medium.JPG?1452762362,48.93,-123.475857,174,,,,FALSE,Balanus glandula
2015-08-05,chlorophilia,2016-01-19 17:46:15 UTC,research,http://www.inaturalist.org/observations/2599301,https://static.inaturalist.org/photos/2902202/medium.JPG?1453225578,48.929729,-123.475943,174,,,,FALSE,Balanus glandula
2016-07-09,chlorophilia,2016-07-10 07:45:48 UTC,research,http://www.inaturalist.org/observations/3652889,https://static.inaturalist.org/photos/4227178/medium.JPG?1468136752,48.897131,-123.404016,93,,,,FALSE,Balanus glandula
2017-05-19,chlorophilia,2017-05-30 01:57:48 UTC,research,https://www.inaturalist.org/observations/6425239,https://static.inaturalist.org/photos/8107968/medium.jpeg?1496097808,48.9006968474,-123.336124418,191,,,,FALSE,Balanus glandula
2017-05-28,beesndaisies_waspsnfigs_antsnpeonies,2017-06-10 05:19:02 UTC,research,https://www.inaturalist.org/observations/6571297,https://static.inaturalist.org/photos/8336601/medium.jpeg?1497071949,48.9117737624,-123.381131216,2064,,,,FALSE,Balanus glandula
2019-05-05,bstarzomski,2019-05-06 14:37:22 UTC,research,https://www.inaturalist.org/observations/24666661,https://static.inaturalist.org/photos/38142161/medium.jpg?1557152636,48.9642972222,-123.5151361111,5,,,,FALSE,Balanus glandula
2019-05-04,genevievereynolds,2019-05-06 16:23:12 UTC,research,https://www.inaturalist.org/observations/24672700,https://static.inaturalist.org/photos/38150668/medium.jpg?1557158543,48.8997083333,-123.40715,64,,,,FALSE,Balanus glandula
2019-05-04,kalinahunter,2019-05-06 20:54:01 UTC,research,https://www.inaturalist.org/observations/24689097,https://static.inaturalist.org/photos/38178846/medium.jpeg?1557176042,48.87221831,-123.31091312,9,,,,FALSE,Balanus glandula
2019-05-04,bstarzomski,2019-05-06 23:09:42 UTC,research,https://www.inaturalist.org/observations/24697554,https://static.inaturalist.org/photos/38190967/medium.jpg?1557183438,48.8726305556,-123.3107305556,5,,,,FALSE,Balanus glandula
2019-05-04,katiekushneryk,2019-05-07 04:53:20 UTC,research,https://www.inaturalist.org/observations/24713858,https://static.inaturalist.org/photos/38219776/medium.jpg?1557204807,48.871487584,-123.3111097199,5,,,,FALSE,Balanus glandula
2019-05-05,ldietzchiasson,2019-05-11 06:03:44 UTC,research,https://www.inaturalist.org/observations/24920148,https://static.inaturalist.org/photos/38551151/medium.jpg?1557554629,48.9635392791,-123.5148398393,5,,,,FALSE,Balanus glandula
2019-05-04,aimeepelletier,2019-05-21 01:06:13 UTC,research,https://www.inaturalist.org/observations/25478008,https://static.inaturalist.org/photos/39466056/medium.jpg?1558400781,48.9010959864,-123.4073136003,5,,,,FALSE,Balanus glandula
2019-05-05,johndreynolds,2019-05-22 14:53:13 UTC,research,https://www.inaturalist.org/observations/25561078,https://static.inaturalist.org/photos/39606347/medium.jpg?1558535323,48.964225,-123.5150083333,5,,,,FALSE,Balanus glandula
2020-02-08,ssilverman,2020-02-09 16:34:54 UTC,research,https://www.inaturalist.org/observations/38469017,https://static.inaturalist.org/photos/61142928/medium.jpg?1581266148,48.8955468286,-123.4105678681,8,,,,FALSE,Balanus glandula
2020-06-08,jgrant,2020-06-10 22:56:09 UTC,research,https://www.inaturalist.org/observations/49173401,https://static.inaturalist.org/photos/78054351/medium.jpg?1591829776,48.89732167,-123.403,16,,,,FALSE,Balanus glandula
2016-03-24,galianotwins,2016-03-24 19:20:07 UTC,research,http://www.inaturalist.org/observations/2825535,https://static.inaturalist.org/photos/3215670/medium.jpg?1458847212,48.944129,-123.463068,87,,,,FALSE,Balanus nubilus
2013-10-13,divemaster,2016-04-19 20:07:33 UTC,research,http://www.inaturalist.org/observations/2975823,https://static.inaturalist.org/photos/3419881/medium.jpg?1461096456,48.940211,-123.502679,184,,,,FALSE,Balanus nubilus
2015-09-25,hermissenda,2016-07-20 04:04:05 UTC,research,http://www.inaturalist.org/observations/3707767,https://static.inaturalist.org/photos/4306270/medium.jpg?1468987371,48.8966312258,-123.3983008943,1613,,,,FALSE,Balanus nubilus
2019-05-04,galianobserver,2019-08-01 23:50:29 UTC,research,https://www.inaturalist.org/observations/30012071,https://static.inaturalist.org/photos/46863969/medium.jpeg?1564701448,48.9235152513,-123.4942589477,100,,,,FALSE,Balanus nubilus
2019-05-05,johndreynolds,2019-05-24 02:54:46 UTC,research,https://www.inaturalist.org/observations/25655199,https://static.inaturalist.org/photos/39759877/medium.jpg?1558664502,48.8960805556,-123.4059055556,9,,,,FALSE,Batillaria attramentaria
2020-05-08,chlorophilia,2020-05-09 01:33:32 UTC,research,https://www.inaturalist.org/observations/45326898,https://static.inaturalist.org/photos/71868447/medium.jpeg?1588987094,48.9405888889,-123.5007444444,,,,,FALSE,Beroe sp.
2015-05-16,divemaster,2016-03-30 23:52:57 UTC,research,http://www.inaturalist.org/observations/2854808,https://static.inaturalist.org/photos/3256911/medium.jpg?1459381983,48.964565,-123.554564,174,,,,FALSE,Berthella chacei
2015-04-20,hermissenda,2016-07-19 22:57:02 UTC,research,http://www.inaturalist.org/observations/3706277,https://static.inaturalist.org/photos/4303893/medium.jpg?1468968938,48.9402414,-123.5043485,187,,,,FALSE,Berthella chacei
2013-10-13,divemaster,2016-04-19 21:15:47 UTC,research,http://www.inaturalist.org/observations/2976662,https://static.inaturalist.org/photos/3420923/medium.jpg?1461100551,48.940211,-123.502679,184,,,,FALSE,Biemna anisotoxa
2013-10-13,divemaster,2016-04-19 21:14:09 UTC,research,http://www.inaturalist.org/observations/2976644,https://static.inaturalist.org/photos/3420886/medium.jpg?1461100454,48.940211,-123.502679,184,,,,FALSE,Bolinopsis infundibulum
2015-05-16,divemaster,2016-03-31 00:10:41 UTC,research,http://www.inaturalist.org/observations/2854899,https://static.inaturalist.org/photos/3257040/medium.jpg?1459383044,48.964565,-123.554564,174,,,,FALSE,Boltenia villosa
2020-06-08,jgrant,2020-06-10 22:53:53 UTC,research,https://www.inaturalist.org/observations/49173196,https://static.inaturalist.org/photos/78054037/medium.jpg?1591829640,48.89725,-123.402205,6,,,,FALSE,Botrylloides violaceus
2019-05-04,galianobserver,2019-08-01 23:50:33 UTC,research,https://www.inaturalist.org/observations/30012077,https://static.inaturalist.org/photos/46864014/medium.jpeg?1564701476,48.9235152513,-123.4942589477,100,,,,FALSE,Bugula californica
2017-05-26,hermissenda,2017-08-27 17:04:44 UTC,research,https://www.inaturalist.org/observations/7674532,https://static.inaturalist.org/photos/10050677/medium.jpg?1503853386,48.9401980459,-123.5032971398,179,,,,FALSE,Bugulina californica
2016-02-18,divemaster,2016-03-07 21:19:36 UTC,research,http://www.inaturalist.org/observations/2755483,https://static.inaturalist.org/photos/3116335/medium.jpg?1457385582,49.013577,-123.58778,661,,,,FALSE,Cadlina luteomarginata
2015-05-16,divemaster,2016-03-30 23:57:31 UTC,research,http://www.inaturalist.org/observations/2854829,https://static.inaturalist.org/photos/3256938/medium.jpg?1459382255,48.964565,-123.554564,174,,,,FALSE,Cadlina luteomarginata
2015-05-16,divemaster,2016-03-31 00:13:18 UTC,research,http://www.inaturalist.org/observations/2854911,https://static.inaturalist.org/photos/3257054/medium.jpg?1459383201,48.964565,-123.554564,174,,,,FALSE,Cadlina luteomarginata
2013-10-13,divemaster,2016-04-19 20:30:56 UTC,research,http://www.inaturalist.org/observations/2976038,https://static.inaturalist.org/photos/3420190/medium.jpg?1461097859,48.940211,-123.502679,184,,,,FALSE,Cadlina luteomarginata
2013-10-13,divemaster,2016-04-19 20:34:18 UTC,research,http://www.inaturalist.org/observations/2976072,https://static.inaturalist.org/photos/3420237/medium.jpg?1461098064,48.940211,-123.502679,184,,,,FALSE,Cadlina luteomarginata
2019-05-04,galianobserver,2019-08-01 23:08:05 UTC,research,https://www.inaturalist.org/observations/30009606,https://static.inaturalist.org/photos/46861328/medium.jpeg?1564699740,48.9389215184,-123.5022889613,80,,,,FALSE,Calliostoma ligatum
2016-02-07,divemaster,2016-03-10 02:58:16 UTC,research,http://www.inaturalist.org/observations/2763492,https://static.inaturalist.org/photos/3127779/medium.jpg?1457578699,49.002339,-123.591042,697,,,,FALSE,Calliostoma ligatum
2017-05-26,hermissenda,2017-08-27 16:50:27 UTC,research,https://www.inaturalist.org/observations/7674350,https://static.inaturalist.org/photos/10049735/medium.jpg?1503850636,48.9410012871,-123.5041708944,61,,,,FALSE,Calliostoma ligatum
2018-05-29,hermissenda,2018-05-30 04:16:37 UTC,research,https://www.inaturalist.org/observations/12945448,https://static.inaturalist.org/photos/18814413/medium.jpg?1527653693,48.9405662452,-123.5013720984,61,,,,FALSE,Calliostoma ligatum
2018-08-10,hermissenda,2018-08-19 22:04:47 UTC,research,https://www.inaturalist.org/observations/15702526,https://static.inaturalist.org/photos/23436294/medium.jpg?1534715162,48.9408100384,-123.5033848624,15,,,,FALSE,Calliostoma ligatum
2019-05-04,norah_brown,2019-05-04 21:30:24 UTC,research,https://www.inaturalist.org/observations/24541621,https://static.inaturalist.org/photos/37947852/medium.jpeg?1557005428,48.9002591372,-123.4068274498,5,,,,FALSE,Calliostoma ligatum
2019-05-04,emadam,2019-05-08 23:26:28 UTC,research,https://www.inaturalist.org/observations/24809387,https://static.inaturalist.org/photos/38370305/medium.jpg?1557357944,48.8999227511,-123.4087429169,122,,,,FALSE,Calliostoma ligatum
2015-08-28,chlorophilia,2015-10-02 06:49:54 UTC,research,http://www.inaturalist.org/observations/2026014,https://static.inaturalist.org/photos/2464687/medium.jpg?1443768648,48.929391,-123.475986,174,,,,FALSE,Cancer productus
2015-08-05,chlorophilia,2016-01-19 17:56:29 UTC,research,http://www.inaturalist.org/observations/2599327,https://static.inaturalist.org/photos/2902233/medium.JPG?1453226193,48.929729,-123.475943,174,,,,FALSE,Cancer productus
2016-02-07,divemaster,2016-03-10 02:54:36 UTC,research,http://www.inaturalist.org/observations/2763478,https://static.inaturalist.org/photos/3127761/medium.jpg?1457578479,49.002339,-123.591042,697,,,,FALSE,Cancer productus
2013-10-13,divemaster,2016-04-19 20:54:51 UTC,research,http://www.inaturalist.org/observations/2976310,https://static.inaturalist.org/photos/3420578/medium.jpg?1461099300,48.940211,-123.502679,184,,,,FALSE,Cancer productus
2016-07-18,chlorophilia,2016-07-19 03:01:09 UTC,research,http://www.inaturalist.org/observations/3702163,https://static.inaturalist.org/photos/4297496/medium.jpeg?1468897273,48.894716,-123.409874,87,,,,FALSE,Cancer productus
2016-09-01,chlorophilia,2016-09-02 12:49:24 UTC,research,http://www.inaturalist.org/observations/4017054,https://static.inaturalist.org/photos/4745373/medium.jpg?1472820568,48.899958,-123.407755,41,,,,FALSE,Cancer productus
2017-05-26,hermissenda,2017-08-27 16:50:28 UTC,research,https://www.inaturalist.org/observations/7674353,https://static.inaturalist.org/photos/10049744/medium.jpg?1503850687,48.9406912145,-123.5053725241,61,,,,FALSE,Cancer productus
2018-04-27,bstarzomski,2018-04-28 04:23:30 UTC,research,https://www.inaturalist.org/observations/11578309,https://static.inaturalist.org/photos/16537800/medium.jpg?1524889449,48.8630533333,-123.373505,30,,,,FALSE,Cancer productus
2018-05-31,hermissenda,2018-06-02 02:53:57 UTC,research,https://www.inaturalist.org/observations/13029347,https://static.inaturalist.org/photos/18960438/medium.jpg?1527906823,48.9405913874,-123.5012881736,4,,,,FALSE,Cancer productus
2018-05-31,hermissenda,2018-06-02 02:53:59 UTC,research,https://www.inaturalist.org/observations/13029350,https://static.inaturalist.org/photos/18960601/medium.jpg?1527907037,48.9406090193,-123.5016982551,8,,,,FALSE,Cancer productus
2018-08-02,chlorophilia,2018-08-03 21:21:57 UTC,research,https://www.inaturalist.org/observations/15084776,https://static.inaturalist.org/photos/22528044/medium.jpeg?1533331196,48.8994266667,-123.407945,,,,,FALSE,Cancer productus
2019-01-12,tigerente,2019-01-13 06:22:22 UTC,research,https://www.inaturalist.org/observations/19608684,https://static.inaturalist.org/photos/30200823/medium.jpeg?1547394341,49.0116442697,-123.5853355005,88,,,,FALSE,Cancer productus
2019-05-04,dmetzger,2019-05-05 23:21:23 UTC,research,https://www.inaturalist.org/observations/24629826,https://static.inaturalist.org/photos/38083599/medium.jpg?1557098501,49.0138182674,-123.5723403824,35,,,,FALSE,Cancer productus
2019-05-04,genevievereynolds,2019-05-06 16:23:19 UTC,research,https://www.inaturalist.org/observations/24672710,https://static.inaturalist.org/photos/38150696/medium.jpg?1557158564,48.899975,-123.4079222222,12,,,,FALSE,Cancer productus
2019-05-04,genevievereynolds,2019-05-06 16:23:54 UTC,research,https://www.inaturalist.org/observations/24672785,https://static.inaturalist.org/photos/38151882/medium.jpg?1557159369,48.9001055556,-123.4074333333,6,,,,FALSE,Cancer productus
2019-05-05,bstarzomski,2019-05-06 17:46:02 UTC,research,https://www.inaturalist.org/observations/24677475,https://static.inaturalist.org/photos/38156408/medium.jpg?1557162463,48.8993916667,-123.4075166667,30,,,,FALSE,Cancer productus
2019-05-04,kalinahunter,2019-05-06 21:02:02 UTC,research,https://www.inaturalist.org/observations/24689660,https://static.inaturalist.org/photos/38179733/medium.jpeg?1557176523,48.90015318,-123.40809093,11,,,,FALSE,Cancer productus
2019-05-05,genevievereynolds,2019-05-06 22:11:22 UTC,research,https://www.inaturalist.org/observations/24694096,https://static.inaturalist.org/photos/38181794/medium.jpg?1557177659,48.9645805556,-123.5167694444,128,,,,FALSE,Cancer productus
2019-05-04,emadam,2019-05-06 22:52:34 UTC,research,https://www.inaturalist.org/observations/24696588,https://static.inaturalist.org/photos/38190420/medium.jpg?1557183123,48.900782,-123.408611,,,,,FALSE,Cancer productus
2019-05-05,genevievereynolds,2019-05-07 00:11:35 UTC,research,https://www.inaturalist.org/observations/24701224,https://static.inaturalist.org/photos/38192188/medium.jpg?1557184269,48.8983916667,-123.4083861111,48,,,,FALSE,Cancer productus
2019-05-05,genevievereynolds,2019-05-07 00:12:03 UTC,research,https://www.inaturalist.org/observations/24701267,https://static.inaturalist.org/photos/38194266/medium.jpg?1557185436,48.8958444444,-123.4054638889,8,,,,FALSE,Cancer productus
2019-05-04,kg-,2019-05-07 02:40:07 UTC,research,https://www.inaturalist.org/observations/24708510,https://static.inaturalist.org/photos/38210488/medium.jpg?1557196821,48.8722513849,-123.3106584382,10,,,,FALSE,Cancer productus
2019-05-04,imcote,2019-05-08 19:35:04 UTC,research,https://www.inaturalist.org/observations/24798609,https://static.inaturalist.org/photos/38352567/medium.jpeg?1557343945,48.9395912861,-123.5048467601,122,,,,FALSE,Cancer productus
2019-05-05,katiekushneryk,2019-05-11 16:51:30 UTC,research,https://www.inaturalist.org/observations/24942368,https://static.inaturalist.org/photos/38586133/medium.jpg?1557593495,48.8974476792,-123.410003353,5,,,,FALSE,Cancer productus
2019-05-04,aimeepelletier,2019-05-16 04:19:10 UTC,research,https://www.inaturalist.org/observations/25199510,https://static.inaturalist.org/photos/39008763/medium.jpg?1557980352,48.8723313483,-123.310898496,5,,,,FALSE,Cancer productus
2019-05-04,johndreynolds,2019-05-22 02:49:43 UTC,research,https://www.inaturalist.org/observations/25540446,https://static.inaturalist.org/photos/39572134/medium.jpg?1558492237,48.9002333333,-123.4073777778,7,,,,FALSE,Cancer productus
2019-05-05,johndreynolds,2019-05-24 03:24:07 UTC,research,https://www.inaturalist.org/observations/25656478,https://static.inaturalist.org/photos/39763630/medium.jpg?1558667547,48.8992694444,-123.4079277778,6,,,,FALSE,Cancer productus
2019-06-29,jgrant,2019-07-02 17:29:22 UTC,research,https://www.inaturalist.org/observations/28067859,https://static.inaturalist.org/photos/43727878/medium.jpg?1562088566,48.897655,-123.40175,6,,,,FALSE,Cancer productus
