id,name,ancestry
516286,Megascolia bidens,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/322040
322036,Megascolia maculata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/322040
461052,Melecta albifrons,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/467035/178512/572271
1041305,Melikaiella flora,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1041198
1041199,Melikaiella tumifica,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1041198
270954,Melipona beecheii,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/252668/578289
567666,Melissodes bimaculatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/52781/571345
747130,Melissodes denticulatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/52781/563472
334728,Melissodes dentiventris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/52781/563472
627202,Melissodes desponsus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/52781/571344
602568,Melissodes druriellus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/52781/563472
134149,Melissodes trinodis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/52781/563472
486833,Melitoma taurea,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/335660/252669
447120,Melitta haemorrhoidalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/154651/576653/177068/700728
623444,Melitta nigricans,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/154651/576653/177068/700729
127757,Mellinus arvensis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/574829/574828/333793
497144,Meranoplus bicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/120591
451647,Meranoplus hirsutus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/120591
118487,Messor barbarus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/47335
426213,Messor capensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/47335
336893,Messor structor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/47335/1373542
342902,Messor wasmanni,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/47335
868127,Metallus capitalis,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/551356/366771/495126
603714,Metallus lanceolatus,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/551356/366771/495126
410016,Meteorus pulchricornis,48460/1/47120/372739/47158/184884/47201/124417/47200/63187/373432/1061394/250222
265815,Microbembex monodonta,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/210928/210927/507574/177021
631727,Mischocyttarus cerberus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638568/68864/764783/1447426
68863,Mischocyttarus flavitarsis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638568/68864/764790/1447392
300647,Mischocyttarus mexicanus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638568/68864/764790/1447400
1294004,Mischocyttarus rufidens,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638568/68864/764784
126215,Monobia quadridens,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/126216
69098,Monomorium ergatogyna,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/69100/1404041
199370,Monomorium floricola,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/69100/1404060
225220,Monomorium minimum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/69100/1404041
69320,Monomorium pharaonis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/69100/1403854
704797,Monosapyga clavicornis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/209572/1244305/704798
358530,Monostegia abdominalis,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/340764/906410/367837
555495,Mutilla europaea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/465593
547174,Mutilla marginata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/465593
494065,Mutilla quinquemaculata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/465593
201973,Myrmecia brevinoda,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
479755,Myrmecia forficata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
486223,Myrmecia fulvipes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373596
122204,Myrmecia gulosa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
803014,Myrmecia mandibularis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373596
556508,Myrmecia nigriceps,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
483563,Myrmecia nigriscapa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
201972,Myrmecia nigrocincta,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373595
522313,Myrmecia piliventris,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373596
122515,Myrmecia pilosula,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373552
711955,Myrmecia pyriformis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
516641,Myrmecia simillima,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
522199,Myrmecia tarsata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428222/90089/1373605
343316,Myrmecina graminicola,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/69102
119172,Myrmica rubra,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469103/69369/1404712
348943,Myrmicaria natalensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/348934
428234,Myrmicaria nigra,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/348934
136434,Myzinum carolinianum,48460/1/47120/372739/47158/184884/47201/124417/326777/554136/605157/136443/136465
136440,Myzinum maculatum,48460/1/47120/372739/47158/184884/47201/124417/326777/554136/605157/136443/136465
136436,Myzinum obscurum,48460/1/47120/372739/47158/184884/47201/124417/326777/554136/605157/136443/136465
136466,Myzinum quinquecinctum,48460/1/47120/372739/47158/184884/47201/124417/326777/554136/605157/136443/136465
270991,Nannotrigona perilampoides,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/252699
418321,Nannotrigona testaceicornis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/252699
495316,Nefusa ambigua,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/551356/366771/495924
1354151,Nematus latitarsus,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/551359/320853/1354117
1354145,Nematus septentrionalis,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/337329/551359/320853/1354117
630479,Nemka viduata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/751614/630478
135292,Neodiprion lecontei,48460/1/47120/372739/47158/184884/47201/84643/49452/49453/785331/49454
494066,Neodiprion sertifer,48460/1/47120/372739/47158/184884/47201/84643/49452/49453/785331/49454
624224,Neoponera apicalis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/423660/1348786
423659,Neoponera villosa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/423660/1319102
472279,Neoptilia tora,48460/1/47120/372739/47158/184884/47201/84643/49452/82227/706476/472278
410053,Netelia ephippiata,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/373559/519090/250370/1112799
410054,Netelia producta,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/373559/519090/250370
55601,Neuroterus albipes,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
504552,Neuroterus anthracinus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
1043121,Neuroterus niger,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
127758,Neuroterus numismalis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
55598,Neuroterus quercusbaccarum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
1148791,Neuroterus quercusbatatus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
1088144,Neuroterus quercusirregularis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
781602,Neuroterus quercusverrucarum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
560901,Neuroterus saltarius,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
334129,Neuroterus saltatorius,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
479539,Neuroterus tantulus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
911347,Neuroterus umbilicatus,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
1098959,Neuroterus vesicula,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/55599
734712,Neurotoma saltuum,48460/1/47120/372739/47158/184884/47201/84643/143250/143249/1377222/371844
711387,Nomada fervida,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/547336/53648
127759,Nomada goodeniana,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/547336/53648/1427175
461045,Nomada lathburiana,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/547336/53648
199024,Nomada luteoloides,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/547336/53648
484622,Nomada marshamella,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/547336/53648
543019,Nomada texana,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/547336/53648
308687,Nomia nortoni,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/487187/57676/414976
502793,Nomia penangensis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/487187/57676/502883
349289,Nomia strigata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/487187/57676/414976
553971,Nomia thoracica,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/487187/57676/606705
1030099,Notoncus capitatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637439/484737
563506,Notoncus spinisquamis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637439/484737
482384,Novomessor albisetosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/482382
482380,Novomessor cockerelli,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/482382
372712,Nylanderia flavipes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69405
367056,Ochetellus glaber,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519188/367057
300384,Odontomachus brunneus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/132200/1418851
321869,Odontomachus erythrocephalus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/132200/1418851
534137,Odontomachus hastatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/132200/1418886
324240,Odontomachus ruginodis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/132200/1418851
628334,Odontoponera denticulata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/346653
342857,Oecophylla longinoda,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637574/52289
117293,Oecophylla smaragdina,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637574/52289
552034,Ooencyrtus kuvanae,48460/1/47120/372739/47158/184884/47201/124417/981280/69750/69778/465402/335740
408051,Ophelimus maskelli,48460/1/47120/372739/47158/184884/47201/124417/981280/69750/85012/1348646/377417
205019,Opheltes glaucopterus,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/373407/519005/205020
368387,Opisthopsis pictus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/362769
577648,Opisthopsis rufithorax,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/362769
355992,Oreumenes decoratus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/355993
484587,Osmia aurulenta,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/396140
308858,Osmia azteca,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628299
207574,Osmia bicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/630943
876599,Osmia bicornis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628301
199125,Osmia bucephala,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/480129
199124,Osmia caerulescens,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/396140
226666,Osmia chalybea,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/396140
121508,Osmia cornifrons,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628301
126630,Osmia cornuta,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628301
121507,Osmia lignaria,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628301
133789,Osmia ribifloris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628301
461507,Osmia taurus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/57674/628301
338573,Pachodynerus erynnis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250845
266087,Pachodynerus nasidens,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250845
265995,Pachycondyla harpax,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/179024
475699,Paltothyreus tarsatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/510895
1082466,Parabatozonus lacerticida,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/201315/1082467
300654,Parachartergus apicalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/250873
1275092,Paracraspis guadaloupensis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1260099
503185,Paragenia argentifrons,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465899/355428
264958,Parancistrocerus declivatus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/135214
450990,Parancistrocerus fulvipes,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/135214
487158,Parancistrocerus histrio,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/135214
468952,Parancistrocerus leionotus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/135214
203485,Parancistrocerus perennis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/135214
271664,Paranthidium jugatorium,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/252968/699131
357339,Parapolybia indica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/357340/1464490
497593,Parapolybia nodosa,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/357340/1464497
361973,Parapolybia varia,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/357340/1464497
67986,Paraponera clavata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/428225/67987
69388,Paratrechina longicornis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/69391
266099,Parazumia symmorpha,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250849
301019,Parazumia tolteca,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250849
546522,Pediaspis aceris,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1042630/546523
70997,Pelecinus polyturator,48460/1/47120/372739/47158/184884/47201/124417/981280/342818/71006/70995
57679,Peponapis pruinosa,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/57680/578138
54031,Pepsis mildei,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465892/54027
53995,Pepsis thisbe,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465892/54027
489756,Perga affinis,48460/1/47120/372739/47158/184884/47201/84643/49452/201415/891500/430070
893792,Phalerimeris phalerata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/469073/893785
129082,Phanacis hypochoeridis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/1042629/61890
199356,Pheidole megacephala,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/47343
891181,Pheidole navigans,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/47343/1349104
710657,Pheidole obscurithorax,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/47343/1319703
343179,Pheidole pallidula,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/47343/1466842
300464,Pheidole rhea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/47343/1319697
367253,Philanthus bilunatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/119289/575005/575003/56893
133268,Philanthus gibbosus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/119289/575005/575003/56893
265781,Philanthus multimaculatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/119289/575005/575003/56893
469503,Philanthus politus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/119289/575005/575003/56893
143529,Philanthus triangulum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/119289/575005/575003/56893
265782,Philanthus ventilabris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/119289/575005/575003/56893
773409,Philonix nigra,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/133246
705793,Phimenes arcuatus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/322499
371705,Phimenes flavopictus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/322499
909293,Phylloteras poculum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/334137
1087298,Phylloteras rubinum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/334137
973079,Phylloteras volutellae,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/334137
61939,Phymatocera aterrima,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/467186/551361/61940
208562,Pimpla pedalis,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/135251
496161,Pimpla rufipes,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/135251
395236,Pison spinolae,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/542647/368724
545291,Plagiotrochus quercusilicis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/545292
803796,Plebeia emerina,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/252969
427664,Plectroctena mandibularis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/427665
395390,Podalonia tydei,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/334320/370786/154665
544649,Podium luctuosum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/576916/250766
300117,Podium rufipes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/576916/250766
569215,Podomyrma adelaidae,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/451263
636271,Podomyrma gratiosa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/451263
300786,Poecilopompilus interruptus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/201315/366768/250745
228477,Pogonomyrmex badius,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469104/69114/1340202
194690,Pogonomyrmex barbatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469104/69114/1340200
69511,Pogonomyrmex californicus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469104/69114/1340202
228478,Pogonomyrmex comanche,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469104/69114/1340202
69514,Pogonomyrmex occidentalis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469104/69114/1340201
69517,Pogonomyrmex rugosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469104/69114/1340200
128648,Polistes annularis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
207615,Polistes apachus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
300635,Polistes arizonensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
153887,Polistes aurifer,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
810990,Polistes badius,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
361296,Polistes bahamensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
153449,Polistes bellicosus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
342851,Polistes biglumis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
628234,Polistes buyssoni,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
300636,Polistes canadensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
266357,Polistes carnifex,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789381
121792,Polistes carolina,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
415419,Polistes cavapyta,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
199179,Polistes chinensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
628235,Polistes cinerascens,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789378
129397,Polistes comanchus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
202229,Polistes crinitus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
627088,Polistes cubensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
84640,Polistes dominula,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
55263,Polistes dorsalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
555388,Polistes erythrocephalus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
133791,Polistes exclamans,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
121218,Polistes flavus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
52757,Polistes fuscatus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
154442,Polistes gallicus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
133683,Polistes gigas,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789376
181077,Polistes humilis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789377
300637,Polistes instabilis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
358406,Polistes japonicus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789377
354879,Polistes jokahamae,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789376
630986,Polistes lanio,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
244909,Polistes major,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789390
340022,Polistes marginalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
120010,Polistes metricus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
300638,Polistes mexicanus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
840619,Polistes mongolicus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
339925,Polistes nimpha,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789375
318792,Polistes olivaceus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789376
300809,Polistes pacificus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789378
358407,Polistes rothneyi,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789376
370906,Polistes rubiginosus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789379
143082,Polistes sagittarius,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789377
349215,Polistes stigma,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789377
330292,Polistes versicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
451091,Polistes wattii,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789376
700132,Polistes weyrauchorum,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638567/52756/789380
266269,Polybia emaciata,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748342
544059,Polybia ignobilis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748346
714020,Polybia jurinei,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748334
300657,Polybia occidentalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748341
752537,Polybia paulista,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748341
1363537,Polybia plebeja,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748341
266267,Polybia rejecta,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748337
750963,Polybia ruficeps,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748341
