Family,Full Species,Infra taxa,Habitat,Islands,"Island Size (min, max)",Typical Cover,Date First Seen,Date Last Seen,Notes,taxonName,infraTaxonName,authority,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species
Ranunculaceae,Ranunculus uncinatus D. Don,,Forest,12,,,,,,Ranunculus uncinatus,,D. Don,accepted,63898,Ranunculus uncinatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,uncinatus
Rhamnaceae,Frangula purshiana (DC.) A. Gray ex J.G. Cooper,,Forest,3,,,,,,Frangula purshiana,,(DC.) A. Gray ex J.G. Cooper,accepted,77156,Frangula purshiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rhamnaceae,,Rhamneae,Frangula,purshiana
Rosaceae,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,,Forest,77,,,,,,Amelanchier alnifolia,,(Nutt.) Nutt. ex M. Roem.,accepted,75415,Amelanchier alnifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Amelanchier,alnifolia
Rosaceae,Aphanes arvensis L.*,,Open,22,,,,,,Aphanes arvensis,,L.*,unaccepted,866483,Alchemilla arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis
Rosaceae,Aphanes australis Rydb.*,,Open,40,,,,,,Aphanes australis,,Rydb.*,unaccepted,1363874,Alchemilla australis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,australis
Rosaceae,Aphanes occidentalis (Nutt.) Rydb.,,Open,42,,,,,,Aphanes occidentalis,,(Nutt.) Rydb.,unaccepted,866483,Alchemilla arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis
Rosaceae,Comarum palustre L.,,Wetland,3,,,,,,Comarum palustre,,L.,accepted,62213,Comarum palustre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Comarum,palustre
Rosaceae,Cotoneaster dielsianus E. Pritz. ex Diels*,,Open,4,,,,,,Cotoneaster dielsianus,,E. Pritz. ex Diels*,accepted,498529,Cotoneaster dielsianus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,dielsianus
Rosaceae,Cotoneaster franchetii Bois*,,Open,3,,,,,,Cotoneaster franchetii,,Bois*,accepted,1319212,Cotoneaster franchetii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,franchetii
Rosaceae,Cotoneaster horizontalis Decne.*,,Open,6,,,,,,Cotoneaster horizontalis,,Decne.*,accepted,53771,Cotoneaster horizontalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,horizontalis
Rosaceae,Cotoneaster lacteus W.W. Sm.*,,Open,1,,,,,,Cotoneaster lacteus,,W.W. Sm.*,unaccepted,411074,Cotoneaster coriaceus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,coriaceus
Rosaceae,Cotoneaster rehderi Pojark.*,,Open,1,,,,,,Cotoneaster rehderi,,Pojark.*,accepted,160951,Cotoneaster rehderi,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,rehderi
Rosaceae,Cotoneaster simonsii Baker*,,Open,3,,,,,,Cotoneaster simonsii,,Baker*,accepted,76461,Cotoneaster simonsii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,simonsii
Rosaceae,Crataegus douglasii Lindl.,,Forest,4,,,,,,Crataegus douglasii,,Lindl.,accepted,76469,Crataegus douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,douglasii
Rosaceae,Crataegus gaylussacia A. Heller,,Forest,2,,,,,,Crataegus gaylussacia,,A. Heller,accepted,76470,Crataegus gaylussacia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,gaylussacia
Rosaceae,Crataegus monogyna Jacq.*,var. monogyna,Open,20,,,,,,Crataegus monogyna,Crataegus monogyna var. monogyna,Jacq.*,invalid,51147,Crataegus monogyna,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,monogyna
Rosaceae,Drymocallis glandulosa (Lindl.) Rydb.,ssp. glandulosa,Open,1,,,,,,Drymocallis glandulosa,Drymocallis glandulosa ssp. glandulosa,(Lindl.) Rydb.,accepted,80678,Drymocallis glandulosa glandulosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Drymocallis,glandulosa
Rosaceae,Fragaria chiloensis (L.) Mill.,,Shoreline,6,,,,,,Fragaria chiloensis,,(L.) Mill.,accepted,55367,Fragaria chiloensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,chiloensis
Rosaceae,Fragaria vesca L.,ssp. californica,Forest,31,,,,,,Fragaria vesca,Fragaria vesca ssp. californica,L.,accepted,61095,Fragaria vesca californica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,vesca
Rosaceae,Fragaria virginiana Mill.,ssp. glauca,Open,35,,,,,,Fragaria virginiana,Fragaria virginiana ssp. glauca,Mill.,accepted,117496,Fragaria virginiana glauca,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,virginiana
Rosaceae,Geum macrophyllum Willd.,,Forest,13,,,,,,Geum macrophyllum,,Willd.,accepted,77266,Geum macrophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Colurieae,Geum,macrophyllum
Rosaceae,Holodiscus discolor (Pursh) Maxim.,var. discolor,Forest,76,,,,,,Holodiscus discolor,Holodiscus discolor var. discolor,(Pursh) Maxim.,accepted,80941,Holodiscus discolor discolor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Holodiscus,discolor
Rosaceae,Malus domestica (Suckow) Borkh.*,,Open,17,,,,,,Malus domestica,,(Suckow) Borkh.*,accepted,469472,Malus domestica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Malus,domestica
Rosaceae,Malus fusca (Raf.) C.K. Schneid.,,Forest,42,,,,,,Malus fusca,,(Raf.) C.K. Schneid.,accepted,77948,Malus fusca,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Malus,fusca
Rosaceae,Malus xdawsoniana Rehder.*,,Open,1,,,,,,Malus xdawsoniana,,Rehder.*,unknown,,,,,,,,,,,,,,,,,,
Rosaceae,Oemleria cerasiformis (Torr. & A. Gray ex Hook. & Arn.) J.W. Landon,,Forest,7,,,,,,Oemleria cerasiformis,,(Torr. & A. Gray ex Hook. & Arn.) J.W. Landon,accepted,53419,Oemleria cerasiformis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Exochordeae,Oemleria,cerasiformis
Rosaceae,Physocarpus capitatus (Pursh) Kuntze,,Forest,3,,,,,,Physocarpus capitatus,,(Pursh) Kuntze,accepted,57249,Physocarpus capitatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Neillieae,Physocarpus,capitatus
Rosaceae,Potentilla anserina L.,"ssp. anserina, ssp. pacifica",Wetland,24,,,,,,Potentilla anserina,"Potentilla anserina ssp. anserina, ssp. pacifica",L.,unaccepted,158615,Argentina anserina,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Argentina,anserina
Rosaceae,Potentilla argentea L.,,Open,1,,,,,,Potentilla argentea,,L.,accepted,124552,Potentilla argentea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,argentea
Rosaceae,Potentilla gracilis Douglas ex Hook.,,Open,1,,,,,,Potentilla gracilis,,Douglas ex Hook.,accepted,78728,Potentilla gracilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,gracilis
Rosaceae,Potentilla recta L.*,,Open,2,,,,,,Potentilla recta,,L.*,accepted,62211,Potentilla recta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,recta
Rosaceae,Poterium sanguisorba L.*,var. polygamum,Open,1,,,,,,Poterium sanguisorba,Poterium sanguisorba var. polygamum,L.*,unaccepted,57479,Sanguisorba minor balearica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,minor
Rosaceae,Prunus avium (L.) L.*,,Open,10,,,,,,Prunus avium,,(L.) L.*,accepted,61964,Prunus avium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,avium
Rosaceae,Prunus cerasifera Ehrh.*,,Open,7,,,,,,Prunus cerasifera,,Ehrh.*,accepted,55837,Prunus cerasifera,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,cerasifera
Rosaceae,Prunus cerasus L.*,,Open,3,,,,,,Prunus cerasus,,L.*,accepted,68763,Prunus cerasus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,cerasus
Rosaceae,Prunus domestica L.*,,Open,6,,,,,,Prunus domestica,,L.*,accepted,63735,Prunus domestica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,domestica
Rosaceae,Prunus emarginata (Douglas) Eaton,,Forest,39,,,,,,Prunus emarginata,,(Douglas) Eaton,accepted,63905,Prunus emarginata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,emarginata
Rosaceae,Prunus laurocerasus L.*,,Open,2,,,,,,Prunus laurocerasus,,L.*,accepted,61432,Prunus laurocerasus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,laurocerasus
Rosaceae,Prunus lusitanica L.*,,Open,1,,,,,,Prunus lusitanica,,L.*,accepted,127529,Prunus lusitanica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,lusitanica
Rosaceae,Prunus mahaleb L.*,,Open,6,,,,,,Prunus mahaleb,,L.*,accepted,126808,Prunus mahaleb,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,mahaleb
Rosaceae,Prunus pugetensis Jacobson & Zika*,,Open,1,,,,,,Prunus pugetensis,,Jacobson & Zika*,unaccepted,170971,Prunus × pugetensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,
Rosaceae,Prunus virginiana L.,,Forest,10,,,,,,Prunus virginiana,,L.,accepted,54835,Prunus virginiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,virginiana
Rosaceae,Pyracantha coccinea M. Roem.*,,Open,2,,,,,,Pyracantha coccinea,,M. Roem.*,accepted,57254,Pyracantha coccinea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Pyracantha,coccinea
Rosaceae,Pyrus communis L.*,,Open,9,,,,,,Pyrus communis,,L.*,accepted,63951,Pyrus communis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Pyrus,communis
Rosaceae,Pyrus nivalis Jacq.*,,Open,1,,,,,,Pyrus nivalis,,Jacq.*,accepted,485304,Pyrus nivalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Pyrus,nivalis
Rosaceae,Rosa canina L.*,,Open,2,,,,,,Rosa canina,,L.*,accepted,1125370,Rosa canina,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,canina
Rosaceae,Rosa gymnocarpa Nutt.,ssp. gymnocarpa,Forest,38,,,,,,Rosa gymnocarpa,Rosa gymnocarpa ssp. gymnocarpa,Nutt.,accepted,81350,Rosa gymnocarpa gymnocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,gymnocarpa
Rosaceae,Rosa nutkana C. Presl,ssp. nutkana,Open,106,,,,,,Rosa nutkana,Rosa nutkana ssp. nutkana,C. Presl,accepted,80173,Rosa nutkana nutkana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,nutkana
Rosaceae,Rosa pisocarpa A. Gray,var. pisocarpa,Forest,2,,,,,,Rosa pisocarpa,Rosa pisocarpa var. pisocarpa,A. Gray,accepted,80175,Rosa pisocarpa pisocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,pisocarpa
Rosaceae,Rosa rubiginosa L.*,,Open,7,,,,,,Rosa rubiginosa,,L.*,accepted,1150845,Rosa rubiginosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,rubiginosa
Rosaceae,Rosa rugosa Thunb.*,,Open,2,,,,,,Rosa rugosa,,Thunb.*,accepted,83653,Rosa rugosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,rugosa
Rosaceae,Rubus bifrons Vest*,,Open,41,,,,,,Rubus bifrons,,Vest*,accepted,168025,Rubus bifrons,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,fruticosus
Rosaceae,Rubus laciniatus Willd.*,,Open,14,,,,,,Rubus laciniatus,,Willd.*,accepted,78891,Rubus laciniatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,fruticosus
Rosaceae,Rubus leucodermis Douglas ex Torr. & A. Gray,,Forest,13,,,,,,Rubus leucodermis,,Douglas ex Torr. & A. Gray,accepted,63960,Rubus leucodermis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,leucodermis
Rosaceae,Rubus nutkanus Moc. ex Ser.,,Forest,19,,,,,,Rubus nutkanus,,Moc. ex Ser.,unaccepted,51646,Rubus parviflorus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,parviflorus
Rosaceae,Rubus spectabilis Pursh,,Forest,20,,,,,,Rubus spectabilis,,Pursh,accepted,47543,Rubus spectabilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,spectabilis
Rosaceae,Rubus ursinus Cham. & Schltdl.,,Open,82,,,,,,Rubus ursinus,,Cham. & Schltdl.,accepted,53445,Rubus ursinus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,ursinus
Rosaceae,Sorbaria kirilowii (Regel) Maxim.*,,Forest,1,,,,,,Sorbaria kirilowii,,(Regel) Maxim.*,accepted,363705,Sorbaria kirilowii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Sorbarieae,Sorbaria,kirilowii
Rosaceae,Sorbus aucuparia L.*,,Open,9,,,,,,Sorbus aucuparia,,L.*,accepted,56063,Sorbus aucuparia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,aucuparia
Rosaceae,Sorbus hybrida L.*,,Open,1,,,,,,Sorbus hybrida,,L.*,unaccepted,1277875,Hedlundia hybrida,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Hedlundia,hybrida
Rosaceae,Sorbus intermedia (Ehrh.) Pers.*,,Open,7,,,,,,Sorbus intermedia,,(Ehrh.) Pers.*,unaccepted,1277895,Scandosorbus intermedia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Scandosorbus,intermedia
Rosaceae,Spiraea douglasii Hook.,,Wetland,8,,,,,,Spiraea douglasii,,Hook.,accepted,62493,Spiraea douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,douglasii
Rubiaceae,Galium aparine L.,,Forest,95,,,,,,Galium aparine,,L.,accepted,1403902,Galium aparine,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,aparine
Rubiaceae,Galium boreale L.,,Forest,2,,,,,,Galium boreale,,L.,accepted,77188,Galium boreale,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,boreale
Rubiaceae,Galium divaricatum Pourr. ex Lam.*,,Open,2,,,,,,Galium divaricatum,,Pourr. ex Lam.*,accepted,77193,Galium divaricatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,divaricatum
Rubiaceae,Galium murale (L.) All.*,,Open,2,,,,,,Galium murale,,(L.) All.*,accepted,59005,Galium murale,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,murale
Rubiaceae,Galium odoratum (L.) Scop.*,,Forest,3,,,,,,Galium odoratum,,(L.) Scop.*,accepted,56065,Galium odoratum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,odoratum
Rubiaceae,Galium palustre L.,,Forest,2,,,,,,Galium palustre,,L.,accepted,163184,Galium palustre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,palustre
Rubiaceae,Galium trifidum L.,,Forest,5,,,,,,Galium trifidum,,L.,accepted,77216,Galium trifidum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,trifidum
Rubiaceae,Galium triflorum Michx.,,Forest,18,,,,,,Galium triflorum,,Michx.,accepted,53065,Galium triflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,triflorum
Rubiaceae,Sherardia arvensis L.*,,Open,8,,,,,,Sherardia arvensis,,L.*,accepted,47691,Sherardia arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Sherardia,arvensis
Ruppiaceae,Ruppia maritima L.,,Shoreline,3,,,,,,Ruppia maritima,,L.,accepted,61090,Ruppia maritima,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,,Ruppiaceae,,,Ruppia,maritima
Salicaceae,Populus alba L.*,,Open,2,,,,,,Populus alba,,L.*,accepted,47570,Populus alba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Populus,alba
Salicaceae,Populus tremuloides Michx.,,Forest,8,,,,,,Populus tremuloides,,Michx.,accepted,54840,Populus tremuloides,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Populus,tremuloides
Salicaceae,Populus trichocarpa Torr. & A. Gray,,Forest,7,,,,,,Populus trichocarpa,,Torr. & A. Gray,accepted,78699,Populus trichocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Populus,trichocarpa
Salicaceae,Salix geyeriana Andersson,,Wetland,1,,,,,,Salix geyeriana,,Andersson,accepted,78940,Salix geyeriana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,geyeriana
Salicaceae,Salix hookeriana Barratt ex Hook.,,Wetland,8,,,,,,Salix hookeriana,,Barratt ex Hook.,accepted,78941,Salix hookeriana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,hookeriana
Salicaceae,Salix lasiandra Benth.,var. lasiandra,Wetland,10,,,,,,Salix lasiandra,Salix lasiandra var. lasiandra,Benth.,accepted,81358,Salix lasiandra lasiandra,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,lasiandra
Salicaceae,Salix prolixa Andersson,,Wetland,2,,,,,,Salix prolixa,,Andersson,accepted,78952,Salix prolixa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,prolixa
Salicaceae,Salix scouleriana Barratt ex Hook.,,Forest,47,,,,,,Salix scouleriana,,Barratt ex Hook.,accepted,71076,Salix scouleriana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,scouleriana
Salicaceae,Salix sitchensis Sanson ex Bong.,,Wetland,7,,,,,,Salix sitchensis,,Sanson ex Bong.,accepted,61100,Salix sitchensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,sitchensis
Santalaceae,Arceuthobium tsugense (Rosend.) G.N. Jones,ssp. contortae,Forest,3,,,,,,Arceuthobium tsugense,Arceuthobium tsugense ssp. contortae,(Rosend.) G.N. Jones,accepted,234332,Arceuthobium tsugense contortae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Santalales,,,,Santalaceae,,Visceae,Arceuthobium,tsugense
Sapindaceae,Acer glabrum Torr.,ssp. douglasii,Forest,22,,,,,,Acer glabrum,Acer glabrum ssp. douglasii,Torr.,accepted,181694,Acer glabrum douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,,Sapindaceae,,,Acer,glabrum
Sapindaceae,Acer macrophyllum Pursh,,Forest,24,,,,,,Acer macrophyllum,,Pursh,accepted,48227,Acer macrophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,,Sapindaceae,,,Acer,macrophyllum
Saxifragaceae,Heuchera micrantha Douglas ex Lindl.,var. diversifolia,Forest,75,,,,,,Heuchera micrantha,Heuchera micrantha var. diversifolia,Douglas ex Lindl.,accepted,51344,Heuchera micrantha diversifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Heuchera,micrantha
Saxifragaceae,Lithophragma glabrum Nutt.,,Open,2,,,,,,Lithophragma glabrum,,Nutt.,accepted,77789,Lithophragma glabrum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Lithophragma,glabrum
Saxifragaceae,Lithophragma parviflorum (Hook.) Nutt.,,Open,40,,,,,,Lithophragma parviflorum,,(Hook.) Nutt.,accepted,77791,Lithophragma parviflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Lithophragma,parviflorum
Saxifragaceae,Micranthes integrifolia (Hook.) Small,,Open,19,,,,,,Micranthes integrifolia,,(Hook.) Small,accepted,78027,Micranthes integrifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,integrifolia
Saxifragaceae,Micranthes rufidula Small,,Open,1,,,,,,Micranthes rufidula,,Small,accepted,357949,Micranthes rufidula,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,rufidula
Saxifragaceae,Saxifraga austromontana Wiegand,,Open,4,,,,,,Saxifraga austromontana,,Wiegand,unaccepted,238406,Saxifraga bronchialis austromontana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,bronchialis
Saxifragaceae,Saxifraga cespitosa L.,,Shoreline,42,,,,,,Saxifraga cespitosa,,L.,accepted,78985,Saxifraga cespitosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,cespitosa
Saxifragaceae,Tellima grandiflora (Pursh) Douglas ex Lindl.,,Forest,18,,,,,,Tellima grandiflora,,(Pursh) Douglas ex Lindl.,accepted,51655,Tellima grandiflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Tellima,grandiflora
Saxifragaceae,Tiarella trifoliata L.,"var. laciniata, var.  trifoliata, var. unifoliata",Forest,11,,,,,,Tiarella trifoliata,"Tiarella trifoliata var. laciniata, var.  trifoliata, var. unifoliata",L.,accepted,51643,Tiarella trifoliata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Tiarella,trifoliata
Scrophulariaceae,Verbascum blattaria L.*,,Open,1,,,,,,Verbascum blattaria,,L.*,accepted,59028,Verbascum blattaria,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Scrophulariaceae,,Scrophularieae,Verbascum,blattaria
