ID,Date,LatitudeDD,LongitudeDD,SpeciesName,ScientificName,GroupSize,Confidence,SightingsID
606,10/12/19,48.8579,-123.3241,killer whale,Orcinus orca,NA,certain,326964D3-7C90-4742-8F86-8F44DBBA4B05
608,10/17/19,48.8615,-123.3067,killer whale,Orcinus orca,-,certain,a82abfa4-d474-460f-b0ba-2fead41ae895
609,10/23/19,48.8731,-123.2965,killer whale,Orcinus orca,-,certain,67b4e48a-b62c-4679-adde-c41d60b5d5f1
612,11/25/19,48.8577,-123.328,killer whale,Orcinus orca,NA,certain,134ddfea-7c1a-4189-9fc0-03fab3880328
613,11/27/19,48.9136,-123.311,killer whale,Orcinus orca,NA,certain,c7f653af-ed4b-4be6-a5e3-bd2faaa81428
615,11/16/19,48.8555,-123.352,killer whale,Orcinus orca,NA,certain,07a47add-f12d-4e4a-a3bb-9998d0b6c9e3
616,11/15/19,48.89,-123.298,killer whale,Orcinus orca,NA,certain,9d431586-ea08-4920-9f32-b4509ec5dcff
618,10/15/19,48.874,-123.309,killer whale,Orcinus orca,NA,certain,f3d9419e-7405-45b2-a115-2539bac5d5b9
619,10/27/19,48.8611,-123.311,killer whale,Orcinus orca,NA,certain,3a21d2db-156a-4a72-a19d-f4d5ff0e2fae
621,11/22/19,48.8486,-123.357,killer whale,Orcinus orca,NA,certain,d0316c3a-dabb-478b-9384-c1ede488dc61
622,11/29/19,48.8618,-123.3395,killer whale,Orcinus orca,-,certain,67f0a18f-1a3d-49e8-9d05-8813565de40a
623,11/29/19,48.8558,-123.3488,killer whale,Orcinus orca,6,certain,0ea91369-8ef3-4403-ad74-b1cbb416a362
624,12/05/19,48.8817,-123.2975,killer whale,Orcinus orca,-,certain,9ddc2585-ebd6-445a-9937-4ec3ca647ad2
627,12/17/19,48.8387,-123.3494,killer whale,Orcinus orca,-,certain,ce8e9948-c72e-47db-8708-c20700c2037c
629,12/21/19,48.8607,-123.3103,killer whale,Orcinus orca,-,certain,edca4249-81b1-4a87-8b2e-2a68b2629ea1
632,12/23/19,48.8383,-123.3624,killer whale,Orcinus orca,4,certain,6fe3168d-60d5-4aca-9c2e-0c65dc534c29
635,12/15/19,48.8618,-123.3114,killer whale,Orcinus orca,-,certain,0797ffe1-1f43-48ee-998e-51f73f26ffe5
636,12/15/19,48.8838,-123.288,killer whale,Orcinus orca,-,certain,e764b0cf-c0a4-48f0-ac66-a5bad3dcc1c1
639,01/04/20,48.875,-123.3081,killer whale,Orcinus orca,20,certain,8168b904-8f80-4e5c-b983-a248da885269
640,01/04/20,48.889,-123.3087,killer whale,Orcinus orca,-,certain,750c060a-a770-4260-8cc4-093487c39622
643,02/16/20,48.866,-123.3137,killer whale,Orcinus orca,NA,certain,12d18763-3e58-4433-8ecd-e5e6f5e3ad42
644,02/20/20,48.884,-123.2933,killer whale,Orcinus orca,NA,certain,f3e598e4-bb33-42b8-b6a4-ee238b153cae
647,02/29/20,48.856,-123.3251,killer whale,Orcinus orca,-,certain,ba3e5463-ae8c-4baf-950a-655ff4860288
648,02/29/20,48.858,-123.33,killer whale,Orcinus orca,-,certain,77c76eda-a569-4a8b-a685-7e9b4c1f67b2
649,03/31/20,48.847,-123.3509,killer whale,Orcinus orca,-,certain,e7b27960-01e3-41e9-964e-3d7078a54d94
652,04/07/20,48.871,-123.2994,killer whale,Orcinus orca,-,certain,c2defa2b-266b-41d3-a1d2-4869ec985bd3
653,04/08/20,48.855,-123.3546,killer whale,Orcinus orca,-,certain,68269fe7-95f7-40b1-8b22-9388166f4c36
654,04/10/20,48.871,-123.3067,killer whale,Orcinus orca,-,certain,4a1a1d63-212f-4470-8c45-ba88149d65a9
655,04/10/20,48.871,-123.3078,killer whale,Orcinus orca,-,certain,7ec96fa2-98ed-40af-912a-773f1cac10ff
656,04/16/20,48.89,-123.3163,killer whale,Orcinus orca,-,certain,a8a6f64e-cd71-40c6-a1f2-e53eb10d8e67
657,04/25/20,48.8471,-123.3545,killer whale,Orcinus orca,-,certain,261fdf8b-a6e2-4b26-be47-aaf543a27d90
664,07/25/19,48.9432,-123.5334,killer whale,Orcinus orca,4,certain,62734905-3148-48B6-B73A-EA7717D6DCA0
667,07/16/19,48.8465,-123.3508,killer whale,Orcinus orca,5,certain,F2686CEA-43C2-41EC-ACB7-04F861ADA31B
668,07/16/19,48.8981,-123.3027,killer whale,Orcinus orca,8,certain,AA3E7777-2834-4DE8-8EFF-51FB994192FD
671,07/12/19,48.8714,-123.2994,killer whale,Orcinus orca,2,certain,0F50BB3C-34F6-48AF-9F05-49A90A18513F
673,07/05/19,48.9433,-123.5352,killer whale,Orcinus orca,3,certain,D1F07B73-3FA1-4F61-94B9-F33BA94B9360
674,07/05/19,48.8552,-123.3517,killer whale,Orcinus orca,6,certain,A802B103-056C-4CAB-8732-9F1D25C87E82
675,07/03/19,48.9035,-123.3001,killer whale,Orcinus orca,4,certain,9B757980-47E9-499E-A77F-83F32CC83A3B
676,07/02/19,48.8608,-123.341,killer whale,Orcinus orca,4,certain,AE09E35C-701E-4C66-BECF-836330F37876
677,06/30/19,48.984,-123.5827,killer whale,Orcinus orca,4,certain,2B2A0A2A-852E-46A5-9DE5-E2032AA64327
678,06/26/19,48.8606,-123.3482,killer whale,Orcinus orca,3,certain,9F6876D6-1A0D-4F0C-9986-C658611E69E3
679,06/25/19,48.8468,-123.3739,killer whale,Orcinus orca,3,certain,b742f964-10f3-4323-b899-0a8daa73a31b
680,06/25/19,48.887,-123.2887,killer whale,Orcinus orca,4,certain,599dcf5f-9ae1-4dee-ab1d-41898a173fa9
681,06/25/19,48.8618,-123.3063,killer whale,Orcinus orca,4,certain,7f64156f-5342-4995-91a8-b8bd6cbbf6ef
682,06/23/19,48.8606,-123.3178,killer whale,Orcinus orca,4,certain,a740d0b8-411e-47fe-94be-4ec8b676fea2
683,06/12/19,48.8567,-123.315,killer whale,Orcinus orca,5,certain,25F96A0E-72C3-4856-B8A8-CE45DEF2FE01
685,05/31/19,48.8544,-123.353,killer whale,Orcinus orca,4,certain,d5f0af62-3a41-4a9c-a7d8-9fc4bb5b0c28
687,05/18/19,48.8589,-123.3469,killer whale,Orcinus orca,5,certain,F1CAC04F-ED15-4359-A8AA-3739F5FA1A30
688,05/18/19,48.8567,-123.3696,killer whale,Orcinus orca,4,certain,282e66d2-4ea3-43ca-86ef-2931d49e6fe7
689,05/17/19,48.8473,-123.3311,killer whale,Orcinus orca,5,certain,6cac60eb-2737-4eb4-884d-be21cbd058f6
691,05/03/19,48.9053,-123.3087,killer whale,Orcinus orca,5,certain,7B834B91-CA91-44A5-AF02-B97605042173
692,05/02/19,48.845,-123.3273,killer whale,Orcinus orca,09-Jul,certain,7E0078D6-D821-4A1E-8B23-E88849493A0B
693,04/25/19,48.842,-123.348,killer whale,Orcinus orca,15,certain,d3c063e8-45d6-4049-816a-fcb574c883f6
694,04/25/19,48.9137,-123.4587,killer whale,Orcinus orca,12,certain,A9251D62-A774-4C35-BCC5-28D7E4800509
695,04/21/19,48.8976,-123.3126,killer whale,Orcinus orca,3,certain,8bc64ddd-7594-4dce-af69-65a3de6fea1b
696,04/16/19,48.8733,-123.306,killer whale,Orcinus orca,5,certain,703C968B-FE50-4943-96C4-95E05F62DC7C
697,04/08/19,48.8509,-123.3398,killer whale,Orcinus orca,1,certain,0ED3DA38-776D-4F72-B270-DFCD03ECF5CD
698,04/04/19,48.8338,-123.3481,killer whale,Orcinus orca,1,certain,748FF1FA-9A3F-45B7-9C8F-3B1ADF381C40
700,03/30/19,48.8621,-123.3102,killer whale,Orcinus orca,15,certain,0EA38A1F-F374-42BD-9528-C0EC4E70F312
701,03/23/19,48.8411,-123.3614,killer whale,Orcinus orca,3,certain,c617bccd-f866-480e-b15b-f6c49246658e
702,03/17/19,48.865,-123.3051,killer whale,Orcinus orca,6,certain,485A4453-5431-471E-ACC6-51B4D742663D
703,03/17/19,48.9397,-123.5306,killer whale,Orcinus orca,6,certain,A12DAC1E-0A37-496A-8BD9-F27B6A430588
704,03/15/19,48.8575,-123.3136,killer whale,Orcinus orca,6,certain,99F7F040-1419-40CD-9E62-A84AB7D79DB2
705,03/09/19,48.8338,-123.3462,killer whale,Orcinus orca,2,certain,6C848190-C5D2-46F5-B97F-481B5D578AB6
706,03/08/19,48.8585,-123.3271,killer whale,Orcinus orca,4,certain,f5c6d799-d0c4-4ee6-a63e-e8a5506138c6
707,03/02/19,48.8887,-123.314,killer whale,Orcinus orca,4,certain,11ff4a33-b14e-41d0-8fdd-4d4d270e5b7a
708,02/28/19,48.851,-123.356,killer whale,Orcinus orca,-,certain,4AD41A2D-1B30-4693-8B48-7141B2797F8F
709,02/08/19,48.8846,-123.2885,killer whale,Orcinus orca,3,certain,7901520A-F90C-4954-B2EE-60DAAD954721
710,01/29/19,48.8596,-123.3217,killer whale,Orcinus orca,15,certain,DFD2F2BB-9176-41FF-B1BF-A13FC2A9E1A5
712,12/24/18,48.8632,-123.3077,killer whale,Orcinus orca,5,certain,AA59D612-E18B-45BF-BB00-ACD391D21E39
713,12/19/18,48.8733,-123.3052,killer whale,Orcinus orca,3,certain,1B064DFA-F9DE-46EF-8616-691F1E4468C3
714,12/16/18,48.8503,-123.3533,killer whale,Orcinus orca,6,certain,11C5D039-541A-486C-B501-DB3FE40DB695
715,12/16/18,48.865,-123.3095,killer whale,Orcinus orca,3,certain,d186a690-1155-470f-be84-37320cf41fb8
716,12/11/18,48.8667,-123.3079,killer whale,Orcinus orca,4,certain,b2df9272-ec91-4e0b-a6be-5323cde248a6
717,12/11/18,48.8753,-123.2992,killer whale,Orcinus orca,4,certain,AE45BAE8-1628-4D3B-8565-55C93F2ABFD2
718,12/09/18,48.8511,-123.339,killer whale,Orcinus orca,5,certain,63cb7961-01ce-44c0-896e-497adb58eea4
721,12/07/18,48.8597,-123.3132,killer whale,Orcinus orca,4,certain,d71cb06e-5b23-4e6f-8632-22471dcf1797
724,12/01/18,48.8641,-123.3054,killer whale,Orcinus orca,3,certain,26c724d7-922b-4095-84d3-ed56c81faf76
725,11/18/18,48.8597,-123.3445,killer whale,Orcinus orca,5,certain,C9AC6632-6665-4B26-A866-090BA03E1C1A
726,11/12/18,48.8649,-123.3088,killer whale,Orcinus orca,5,certain,900ab405-05c8-4c8d-b593-1872894f681d
727,11/12/18,48.8833,-123.3094,killer whale,Orcinus orca,6,certain,A4A40345-681D-4D98-95F2-67A73B9B49C9
730,09/27/18,48.8766,-123.3068,killer whale,Orcinus orca,5,certain,283b7880-8baa-4f16-8818-813e1a146d3d
732,09/14/18,48.8498,-123.3368,killer whale,Orcinus orca,12,certain,EC67A3FA-DA54-4F3E-BB0F-F72DF660E4A4
733,09/14/18,48.8438,-123.3327,killer whale,Orcinus orca,12,certain,7C1D2503-F0F2-461A-81F1-C68EE4A642F6
734,09/14/18,48.8739,-123.3071,killer whale,Orcinus orca,7,certain,FF207D61-B8DB-4AAF-8245-7C02B7AF4771
736,09/10/18,48.8602,-123.3292,killer whale,Orcinus orca,15,certain,5CD3A1CC-E472-45AB-8AE3-42F663A083A3
737,09/08/18,48.8694,-123.3016,killer whale,Orcinus orca,-,certain,854f2f69-0a64-4766-85ce-c8ff34f82082
738,09/07/18,48.8873,-123.2955,killer whale,Orcinus orca,5,certain,E41E584C-283A-47B1-ADD9-D3A9BE2CFD4A
742,09/03/18,48.8584,-123.3121,killer whale,Orcinus orca,15,certain,577b3392-f7ca-4779-9072-f7f73ec990b2
743,09/03/18,48.8417,-123.3353,killer whale,Orcinus orca,4,certain,7a105e69-3029-427a-a0a4-ab373a446bdc
744,09/03/18,48.8612,-123.313,killer whale,Orcinus orca,16,certain,d1f8cecc-de25-40e5-8999-6a516e8e9eb8
745,09/01/18,48.8496,-123.3494,killer whale,Orcinus orca,5,certain,402fbda4-f7e1-4d0a-9d23-b91ac3a49ba9
746,09/01/18,48.8741,-123.3038,killer whale,Orcinus orca,10,certain,AC32FC79-39D0-4603-881D-6A4D4DE5F9BF
747,08/24/18,48.8611,-123.3441,killer whale,Orcinus orca,5,certain,0CAFD166-D58E-4E80-8F78-4247BEA25F4A
749,08/18/18,48.8918,-123.3995,killer whale,Orcinus orca,4,certain,FF09872A-5F42-4DF8-9BD6-B062B0F9F9A5
750,08/18/18,48.8938,-123.4025,killer whale,Orcinus orca,5,certain,DBDD5B8B-D420-4484-BB26-431F4C7C7E96
751,08/18/18,48.8921,-123.4041,killer whale,Orcinus orca,5,certain,87EF9F96-4F5A-4A4C-86ED-B709C443245B
752,08/15/18,48.8558,-123.3117,killer whale,Orcinus orca,4,certain,355ECCAA-DFED-40C6-B7FF-5C0924C378CE
753,08/11/18,48.8795,-123.2908,killer whale,Orcinus orca,25,certain,BBF36450-5AAA-4504-BA41-15F08858BB18
754,08/10/18,48.8491,-123.3349,killer whale,Orcinus orca,5,certain,6862A3DE-B2DC-445A-81E8-0DC7FB91AF1D
755,08/10/18,48.8588,-123.3237,killer whale,Orcinus orca,4,certain,9fef5111-e204-4fd2-8ba9-28a8304eaede
756,07/28/18,48.8672,-123.3116,killer whale,Orcinus orca,3,certain,7f148278-d6a5-4369-836d-2987aee61a0f
757,07/28/18,48.8702,-123.3049,killer whale,Orcinus orca,5,certain,3F508711-CA44-4306-A4B8-679AC9F91F74
759,07/22/18,48.9948,-123.5921,killer whale,Orcinus orca,1,certain,A312CBA9-E119-4166-B0F4-9C75656653B4
760,07/18/18,48.8429,-123.3368,killer whale,Orcinus orca,15,certain,74A52667-19DC-4371-B4C6-5849837E0ABB
763,07/10/18,48.8445,-123.3447,killer whale,Orcinus orca,2,certain,0d06c839-6126-48c2-8922-a53ed44d7145
764,07/10/18,48.85,-123.3333,killer whale,Orcinus orca,6,certain,79C8CFD1-D691-4025-8BD8-8D9930D0BEA7
765,07/05/18,48.8593,-123.3368,killer whale,Orcinus orca,3,certain,A72B2727-A3DE-4007-9269-DBC2A7409C5C
766,07/03/18,48.8779,-123.3053,killer whale,Orcinus orca,6,certain,54FC4215-2C40-49CE-828A-AAD6AE513569
767,07/01/18,48.9232,-123.4576,killer whale,Orcinus orca,4,certain,44839870-40F5-423A-B7AC-527BDA887C6E
768,06/30/18,48.8603,-123.3295,killer whale,Orcinus orca,6,certain,327EBE9F-88F0-41F2-9E2B-FAEE62E9883E
770,06/30/18,48.8565,-123.351,killer whale,Orcinus orca,4,certain,3230B389-8E31-4240-8113-39E92212BBEF
771,06/28/18,48.86,-123.3289,killer whale,Orcinus orca,20,certain,52556886-04CF-4327-A596-B6B17B182D41
772,06/28/18,48.8607,-123.3411,killer whale,Orcinus orca,20,certain,e1ca6890-a0be-415b-80a4-20e06dc50833
773,06/28/18,48.8682,-123.311,killer whale,Orcinus orca,15-22,certain,34E3902F-0FB0-44F1-8220-A212B88B9E12
776,06/16/18,48.9094,-123.3429,killer whale,Orcinus orca,4,certain,A901B12E-617C-4336-B358-7849C4A104C2
779,06/13/18,48.8535,-123.3526,killer whale,Orcinus orca,8,certain,8991A5A1-E06E-43B6-A27C-B0260DE725FC
780,06/13/18,48.859,-123.3121,killer whale,Orcinus orca,5,certain,36E130D9-E196-43D7-BBC1-48FA4AC6B112
781,06/13/18,48.8606,-123.3462,killer whale,Orcinus orca,4,certain,1381d24a-413e-474b-9957-7da9a6e6ca46
782,06/11/18,48.8712,-123.3048,killer whale,Orcinus orca,10,certain,8C78405F-2E71-47F9-A760-B87FFA1DC854
783,05/29/18,48.8463,-123.3364,killer whale,Orcinus orca,4,certain,71C6FFE2-A6CA-446E-9A6B-85325E62F1D6
786,05/24/18,48.85,-123.3557,killer whale,Orcinus orca,6,certain,3808DE86-67BE-4764-B328-CA8A324B1879
787,05/24/18,48.8587,-123.3508,killer whale,Orcinus orca,3,certain,B8839AC4-125E-448E-94D8-1896B9BC1776
788,05/22/18,48.858,-123.3137,killer whale,Orcinus orca,3,certain,AAAEA8E8-0BFF-4685-A4BC-A0D18058EB90
791,01/30/18,48.8828,-123.2977,killer whale,Orcinus orca,5,certain,5106C3B9-AB22-4F81-93F5-D8D030A2D3BE
792,01/01/18,48.8673,-123.3044,killer whale,Orcinus orca,8,certain,3FA23D74-093C-4146-A588-1B1573485E2B
793,01/01/18,48.8757,-123.2998,killer whale,Orcinus orca,8,certain,41A6772D-851E-4BB0-9FF9-7F35ADC62368
794,12/23/17,48.8562,-123.347,killer whale,Orcinus orca,3,NA,A07CB19F-43DC-4A1C-9F1C-76FF07034449
795,12/23/17,48.8608,-123.3365,killer whale,Orcinus orca,12,certain,1E774105-0676-456A-9971-91E13D3B0DB5
796,12/16/17,48.8598,-123.3287,killer whale,Orcinus orca,2,certain,EE3306A3-E217-45A4-B9A7-D83F6C24AFEB
261,04/10/04,49.01815,-123.5819667,minke whale,Balaenoptera acutorostrata,1,probable,31161
373,11/07/16,48.90688333,-123.3613333,minke whale,Balaenoptera acutorostrata,2,probable,109549
176,05/01/05,48.8484,-123.3480833,pacific white-sided dolphin,Lagenorhynchus obliquidens,2,certain,10455
194,11/16/07,48.9,-123.2916667,pacific white-sided dolphin,Lagenorhynchus obliquidens,30,certain,34080
349,10/31/13,48.88305,-123.2993833,pacific white-sided dolphin,Lagenorhynchus obliquidens,12,probable,85702
407,02/08/15,48.85651667,-123.3189833,pacific white-sided dolphin,Lagenorhynchus obliquidens,15,certain,96090
365,07/06/15,48.87535,-123.3025,unidentified baleen whale,NA,2,certain,99667
61,04/18/11,48.96003333,-123.5618,unidentified cetacean,NA,3,certain,56469
150,08/31/11,49.01606667,-123.5745667,unidentified cetacean,NA,1,uncertain,59168
269,09/27/06,49.01466667,-123.5742167,unidentified cetacean,NA,1,uncertain,36988
335,07/01/14,49.01141667,-123.5912167,unidentified cetacean,NA,1,certain,90336
342,09/30/15,48.98366667,-123.4971667,unidentified cetacean,NA,1,certain,101084
