iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:12841,,,PMLS,,2010-04-18,Race Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:12965,,,PMLS,,2010-05-30,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13065,,,PMLS,,2010-05-30,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13167,,,PMLS,,2010-07-17,Spanish Hills Store,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13295,,,PMLS,,2010-07-17,Race Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13404,,,PMLS,,2010-07-18,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13488,,,PMLS,,2010-08-14,Spanish Hills Store,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13574,,,PMLS,,2010-10-10,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13673,,,PMLS,,2010-11-11,Alcala Point Reefs,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13791,,,PMLS,,2010-11-11,Outer Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13876,,,PMLS,,2010-11-12,Spanish Hills Store,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:13982,,,PMLS,,2011-01-15,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14049,,,PMLS,,2011-02-19,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14120,,,PMLS,,2011-02-20,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14280,,,PMLS,,2011-04-23,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14379,,,PMLS,,2011-05-14,Race Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14472,,,PMLS,,2011-07-31,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14553,,,PMLS,,2011-07-31,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14644,,,PMLS,,2011-09-07,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14746,,,PMLS,,2011-09-07,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14851,,,PMLS,,2011-11-18,Virago Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:14962,,,PMLS,,2011-11-25,Baines Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:15261,,,PMLS,,2012-08-09,Alcala Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:15357,,,PMLS,,2012-08-27,Retreat Cove,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:15704,,,PMLS,,2012-10-09,"No Name Cove, west end",Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:15813,,,PMLS,,2012-10-09,Spotlight Cove,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:15934,,,PMLS,,2013-05-17,Madrona Lodge,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16052,,,PMLS,,2013-10-10,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16151,,,PMLS,,2013-10-10,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16232,,,PMLS,,2013-10-20,"Retreat Cove South, island",Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16320,,,PMLS,,2013-10-20,Galiano Conservancy shore,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16404,,,PMLS,,2013-10-23,"Retreat Cove South, island",Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16496,,,PMLS,,2013-10-23,Galiano Conservancy Mound,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16594,,,PMLS,,2014-01-03,Baines Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16680,,,PMLS,,2015-01-01,Virago Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16813,,,PMLS,,2016-01-23,Spanish Hills Store,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:16914,,,PMLS,,2016-02-07,Alcala Point Wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17006,,,PMLS,,2016-02-07,Galiano Conservancy shore,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17109,,,PMLS,,2016-02-27,Race Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17193,,,PMLS,,2016-03-05,"Retreat Cove South, island",Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17390,,,PMLS,,2016-03-27,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17486,,,PMLS,,2016-07-24,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17596,,,PMLS,,2016-07-24,Race Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17828,,,PMLS,,2017-03-18,Spanish Hills wall,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:17979,,,PMLS,,2017-06-30,Spanish Hills Store,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:18057,,,PMLS,,2017-08-22,Dionisio Reef,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:18145,,,PMLS,,2018-06-19,Virago Point,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,imerss.org:PMLS:18332,,,PMLS,,2019-03-17,Spanish Hills Store,Andy Lamb
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:129284413,,,,,2019-05-04,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:156181033,,,,,2023-04-12,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:156181039,,,,,2023-04-12,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:156181054,,,,,2023-04-12,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:164555179,,,,,2023-05-28,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:167486108,,,,,2023-06-14,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:167486109,,,,,2023-06-14,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:167486111,,,,,2023-06-14,,
Myxicola infundibulum,49533,Myxicola sp.B,0,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,iNat:167486116,,,,,2023-06-14,,
Neoamphitrite robusta,343700,Neoamphitrite robusta,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Neoamphitrite,robusta,iNat:143065543,,,,,2022-11-26,,
Neoamphitrite robusta,343700,Neoamphitrite robusta,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Neoamphitrite,robusta,iNat:165842505,,,,,2023-06-04,,
Neoamphitrite robusta,343700,Neoamphitrite robusta,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Neoamphitrite,robusta,iNat:165842677,,,,,2023-06-04,,
Neoamphitrite robusta,343700,Neoamphitrite robusta,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Neoamphitrite,robusta,iNat:165858353,,,,,2023-06-04,,
Neoleprea spiralis,1136118,Neoleprea spiralis,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Neoleprea,spiralis,de1b8600-673e-43a6-ad90-de4c5bdf3286,,,RBCM,986-00197-015,1986-09-30,,
Neosabellaria cementarium,339237,Neosabellaria cementarium,0,accepted,"(Moore, 1906)",Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Sabellariidae,,,Neosabellaria,cementarium,imerss.org:PMLS:2402,,,PMLS,,1996-09-28,Shaw's Landing,Charlie Gibbs
Nereis zonata,347330,Nereis cf. zonata,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,zonata,c7ca2146-f62e-4f3f-a71d-cdc3f022f28c,,,RBCM,986-00197-016,1986-09-30,,
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,imerss.org:PMLS:63,,,PMLS,,1969-02-22,Sturdies Bay,Andy Lamb
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,imerss.org:PMLS:6203,,,PMLS,,2008-03-01,Spanish Hills Store,Andy Lamb
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,imerss.org:PMLS:15929,,,PMLS,,2013-05-17,Madrona Lodge,Andy Lamb
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,imerss.org:PMLS:17975,,,PMLS,,2017-06-30,Spanish Hills Store,Andy Lamb
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,imerss.org:PMLS:18406,,,PMLS,,2019-05-04,Montague Harbour,Emily Adamczyk
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,iNat:92278840,,,,,2021-08-22,,
Nereis,81791,Nereis sp.,0,accepted,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,iNat:100647128,,,,,2021-11-06,,
Nereis vexillosa,81790,Nereis vexillosa,0,accepted,"Grube, 1851",Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,vexillosa,iNat:153219555,,,,,2023-04-02,,
Nereis vexillosa,81790,Nereis vexillosa,0,accepted,"Grube, 1851",Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,vexillosa,iNat:166106332,,,,,2023-06-07,,
Nereis vexillosa,81790,Nereis vexillosa,0,accepted,"Grube, 1851",Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,vexillosa,iNat:24714358,,,,,2019-05-04,,
Nereis vexillosa,81790,Nereis vexillosa,0,accepted,"Grube, 1851",Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,vexillosa,iNat:165843414,,,,,2023-06-05,,
Oxydromus pugettensis,494514,Oxydromus pugettensis,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Hesionidae,Ophiodrominae,Ophiodromini,Oxydromus,pugettensis,imerss.org:PMLS:3405,,,PMLS,,2006-06-23,Spanish Hills Store,Andy Lamb
Oxydromus pugettensis,494514,Oxydromus pugettensis,0,accepted,"(Johnson, 1901)",Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Nereidiformia,,,Hesionidae,Ophiodrominae,Ophiodromini,Oxydromus,pugettensis,iNat:15702535,,,,,2018-08-10,,
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:1022,,,PMLS,,1994-09-10,Mary Anne Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:3121,,,PMLS,,2004-10-02,Virago Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:3316,,,PMLS,,2006-03-05,False Reef,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:4621,,,PMLS,,2007-08-20,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:4735,,,PMLS,,2007-09-29,Race Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:5054,,,PMLS,,2007-10-21,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:5196,,,PMLS,,2007-10-21,Race Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:5990,,,PMLS,,2008-02-17,Race Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6088,,,PMLS,,2008-03-01,Race Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6208,,,PMLS,,2008-03-01,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6494,,,PMLS,,2008-03-07,Race Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6570,,,PMLS,,2008-03-08,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6761,,,PMLS,,2008-04-27,Mathews Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6868,,,PMLS,,2008-04-27,Walker Rock,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:6991,,,PMLS,,2008-05-30,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:8584,,,PMLS,,2008-10-09,Dionisio Reef,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:10575,,,PMLS,,2009-04-04,Outer Dionisio Reef,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:10838,,,PMLS,,2009-04-11,Alcala Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:11296,,,PMLS,,2009-05-30,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:12018,,,PMLS,,2009-10-11,Dionisio Reef,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:12839,,,PMLS,,2010-04-18,Race Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:13403,,,PMLS,,2010-07-18,Dionisio Reef,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:13874,,,PMLS,,2010-11-12,Spanish Hills Store,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:14849,,,PMLS,,2011-11-18,Virago Point,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:15811,,,PMLS,,2012-10-09,Spotlight Cove,Andy Lamb
Parasabella media,367054,Parasabella media,0,accepted,Bush 1905,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,imerss.org:PMLS:17293,,,PMLS,,2016-03-27,Virago Point,Andy Lamb
