iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Institution Code,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Institution Code,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported,Food Value,Medicinal Value,Spiritual Value,Material Value,Trade Value,Indicator Value,Hulquminum Name,Hulquminum Authority
Pandalus danae,154708,Pandalus danae,0,accepted,"Stimpson, 1857",132,"{""imerss.org:PMLS:259"":null,""imerss.org:PMLS:315"":null,""imerss.org:PMLS:421"":null,""imerss.org:PMLS:515"":null,""imerss.org:PMLS:654"":null,""imerss.org:PMLS:951"":null,""imerss.org:PMLS:1132"":null,""imerss.org:PMLS:1269"":null,""imerss.org:PMLS:1339"":null,""imerss.org:PMLS:1415"":null,""imerss.org:PMLS:1503"":null,""imerss.org:PMLS:1604"":null,""imerss.org:PMLS:1693"":null,""imerss.org:PMLS:1784"":null,""imerss.org:PMLS:1869"":null,""imerss.org:PMLS:1946"":null,""imerss.org:PMLS:2120"":null,""imerss.org:PMLS:2228"":null,""imerss.org:PMLS:2321"":null,""imerss.org:PMLS:2428"":null,""imerss.org:PMLS:2517"":null,""imerss.org:PMLS:2601"":null,""imerss.org:PMLS:2695"":null,""imerss.org:PMLS:2930"":null,""imerss.org:PMLS:3246"":null,""imerss.org:PMLS:3335"":null,""imerss.org:PMLS:3584"":null,""imerss.org:PMLS:3696"":null,""imerss.org:PMLS:4029"":null,""imerss.org:PMLS:4257"":null,""imerss.org:PMLS:4451"":null,""imerss.org:PMLS:4772"":null,""imerss.org:PMLS:4892"":null,""imerss.org:PMLS:5085"":null,""imerss.org:PMLS:5229"":null,""imerss.org:PMLS:5685"":null,""imerss.org:PMLS:5897"":null,""imerss.org:PMLS:6121"":null,""imerss.org:PMLS:6902"":null,""imerss.org:PMLS:7036"":null,""imerss.org:PMLS:7158"":null,""imerss.org:PMLS:7230"":null,""imerss.org:PMLS:7316"":null,""imerss.org:PMLS:7436"":null,""imerss.org:PMLS:7947"":null,""imerss.org:PMLS:8051"":null,""imerss.org:PMLS:8241"":null,""imerss.org:PMLS:8410"":null,""imerss.org:PMLS:8697"":null,""imerss.org:PMLS:8787"":null,""imerss.org:PMLS:9020"":null,""imerss.org:PMLS:9115"":null,""imerss.org:PMLS:9196"":null,""imerss.org:PMLS:9274"":null,""imerss.org:PMLS:9355"":null,""imerss.org:PMLS:9449"":null,""imerss.org:PMLS:9680"":null,""imerss.org:PMLS:10711"":null,""imerss.org:PMLS:10882"":null,""imerss.org:PMLS:11219"":null,""imerss.org:PMLS:11332"":null,""imerss.org:PMLS:11447"":null,""imerss.org:PMLS:11540"":null,""imerss.org:PMLS:11643"":null,""imerss.org:PMLS:11740"":null,""imerss.org:PMLS:11829"":null,""imerss.org:PMLS:11945"":null,""imerss.org:PMLS:12130"":null,""imerss.org:PMLS:12228"":null,""imerss.org:PMLS:12469"":null,""imerss.org:PMLS:12750"":null,""imerss.org:PMLS:13203"":null,""imerss.org:PMLS:13318"":null,""imerss.org:PMLS:13423"":null,""imerss.org:PMLS:13502"":null,""imerss.org:PMLS:13707"":null,""imerss.org:PMLS:13811"":null,""imerss.org:PMLS:13902"":null,""imerss.org:PMLS:13997"":null,""imerss.org:PMLS:14064"":null,""imerss.org:PMLS:14483"":null,""imerss.org:PMLS:14574"":null,""imerss.org:PMLS:14669"":null,""imerss.org:PMLS:14766"":null,""imerss.org:PMLS:15077"":null,""imerss.org:PMLS:15282"":null,""imerss.org:PMLS:15379"":null,""imerss.org:PMLS:15504"":null,""imerss.org:PMLS:15623"":null,""imerss.org:PMLS:15839"":null,""imerss.org:PMLS:15964"":null,""imerss.org:PMLS:16075"":null,""imerss.org:PMLS:16256"":null,""imerss.org:PMLS:16338"":null,""imerss.org:PMLS:16423"":null,""imerss.org:PMLS:16523"":null,""imerss.org:PMLS:16835"":null,""imerss.org:PMLS:17137"":null,""imerss.org:PMLS:17514"":null,""imerss.org:PMLS:17633"":null,""imerss.org:PMLS:17726"":null,""imerss.org:PMLS:17855"":null,""imerss.org:PMLS:18002"":null,""imerss.org:PMLS:18073"":null,""imerss.org:PMLS:18191"":null,""imerss.org:PMLS:18428"":null,""imerss.org:PMLS:18457"":null,""imerss.org:PMLS:18546"":null,""imerss.org:PMLS:18601"":null,""iNat:129284431"":null,""iNat:2854447"":null,""iNat:3706255"":null,""iNat:7647284"":null,""iNat:14437887"":null,""iNat:74604947"":null,""iNat:91082508"":null,""iNat:122744213"":null,""iNat:129892503"":null,""iNat:157455529"":null,""iNat:157455530"":null,""iNat:157455534"":null,""iNat:157455536"":null,""iNat:157455542"":null,""iNat:157455544"":null,""iNat:157455545"":null,""iNat:164585611"":null,""iNat:164587949"":null,""iNat:167489180"":null,""iNat:168217672"":null,""iNat:168217679"":null,""iNat:169897128"":null,""iNat:182593044"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,danae,Andy Lamb,PMLS,,,,imerss.org:PMLS:259,1981-05-31T00:00:00.000Z,,,,,,iNat:182593044,2023-09-09T00:00:00.000Z,,,,,,,,
Pandalus eous,459644,Pandalus eous,0,accepted,"Makarov, 1935",1,"{""imerss.org:PMLS:1341"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,eous,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:1341,1995-02-23T00:00:00.000Z,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:1341,1995-02-23T00:00:00.000Z,,,,,,,,
Pandalus lucidirimicolus,1111164,Pandalus lucidirimicolus,0,accepted,"(Jensen, 1998)",1,"{""e766d26a-18a2-46af-98e3-c3ae2250ef8b"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,lucidirimicolus,Daniel Kent,RBCM,,,997-00068-001,e766d26a-18a2-46af-98e3-c3ae2250ef8b,1995-11-24T00:00:00.000Z,Daniel Kent,RBCM,,,997-00068-001,e766d26a-18a2-46af-98e3-c3ae2250ef8b,1995-11-24T00:00:00.000Z,,,,,,,,
Pandalus platyceros,180394,Pandalus platyceros,0,accepted,"J.F. Brandt in von Middendorf, 1851",152,"{""imerss.org:PMLS:1782"":null,""imerss.org:PMLS:2121"":null,""imerss.org:PMLS:3336"":null,""imerss.org:CHU2010:555"":null,""imerss.org:CHU2010:556"":null,""imerss.org:CHU2010:557"":null,""imerss.org:CHU2010:558"":null,""imerss.org:CHU2010:559"":null,""imerss.org:CHU2010:560"":null,""imerss.org:CHU2010:488"":null,""imerss.org:CHU2010:489"":null,""imerss.org:CHU2010:490"":null,""imerss.org:CHU2010:491"":null,""imerss.org:CHU2010:492"":null,""imerss.org:CHU2010:493"":null,""imerss.org:CHU2010:494"":null,""imerss.org:CHU2010:495"":null,""imerss.org:CHU2010:496"":null,""imerss.org:CHU2010:497"":null,""imerss.org:CHU2010:498"":null,""imerss.org:CHU2010:499"":null,""imerss.org:CHU2010:500"":null,""imerss.org:CHU2010:501"":null,""imerss.org:CHU2010:502"":null,""imerss.org:CHU2010:503"":null,""imerss.org:CHU2010:504"":null,""imerss.org:CHU2010:505"":null,""imerss.org:CHU2010:506"":null,""imerss.org:CHU2010:507"":null,""imerss.org:CHU2010:508"":null,""imerss.org:CHU2010:509"":null,""imerss.org:CHU2010:510"":null,""imerss.org:CHU2010:511"":null,""imerss.org:CHU2010:512"":null,""imerss.org:CHU2010:513"":null,""imerss.org:CHU2010:514"":null,""imerss.org:CHU2010:515"":null,""imerss.org:CHU2010:516"":null,""imerss.org:CHU2010:517"":null,""imerss.org:CHU2010:518"":null,""imerss.org:CHU2010:519"":null,""imerss.org:CHU2010:520"":null,""imerss.org:CHU2010:521"":null,""imerss.org:CHU2010:522"":null,""imerss.org:CHU2010:523"":null,""imerss.org:CHU2010:524"":null,""imerss.org:CHU2010:525"":null,""imerss.org:CHU2010:550"":null,""imerss.org:CHU2010:551"":null,""imerss.org:CHU2010:552"":null,""imerss.org:CHU2010:553"":null,""imerss.org:CHU2010:554"":null,""imerss.org:CHU2010:585"":null,""imerss.org:CHU2010:586"":null,""imerss.org:CHU2010:587"":null,""imerss.org:CHU2010:588"":null,""imerss.org:CHU2010:476"":null,""imerss.org:CHU2010:477"":null,""imerss.org:CHU2010:478"":null,""imerss.org:CHU2010:479"":null,""imerss.org:CHU2010:480"":null,""imerss.org:CHU2010:481"":null,""imerss.org:CHU2010:482"":null,""imerss.org:CHU2010:483"":null,""imerss.org:CHU2010:484"":null,""imerss.org:CHU2010:485"":null,""imerss.org:CHU2010:486"":null,""imerss.org:CHU2010:487"":null,""imerss.org:CHU2010:526"":null,""imerss.org:CHU2010:527"":null,""imerss.org:CHU2010:528"":null,""imerss.org:CHU2010:529"":null,""imerss.org:CHU2010:530"":null,""imerss.org:CHU2010:531"":null,""imerss.org:CHU2010:532"":null,""imerss.org:CHU2010:533"":null,""imerss.org:CHU2010:534"":null,""imerss.org:CHU2010:535"":null,""imerss.org:CHU2010:536"":null,""imerss.org:CHU2010:537"":null,""imerss.org:CHU2010:538"":null,""imerss.org:CHU2010:539"":null,""imerss.org:CHU2010:540"":null,""imerss.org:CHU2010:541"":null,""imerss.org:CHU2010:542"":null,""imerss.org:CHU2010:543"":null,""imerss.org:CHU2010:544"":null,""imerss.org:CHU2010:545"":null,""imerss.org:CHU2010:546"":null,""imerss.org:CHU2010:547"":null,""imerss.org:CHU2010:548"":null,""imerss.org:CHU2010:549"":null,""imerss.org:CHU2010:561"":null,""imerss.org:CHU2010:562"":null,""imerss.org:CHU2010:563"":null,""imerss.org:CHU2010:564"":null,""imerss.org:CHU2010:565"":null,""imerss.org:CHU2010:566"":null,""imerss.org:CHU2010:567"":null,""imerss.org:CHU2010:568"":null,""imerss.org:CHU2010:569"":null,""imerss.org:CHU2010:570"":null,""imerss.org:CHU2010:571"":null,""imerss.org:CHU2010:572"":null,""imerss.org:CHU2010:573"":null,""imerss.org:CHU2010:574"":null,""imerss.org:CHU2010:575"":null,""imerss.org:CHU2010:576"":null,""imerss.org:CHU2010:577"":null,""imerss.org:CHU2010:578"":null,""imerss.org:CHU2010:579"":null,""imerss.org:CHU2010:580"":null,""imerss.org:CHU2010:581"":null,""imerss.org:CHU2010:582"":null,""imerss.org:CHU2010:583"":null,""imerss.org:CHU2010:584"":null,""imerss.org:CHU2010:589"":null,""imerss.org:CHU2010:590"":null,""imerss.org:CHU2010:591"":null,""imerss.org:CHU2010:592"":null,""imerss.org:CHU2010:593"":null,""imerss.org:CHU2010:594"":null,""imerss.org:CHU2010:595"":null,""imerss.org:CHU2010:596"":null,""imerss.org:CHU2010:597"":null,""imerss.org:CHU2010:598"":null,""imerss.org:CHU2010:599"":null,""imerss.org:CHU2010:600"":null,""imerss.org:CHU2010:601"":null,""imerss.org:CHU2010:602"":null,""imerss.org:CHU2010:603"":null,""imerss.org:CHU2010:604"":null,""imerss.org:CHU2010:605"":null,""imerss.org:CHU2010:606"":null,""imerss.org:CHU2010:607"":null,""imerss.org:CHU2010:608"":null,""imerss.org:PMLS:17515"":null,""imerss.org:PMLS:17634"":null,""imerss.org:PMLS:17727"":null,""imerss.org:PMLS:17793"":null,""imerss.org:PMLS:17856"":null,""imerss.org:PMLS:18003"":null,""imerss.org:PMLS:18074"":null,""imerss.org:PMLS:18192"":null,""imerss.org:PMLS:18281"":null,""imerss.org:PMLS:18365"":null,""iNat:60468464"":null,""iNat:116471950"":null,""iNat:116493750"":null,""iNat:116493834"":null,""iNat:116733060"":null,""iNat:116733061"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,platyceros,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:1782,1995-02-25T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:18365,2019-03-17T00:00:00.000Z,1,1,0,0,1,1,mam'ul / maal-mul',"(Thom, 2011)"
Pandalus stenolepis,459645,Pandalus stenolepis,0,accepted,"Rathbun, 1902",20,"{""imerss.org:PMLS:1340"":null,""imerss.org:PMLS:1416"":null,""imerss.org:PMLS:1605"":null,""imerss.org:PMLS:1694"":null,""imerss.org:PMLS:1783"":null,""imerss.org:PMLS:3049"":null,""imerss.org:PMLS:5317"":null,""imerss.org:PMLS:5686"":null,""imerss.org:PMLS:8788"":null,""imerss.org:PMLS:11333"":null,""imerss.org:PMLS:11541"":null,""imerss.org:PMLS:11741"":null,""imerss.org:PMLS:12987"":null,""imerss.org:PMLS:13082"":null,""imerss.org:PMLS:13708"":null,""imerss.org:PMLS:13903"":null,""imerss.org:PMLS:14065"":null,""imerss.org:PMLS:14767"":null,""imerss.org:PMLS:14986"":null,""iNat:182593082"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,stenolepis,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:1340,1995-02-23T00:00:00.000Z,,,,,,iNat:182593082,2023-09-09T00:00:00.000Z,,,,,,,,
Pentidotea resecata,141842,Pentidotea resecata,0,accepted,"(Stimpson, 1857)",5,"{""imerss.org:PMLS:18412"":null,""iNat:4078193"":null,""iNat:24541707"":null,""iNat:24697121"":null,""iNat:24714393"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,,Idoteidae,,,Pentidotea,resecata,,,,,,iNat:4078193,2016-05-08T00:00:00.000Z,Emily Adamczyk,PMLS,,,,imerss.org:PMLS:18412,2019-05-04T00:00:00.000Z,,,,,,,,
Pentidotea wosnesenskii,126295,Pentidotea wosnesenskii,0,accepted,"(Brandt, 1851)",27,"{""imerss.org:CMN:CMNC 1987-0102"":null,""imerss.org:CMN:CMNC 1982-0567"":null,""imerss.org:CMN:CMNC 1982-0571"":null,""imerss.org:CMN:CMNC 1984-0169"":null,""imerss.org:CMN:CMNC 2004-3197"":null,""iNat:5620541"":null,""iNat:24629535"":null,""iNat:24710060"":null,""iNat:28034146"":null,""iNat:31205703"":null,""iNat:164178977"":null,""iNat:164283683"":null,""iNat:164452865"":null,""iNat:179894671"":null,""iNat:24259220"":null,""iNat:24689108"":null,""iNat:24697895"":null,""iNat:24711790"":null,""iNat:24771930"":null,""iNat:24771934"":null,""iNat:24920191"":null,""iNat:42682071"":null,""iNat:84078622"":null,""iNat:87675536"":null,""iNat:96543085"":null,""iNat:136068404"":null,""iNat:169325410"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,,Idoteidae,,,Pentidotea,wosnesenskii,"McAllister, Donald E. | Yesaki, M.O.",CMN,,,CMNC 1987-0102,imerss.org:CMN:CMNC 1987-0102,1960-12-21T00:00:00.000Z,,,,,,iNat:179894671,2023-08-23T00:00:00.000Z,,,,,,,,
Petrolisthes eriomerus,47803,Petrolisthes eriomerus,0,accepted,"Stimpson, 1871",19,"{""imerss.org:PMLS:80"":null,""imerss.org:PMLS:260"":null,""imerss.org:PMLS:425"":null,""imerss.org:PMLS:1509"":null,""imerss.org:PMLS:2232"":null,""imerss.org:PMLS:2936"":null,""imerss.org:PMLS:3055"":null,""imerss.org:PMLS:3251"":null,""imerss.org:PMLS:6016"":null,""imerss.org:PMLS:7855"":null,""imerss.org:PMLS:8326"":null,""imerss.org:PMLS:15507"":null,""imerss.org:PMLS:15627"":null,""imerss.org:PMLS:17638"":null,""imerss.org:PMLS:18283"":null,""iNat:68356746"":null,""iNat:6371780"":null,""iNat:26605467"":null,""iNat:165858614"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Porcellanidae,,,Petrolisthes,eriomerus,Andy Lamb,PMLS,,,,imerss.org:PMLS:80,1969-02-22T00:00:00.000Z,,,,,,iNat:165858614,2023-06-04T00:00:00.000Z,,,,,,,,
Photis brevipes,295828,Photis brevipes,0,accepted,"Shoemaker, 1942",1,"{""7ccc8f7c-59f7-4929-a12c-326b8c02fcbb"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Photoidea,Photidae,,,Photis,brevipes,,RBCM,,,976-01146-002,7ccc8f7c-59f7-4929-a12c-326b8c02fcbb,1961-06-22T00:00:00.000Z,,RBCM,,,976-01146-002,7ccc8f7c-59f7-4929-a12c-326b8c02fcbb,1961-06-22T00:00:00.000Z,,,,,,,,
Phyllolithodes papillosus,424896,Phyllolithodes papillosus,0,accepted,"J.F. Brandt, 1848",47,"{""imerss.org:PMLS:30"":null,""imerss.org:PMLS:518"":null,""imerss.org:PMLS:655"":null,""imerss.org:PMLS:1137"":null,""imerss.org:PMLS:1511"":null,""imerss.org:PMLS:1700"":null,""imerss.org:PMLS:2230"":null,""imerss.org:PMLS:2937"":null,""imerss.org:PMLS:3252"":null,""imerss.org:PMLS:3588"":null,""imerss.org:PMLS:4260"":null,""imerss.org:PMLS:4369"":null,""imerss.org:PMLS:4454"":null,""imerss.org:PMLS:5091"":null,""imerss.org:PMLS:5902"":null,""imerss.org:PMLS:6419"":null,""imerss.org:PMLS:7042"":null,""imerss.org:PMLS:7161"":null,""imerss.org:PMLS:7320"":null,""imerss.org:PMLS:7440"":null,""imerss.org:PMLS:8700"":null,""imerss.org:PMLS:9022"":null,""imerss.org:PMLS:9200"":null,""imerss.org:PMLS:9453"":null,""imerss.org:PMLS:9798"":null,""imerss.org:PMLS:10348"":null,""imerss.org:PMLS:11451"":null,""imerss.org:PMLS:11949"":null,""imerss.org:PMLS:12135"":null,""imerss.org:PMLS:12390"":null,""imerss.org:PMLS:12569"":null,""imerss.org:PMLS:13205"":null,""imerss.org:PMLS:13713"":null,""imerss.org:PMLS:14213"":null,""imerss.org:PMLS:15386"":null,""imerss.org:PMLS:15508"":null,""imerss.org:PMLS:15730"":null,""imerss.org:PMLS:15844"":null,""imerss.org:PMLS:15969"":null,""imerss.org:PMLS:16430"":null,""imerss.org:PMLS:17219"":null,""imerss.org:PMLS:17335"":null,""imerss.org:PMLS:17639"":null,""imerss.org:PMLS:18368"":null,""iNat:128939769"":null,""iNat:164580474"":null,""iNat:168028338"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Lithodoidea,Lithodidae,,,Phyllolithodes,papillosus,Andy Lamb,PMLS,,,,imerss.org:PMLS:30,1969-02-21T00:00:00.000Z,,,,,,iNat:168028338,2023-06-17T00:00:00.000Z,,,,,,,,
Placetron wosnessenskii,459657,Placetron wosnessenskii,0,accepted,"Schalfeew, 1892",7,"{""imerss.org:PMLS:2938"":null,""imerss.org:PMLS:3254"":null,""imerss.org:PMLS:5092"":null,""imerss.org:PMLS:10715"":null,""imerss.org:PMLS:10886"":null,""imerss.org:PMLS:14991"":null,""imerss.org:PMLS:17336"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Lithodoidea,Hapalogastridae,,,Placetron,wosnessenskii,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:2938,1999-07-31T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:17336,2016-03-27T00:00:00.000Z,,,,,,,,
Podocerus cristatus,60636,Podocerus cristatus,0,accepted,"Thomson, 1879",1,"{""iNat:107423003"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprelloidea,Podoceridae,,,Podocerus,cristatus,,,,,,iNat:107423003,2022-02-24T00:00:00.000Z,,,,,,iNat:107423003,2022-02-24T00:00:00.000Z,,,,,,,,
Pugettia gracilis,130344,Pugettia gracilis,0,accepted,"Dana, 1851",58,"{""imerss.org:PMLS:79"":null,""b841e27f-1c93-4636-8bd4-db924268ab3d"":null,""154d3e18-470e-42fe-9eda-e5d044c9cc56"":null,""imerss.org:PMLS:1787"":null,""imerss.org:PMLS:2125"":null,""imerss.org:PMLS:2605"":null,""imerss.org:PMLS:2698"":null,""imerss.org:PMLS:3249"":null,""imerss.org:PMLS:3338"":null,""imerss.org:PMLS:3810"":null,""imerss.org:PMLS:4030"":null,""imerss.org:PMLS:4258"":null,""imerss.org:PMLS:5088"":null,""imerss.org:PMLS:6237"":null,""imerss.org:PMLS:6782"":null,""imerss.org:PMLS:7038"":null,""imerss.org:PMLS:7437"":null,""imerss.org:PMLS:8950"":null,""imerss.org:PMLS:9450"":null,""imerss.org:PMLS:9795"":null,""imerss.org:PMLS:10015"":null,""imerss.org:PMLS:10212"":null,""imerss.org:PMLS:11334"":null,""imerss.org:PMLS:11743"":null,""imerss.org:PMLS:12132"":null,""imerss.org:PMLS:12319"":null,""imerss.org:PMLS:12387"":null,""imerss.org:PMLS:13504"":null,""imerss.org:PMLS:13905"":null,""imerss.org:PMLS:15186"":null,""imerss.org:PMLS:16076"":null,""imerss.org:PMLS:16341"":null,""imerss.org:PMLS:16426"":null,""imerss.org:PMLS:16526"":null,""imerss.org:PMLS:16839"":null,""imerss.org:PMLS:17412"":null,""imerss.org:PMLS:18005"":null,""imerss.org:PMLS:18480"":null,""iNat:129639272"":null,""iNat:173838018"":null,""iNat:2976672"":null,""iNat:7647270"":null,""iNat:24545711"":null,""iNat:25199642"":null,""iNat:106689073"":null,""iNat:106689098"":null,""iNat:118565882"":null,""iNat:136885015"":null,""iNat:157996368"":null,""iNat:165739131"":null,""iNat:165761419"":null,""iNat:165761521"":null,""iNat:165764708"":null,""iNat:168028247"":null,""iNat:168028290"":null,""iNat:168028317"":null,""iNat:173354567"":null,""iNat:175870937"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Pugettia,gracilis,Andy Lamb,PMLS,,,,imerss.org:PMLS:79,1969-02-22T00:00:00.000Z,,,,,,iNat:175870937,2023-07-30T00:00:00.000Z,,,,,,,,
Pugettia producta,49723,Pugettia producta,0,accepted,"(Randall, 1840)",110,"{""imerss.org:PMLS:78"":null,""imerss.org:PMLS:581"":null,""imerss.org:PMLS:1134"":null,""imerss.org:PMLS:1344"":null,""imerss.org:PMLS:1506"":null,""imerss.org:PMLS:1606"":null,""imerss.org:PMLS:2324"":null,""imerss.org:PMLS:2435"":null,""imerss.org:PMLS:2520"":null,""imerss.org:PMLS:2604"":null,""imerss.org:PMLS:2697"":null,""imerss.org:PMLS:3053"":null,""imerss.org:PMLS:3248"":null,""imerss.org:PMLS:3443"":null,""imerss.org:PMLS:3699"":null,""imerss.org:PMLS:3809"":null,""imerss.org:PMLS:5319"":null,""imerss.org:PMLS:5411"":null,""imerss.org:PMLS:6014"":null,""imerss.org:PMLS:6123"":null,""imerss.org:PMLS:6236"":null,""imerss.org:PMLS:6781"":null,""imerss.org:PMLS:8413"":null,""imerss.org:PMLS:8505"":null,""imerss.org:PMLS:9275"":null,""imerss.org:PMLS:10513"":null,""imerss.org:PMLS:11742"":null,""imerss.org:PMLS:12386"":null,""imerss.org:PMLS:12988"":null,""imerss.org:PMLS:13503"":null,""imerss.org:PMLS:13710"":null,""imerss.org:PMLS:13904"":null,""imerss.org:PMLS:14988"":null,""imerss.org:PMLS:15078"":null,""imerss.org:PMLS:15383"":null,""imerss.org:PMLS:15505"":null,""imerss.org:PMLS:15841"":null,""imerss.org:PMLS:16259"":null,""imerss.org:PMLS:16838"":null,""imerss.org:PMLS:17027"":null,""imerss.org:PMLS:17217"":null,""imerss.org:PMLS:17332"":null,""imerss.org:PMLS:17729"":null,""imerss.org:PMLS:17794"":null,""imerss.org:PMLS:17858"":null,""imerss.org:PMLS:18416"":null,""imerss.org:PMLS:18431"":null,""iNat:4021644"":null,""iNat:4021646"":null,""iNat:6391051"":null,""iNat:25587620"":null,""iNat:49173013"":null,""iNat:164275019"":null,""iNat:177461583"":null,""iNat:2763431"":null,""iNat:3910108"":null,""iNat:3910115"":null,""iNat:4103447"":null,""iNat:6309353"":null,""iNat:12970640"":null,""iNat:15702543"":null,""iNat:17216073"":null,""iNat:24689699"":null,""iNat:24697019"":null,""iNat:25199621"":null,""iNat:25199636"":null,""iNat:25199659"":null,""iNat:45326900"":null,""iNat:67834418"":null,""iNat:68195078"":null,""iNat:68195082"":null,""iNat:68195085"":null,""iNat:69181320"":null,""iNat:70864444"":null,""iNat:72865139"":null,""iNat:73660733"":null,""iNat:73660738"":null,""iNat:74604551"":null,""iNat:74605870"":null,""iNat:74711612"":null,""iNat:84398431"":null,""iNat:84819140"":null,""iNat:86787973"":null,""iNat:107685741"":null,""iNat:107703136"":null,""iNat:107708100"":null,""iNat:119923942"":null,""iNat:128747912"":null,""iNat:129778397"":null,""iNat:129778405"":null,""iNat:129778414"":null,""iNat:132070793"":null,""iNat:151258141"":null,""iNat:156181020"":null,""iNat:156181026"":null,""iNat:165739037"":null,""iNat:165739135"":null,""iNat:165764704"":null,""iNat:165764714"":null,""iNat:167489213"":null,""iNat:169071037"":null,""iNat:169325961"":null,""iNat:169330670"":null,""iNat:169330684"":null,""iNat:172087627"":null,""iNat:175080103"":null,""iNat:175870935"":null,""iNat:177091430"":null,""iNat:177091450"":null,""iNat:177091462"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Pugettia,producta,Andy Lamb,PMLS,,,,imerss.org:PMLS:78,1969-02-22T00:00:00.000Z,,,,,,iNat:177091430,2023-08-06T00:00:00.000Z,,,,,,,,
