Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Liriomyza sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,Liriomyza,,,,,,,,new 2019,unobserved,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000299,,,,,,,ART,accepted,125889,Liriomyza,,
Phytomyza ilicis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,Phytomyza,ilicis,,,,,,,new 2022,observed,,,,,,2022-03-01,Kevin Toomer,iNat:107732094,,69629,ART,accepted,69629,Phytomyza ilicis,Phytomyza ilicis,Phytomyza ilicis
Phytomyza nemophilae,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,Phytomyza,nemophilae,,,,,,,new 2023,observed,,,,,,2023-05-27,Zeke Gilmore,iNat:165072804,,1469606,ART,accepted,1469606,Phytomyza nemophilae,Phytomyza nemophilae,Phytomyza nemophilae
Phytomyza nigra,"Meigen, 1830",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,Phytomyza,nigra,,,,,,,new 2019,unobserved,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000343,,,,,,,ART,accepted,897998,Phytomyza nigra,,
Sylvicola fenestralis,"(Scopoli, 1763)",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Anisopodidae,Anisopodinae,,Sylvicola,fenestralis,,,,,,,reported,unobserved,1990-08-23,Geoffrey G.E. Scudder,RBCM,ENT018-009703,,,,,,,ART,accepted,424978,Sylvicola fenestralis,,
Anthomyia procellaris,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Anthomyia,procellaris,,,,,,,new 2022,observed,,,,,,2022-08-12,Kevin Toomer,iNat:130550281,,322343,ART,accepted,322343,Anthomyia procellaris,Anthomyia procellaris,Anthomyia procellaris
Eutrichota caduca,"(Huckett, 1939)",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Eutrichota,caduca,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002303,,,,,,,ART,accepted,1097856,Eutrichota caduca,,
Fucellia apicalis,"Kertesz, 1908",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Fucellia,apicalis,,,,,,,new 2019,unobserved,2019-05-03,"Joel Gibson, Henry Choong",RBCM,ENT019-000601,,,,,,,ART,accepted,1231107,Fucellia apicalis,,
Fucellia fucorum,(Fallen),,seaweed fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Fucellia,fucorum,,,,,,,reported,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002315,,,,,,498422,ART,accepted,498422,Fucellia fucorum,Fucellia fucorum,
Fucellia separata,"Stein, 1910",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Fucellia,separata,,,,,,,new 2019,unobserved,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000333,,,,,,,ART,accepted,1292311,Fucellia separata,,
Hydrophoria sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Hydrophoria,,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002370,,,,,,338196,ART,accepted,338196,Hydrophoria,Hydrophoria,
Hylemya alcathoe,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Hylemya,alcathoe,,,,,,,new 2017,observed,2017-05-27,Joel Gibson,RBCM,ENT017-002367,,2022-05-24,Kevin Toomer,iNat:118975297,,499888,ART,accepted,499888,Hylemya alcathoe,Hylemya alcathoe,Hylemya alcathoe
Pegomya bicolor,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Pegomya,bicolor,,,,,,,new 2023,observed,,,,,,2023-05-28,Zeke Gilmore,iNat:165060899,,1157121,ART,accepted,466531,Pegomya bicolor,Pegomya bicolor,Pegomya bicolor
Lasiomma sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Lasiomma,,,,,,,,reported,unobserved,1991-01-04,Geoffrey G.E. Scudder,RBCM,ENT018-009665,,,,,,,ART,accepted,467604,Lasiomma,,
Pegomya sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Anthomyiidae,,,Pegomya,,,,,,,,new 2019,unobserved,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000348,,,,,,63159,ART,accepted,1157120,Pegomya,Pegomya,
Eudioctria sackeni,Williston,,robbery fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Dioctriinae,Dioctriini,Eudioctria,sackeni,,,,,,,confirmed,observed,1986-07-20,Geoffrey G.E. Scudder,SEM,SEM-UBC ASI-0009,,2022-07-10,Kevin Toomer,iNat:125685818,,498423,ART,accepted,498423,Eudioctria sackeni,Eudioctria sackeni,Eudioctria sackeni
Laphria asackeni,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,Laphriini,Laphria,asackeni,,,,,,,reported,unobserved,1976-08-28,Geoffrey G.E. Scudder,RBCM,ENT991-086719,,,,,,324366,ART,accepted,324366,Laphria asackeni,Laphria asackeni,
Laphria columbica,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,Laphriini,Laphria,columbica,,,,,,,new 2019,observed,,,,,,2019-07-26,Dave “Zeuss” Cochrane,iNat:29787021,,500273,ART,accepted,500273,Laphria columbica,Laphria columbica,Laphria columbica
Laphria fernaldi,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,Laphriini,Laphria,fernaldi,,,,,,,confirmed,observed,1980-07-08,Geoffrey G.E. Scudder,RBCM,ENT991-086753,,2020-07-12,sackum,iNat:52878871,,325780,ART,accepted,325780,Laphria fernaldi,Laphria fernaldi,Laphria fernaldi
Laphria franciscana,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,Laphriini,Laphria,franciscana,,,,,,,new 2022,observed,,,,,,2022-08-02,Kevin Toomer,iNat:129193680,,479046,ART,accepted,479046,Laphria franciscana,Laphria franciscana,Laphria franciscana
Laphria ventralis,Williston,,bee-like robber fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,Laphriini,Laphria,ventralis,,,,,,,confirmed,observed,1983-08-20,Geoffrey G.E. Scudder,SEM,,,2018-07-15,Kristian Sigvardsen,iNat:14403931,,498418,ART,accepted,498418,Laphria ventralis,Laphria ventralis,Laphria ventralis
Leptogaster arida,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Leptogastrinae,Leptogastrini,Leptogaster,arida,,,,,,,new 2019,observed,,,,,,2019-08-21,Chris Ratzlaff,iNat:32630532,,937972,ART,accepted,937972,Leptogaster arida,Leptogaster arida,Leptogaster arida
Machimus occidentalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Asilinae,Machimini,Machimus,occidentalis,,,,,,,new 2023,observed,,,,,,2023-05-27,Kevin Toomer,iNat:164228994,,202312,ART,accepted,202312,Machimus occidentalis,Machimus occidentalis,Machimus occidentalis
Neomochtherus willistoni,(Hine),,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Asilinae,Neomochtherini,Neomochtherus,willistoni,,,,,,,confirmed,observed,1983-08-14,Geoffrey G.E. Scudder,SEM,ENT991-087678,,2020-08-15,Andrew Simon,iNat:57099164,,555896,ART,accepted,555896,Neomochtherus willistoni,Neomochtherus willistoni,Neomochtherus willistoni
Scleropogon bradleyi,(Bromley),,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Stenopogoninae,Stenopogonini,Scleropogon,bradleyi,,,,,,,reported,unobserved,1990-08-01,Syd G. Cannings,SEM,SEM-UBC ASI-0018,,,,,,498404,ART,accepted,498404,Scleropogon bradleyi,Scleropogon bradleyi,
Leiomyza curvinervis,"(Zetterstedt, 1838)",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Asteiidae,,,Leiomyza,curvinervis,,,,,,,reported,unobserved,1990-9-23,Geoffrey G.E. Scudder,ENT018-009644,,,,,,,,ART,accepted,1338024,Leiomyza curvinervis,,
Bibio albipennis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Bibionidae,Bibioninae,Bibionini,Bibio,albipennis,,,,,,,new 2017,observed,,,,,,2017-05-14,Scott Gilmore,iNat:6223675,,126803,ART,accepted,126803,Bibio albipennis,Bibio albipennis,Bibio albipennis
Bibio xanthopus complex,"Wiedemann, 1828",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Bibionidae,Bibioninae,Bibionini,Bibio,xanthopus,,,,,,,confirmed,observed,1981-04-18,Richard Cannings,RBCM,ENT991-019142,,2021-04-18,Andrew Simon,iNat:74345660,,1438066,ART,accepted,82522,Bibio xanthopus,Bibio xanthopus,Bibio xanthopus
Bombylius major,Linnaeus,,greater bee fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,,,,,,,confirmed,observed,1981-04-18,Rob Cannings,RBCM,ENT991-160371,,2016-04-09,Kristian Sigvardsen,iNat:2926958,,51557,ART,accepted,51557,Bombylius major,Bombylius major,Bombylius major
Chamaemyia sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Lauxanioidea,Chamaemyiidae,,,Chamaemyia,,,,,,,,new 2023,unobserved,2023-05-27,Chris G. Ratzlaff,CGR,CREC-12487,,,,,,203271,ART,accepted,203271,Chamaemyia,Chamaemyia,
Hemipenthes morioides,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Anthracinae,Villini,Hemipenthes,morioides,,,,,,,new 2023,observed,,,,,,2023-06-28,Andrew Simon,iNat:170041527,,454918,ART,accepted,454918,Hemipenthes morioides,Hemipenthes morioides,Hemipenthes morioides
Hemipenthes sinuosa,(Wiedemann),,sinuous bee fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Anthracinae,Villini,Hemipenthes,sinuosa,,,,,,,confirmed,observed,1983-08-22,Geoffrey G.E. Scudder,SEM,SEM-UBC BOM-0039,,2018-08-14,Andrew Simon,iNat:15435758,,318497,ART,accepted,318497,Hemipenthes sinuosa,Hemipenthes sinuosa,Hemipenthes sinuosa
Thevenetimyia luctifera,(Osten Sacken),,bee fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Bombyliinae,Eclimini,Thevenetimyia,luctifera,,,,,,,reported,unobserved,1975-07-13,Geoffrey G.E. Scudder,SEM,,,,,,,259546,ART,accepted,259546,Thevenetimyia luctifera,Thevenetimyia luctifera,
Villa sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Anthracinae,Villini,Villa,,,,,,,,new 2023,observed,,,,,,2023-07-01,Andrew Simon,iNat:170579889,,133762,ART,accepted,133762,Villa,Villa,Villa
Calliphora latifrons,"Hough, 1899",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Calliphorinae,,Calliphora,latifrons,,,,,,,reported,unobserved,1981-04-18,Rob Cannings,RBCM,ENT991-120608,,,,,,,ART,accepted,905970,Calliphora latifrons,,
Calliphora terraenovae,Macquart,,blow fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Calliphorinae,,Calliphora,terraenovae,,,,,,,reported,unobserved,1981-06-07,Geoffrey G.E. Scudder,SEM,SEM-UBC CAL-0055,,,,,,498431,ART,accepted,498431,Calliphora terraenovae,Calliphora terraenovae,
Calliphora vomitoria,(Linneaus),,blow fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Calliphorinae,,Calliphora,vomitoria,,,,,,,confirmed,observed,1986-05-03,Geoffrey G.E. Scudder,SEM,SEM-UBC CAL-0354,,2019-04-21,Andrew Simon,iNat:22845215,,70151,ART,accepted,70151,Calliphora vomitoria,Calliphora vomitoria,Calliphora vomitoria
Eucalliphora latifrons,(Hough),,blow fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Calliphorinae,,Eucalliphora,latifrons,,,,,,,reported,unobserved,1990-08-01,Syd G. Cannings,SEM,SEM-UBC CAL-0887,,,,,,449171,ART,accepted,449171,Eucalliphora latifrons,Eucalliphora latifrons,
Lucilia illustris,(Meigen),,green bottle fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Luciliinae,Luciliini,Lucilia,illustris,,,,,,,reported,unobserved,1982-08-14,Geoffrey G.E. Scudder,SEM,SEM-UBC CAL-1058,,,,,,494868,ART,accepted,494868,Lucilia illustris,Lucilia illustris,
Lucilia sericata,,,common European greenbottle fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Luciliinae,Luciliini,Lucilia,sericata,,,,,,,new 2018,observed,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000345,,2018-08-20,Andrew Simon,iNat:21622748,,128824,ART,accepted,128824,Lucilia sericata,Lucilia sericata,Lucilia sericata
Phormia regina,(Meigen),,blow fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Chrysomyinae,,Phormia,regina,,,,,,,confirmed,observed,1990-08-01,Syd G. Cannings,SEM,SEM-UBC CAL-1312,,2018-10-20,Andrew Simon,iNat:17693205,,449683,ART,accepted,449683,Phormia regina,Phormia regina,Phormia regina
Pollenia sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Polleniidae,,,Pollenia,,,,,,,,new 2016,observed,,,,,,2016-03-06,Andrew Simon,iNat:2780418,,133825,ART,accepted,133825,Pollenia,Pollenia,Pollenia
Protocalliphora sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Chrysomyinae,,Protocalliphora,,,,,,,,reported,unobserved,1991-09-02,Geoffrey G.E. Scudder,RBCM,ENT017-011879,,,,,,,ART,accepted,328109,Protocalliphora,,
Protophormia terraenovae,(Robineau-Desvoidy),,blow fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Chrysomyinae,,Protophormia,terraenovae,,,,,,,reported,unobserved,1986-02-09,Geoffrey G.E. Scudder,SEM,SEM-UBC CAL-2642,,,,,,490429,ART,accepted,490429,Protophormia terraenovae,Protophormia terraenovae,
Neopelomyia rostrata,(Hendel 1913),,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Carnoidea,Canacidae,Tethininae,,Neopelomyia,rostrata,,,,,,,new 2019,unobserved,2019-05-03,"Joel Gibson, Henry Choong",RBCM,ENT019-000552,,,,,,,ART,accepted,1292317,Neopelomyia rostrata,,
Pelomyiella melanderi,(Sturtevant 1923),,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Carnoidea,Canacidae,,,Pelomyiella,melanderi,,,,,,,new 2019,unobserved,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000394,,,,,,,ART,accepted,1338181,Pelomyiella melanderi,,
Meoneura sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Carnoidea,Carnidae,,,Meoneura,,,,,,,,new 2019,unobserved,2019-05-04,"Joel Gibson, Henry Choong",RBCM,ENT019-000349,,,,,,,ART,accepted,329803,Meoneura,,
Rabdophaga rigidae,,,willow beaked-gall midge,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Dasineurini,Rabdophaga,rigidae,,,,,,,new 2017,observed,,,,,,2017-03-18,Andrew Simon,iNat:5392859,,83455,ART,accepted,83455,Rabdophaga rigidae,Rabdophaga rigidae,Rabdophaga rigidae
Chamaemyia sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Lauxanioidea,Chamaemyiidae,,,Chamaemyia,,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson & Henry Choong,RBCM,ENT017-002277,,,,,,203271,ART,accepted,203271,Chamaemyia,Chamaemyia,
Chaoborus trivittatus,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Chaoboridae,,,Chaoborus,trivittatus,,,,,,,new 2021,observed,,,,,,2021-04-18,Andrew Simon,iNat:74345654,,129898,ART,accepted,129898,Chaoborus trivittatus,Chaoborus trivittatus,Chaoborus trivittatus
Schadonophasma sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Chaoboridae,,,Chaoborus,,,,,,,,new 2022,observed,,,,,,2022-09-11,Kevin Toomer,iNat:134600998,,567617,ART,accepted,567617,Schadonophasma,Schadonophasma,Schadonophasma
Thalassosmittia marina,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Chironomoidea,Chironomidae,Orthocladiinae,Metriocnemini,Thalassosmittia,marina,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson & Henry Choong,RBCM,ENT017-002264,,,,,,826343,ART,accepted,826343,Thalassosmittia marina,Thalassosmittia marina,
Oscinella nitidissima,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Carnoidea,Chloropidae,Oscinellinae,Oscinellini,Oscinella,nitidissima,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002321,,,,,,1004277,ART,accepted,1004277,Oscinella nitidissima,Oscinella nitidissima,
Clusia occidentalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Clusiidae,,,Clusia,occidentalis,,,,,,,new 2019,observed,,,,,,2019-05-04,laijasmine,iNat:24652702,,491327,ART,accepted,491327,Clusia occidentalis,Clusia occidentalis,Clusia occidentalis
Coelopa nebularum,"Aldrich, 1929",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Coelopidae,,,Coelopa,nebularum,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002306,,,,,,,ART,accepted,1097537,Coelopa nebularum,,
Myopa sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Conopidae,Myopinae,Myopini,Myopa,,,,,,,,new 2018,observed,,,,,,2018-05-05,Paschale Archibald,iNat:12220971,,208048,ART,accepted,208048,Myopa,Myopa,Myopa
Physocephala burgessi,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Conopidae,Conopinae,Physocephalini,Physocephala,burgessi,,,,,,,new 2018,observed,,,,,,2018-06-10,Andrew Simon,iNat:36932265,,371936,ART,accepted,371936,Physocephala burgessi,Physocephala burgessi,Physocephala burgessi
Aedes aloponotum,Dyar,,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,aloponotum,,,,,,,reported,unobserved,1981-06-20,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0247,,,,,,458895,ART,accepted,1112054,Aedes aloponotum,Aedes aloponotum,
Aedes fitchii,(Felt & Young),,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,fitchii,,,,,,,reported,unobserved,1981-06-21,Geoffrey G.E. Scudder,SEM,,,,,,,212525,ART,accepted,212525,Aedes fitchii,Aedes fitchii,
Aedes sierrensis,(Ludlow),,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,sierrensis,,,,,,,reported,unobserved,1981-06-21,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0493,,,,,,335732,ART,accepted,1112128,Aedes sierrensis,Aedes sierrensis,
Aedes togoi,Theobald,,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,togoi,,,,,,,reported,unobserved,1981-06-21,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0519,,,,,,774500,ART,accepted,1112140,Aedes togoi,Ochlerotatus togoi,
Coquillettidia perturbans,,,cattail mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Mansoniini,Coquillettidia,perturbans,,,,,,,new 2019,observed,,,,,,2019-07-15,Dave “Zeuss” Cochrane,iNat:28913718,,259061,ART,accepted,259061,Coquillettidia perturbans,Coquillettidia perturbans,Coquillettidia perturbans
Culex tarsalis,Coquillett,,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Culicini,Culex,tarsalis,,,,,,,reported,unobserved,1971-06-15,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0125,,,,,,259078,ART,accepted,259078,Culex tarsalis,Culex tarsalis,
Culiseta incidens,(Thomson),,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Culisetini,Culiseta,incidens,,,,,,,reported,unobserved,1983-05-01,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0216,,,,,,259109,ART,accepted,259109,Culiseta incidens,Culiseta incidens,
Ochlerotatus aloponotum,Dyar,,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,aloponotum,,,,,,,reported,unobserved,1981-06-21,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0247,,,,,,498496,ART,unaccepted,1112054,Aedes aloponotum,Ochlerotatus aloponotum,
Ochlerotatus campestris,Dyar & Knab,,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,campestris,,,,,,,reported,unobserved,1981-06-21,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0336,,,,,,294238,ART,unaccepted,212517,Aedes campestris,Ochlerotatus campestris,
Ochlerotatus dorsalis,(Meigen),,mosquito,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,Aedini,Aedes,caspius,,,,,,,reported,unobserved,1990-09-02,Geoffrey G.E. Scudder,SEM,SEM-UBC CUL-0390,,,,,,,ART,invalid,1119032,Aedes caspius dorsalis,,
Dolichopus plumipes,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Dolichopodidae,Dolichopodinae,Dolichopodini,Dolichopus,plumipes,,,,,,,new 2023,observed,,,,,,2023-05-27,Scott Gilmore,iNat:164328452,,260159,ART,accepted,260159,Dolichopus plumipes,Dolichopus plumipes,Dolichopus plumipes
Liancalus sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Dolichopodidae,Hydrophorinae,Hydrophorini,Liancalus,,,,,,,,new 2018,observed,,,,,,2018-05-11,Andrew Simon,iNat:12373832,,248280,ART,accepted,248280,Liancalus,Liancalus,Liancalus
Dryomyza sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Dryomyzidae,,,Dryomyza,,,,,,,,new 2021,observed,,,,,,2021-08-10,Kevin Toomer,iNat:90820225,,424236,ART,accepted,424236,Dryomyza,Dryomyza,Dryomyza
Oedoparena glauca,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Dryomyzidae,,,Oedoparena,glauca,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002316,,,,,,490559,ART,accepted,490559,Oedoparena glauca,Oedoparena glauca,
Clinocera trunca,"Melander, 1928",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Empididae,Clinocerinae,,Clinocera,trunca,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson,RBCM,ENT017-002338,,,,,,,ART,accepted,1097532,Clinocera trunca,,
Empis sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Empididae,Empidinae,Empidini,Empis,,,,,,,,new 2018,observed,,,,,,2018-04-15,Andrew Simon,iNat:10998181,,52517,ART,accepted,52517,Empis,Empis,Empis
Hilara sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Empididae,Empidinae,Hilarini,Hilara,,,,,,,,new 2017,unobserved,2017-05-27,Joel Gibson & Henry Choong,RBCM,ENT017-002278,,,,,,374103,ART,accepted,374103,Hilara,Hilara,
