Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Crepidotus applanatus,(Pers.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-08-19,Caitlin Robinson,https://www.inaturalist.org/observations/31163513,https://static.inaturalist.org/photos/48748344/medium.jpg?1566283724,,350514,FUN
Crepidotus mollis,(Schaeff.) Staude,,jelly crepidotus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Inocybe calamistrata,(Fr.) Gillet,,scaly fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2012-05,,VMS,,,,,,,,,FUN
Inocybe castanea,Velenovsky,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2008-10,Oluna Ceska,UBC,,,,,,,,,FUN
Inocybe flocculosa,Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Inocybe geophylla,(Bull.) P. Kumm.,,white fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/4491084,https://static.inaturalist.org/photos/5425011/medium.jpeg?1478225567,,118336,FUN
Inocybe geophylla var. lilacina,(Peck),,lilac fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-11-02,Lauren Magner,https://www.inaturalist.org/observations/18050366,https://static.inaturalist.org/photos/27598391/medium.jpeg?1541225544,reported as Inocybe lilacina,118330,FUN
Inocybe lacera var. lacera,(Fr.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2008-10,Oluna Ceska,UBC,,,,,,,,,FUN
Inocybe lanuginosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,native,unlisted,new 2019,observed,,,,,,2019-05-04,Pam Janszen,https://www.inaturalist.org/observations/24652655,https://static.inaturalist.org/photos/38120566/medium.jpg?1557123386,,127548,FUN
Inocybe lanuginosa var. ovatocystis,Kühner,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2010-04-17,Paul Kroeger,UBC,,,,,,,reported as Inocybe ovatocystis,,FUN
Inocybe ovatocystis,Boursier & Kühner,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2010-04-17,Paul Kroeger,UBC,,,,,,,,,FUN
Inocybe rimosa,(Bull.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,,,FUN
Inocybe sororia,Kauffman,,corn silk inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,118347,FUN
Inocybe whitei,(Berk. & Broome) Sacc.,,blushing inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2608732,https://static.inaturalist.org/photos/2915104/medium.JPG?1453509289,,118342,FUN
Inocybe xanthomelas,Boursier & Kühner,,inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,new 2019,unobserved,2019-11,Rene Zich,19th Galiano Mushroom Festival List,,,,,,,,,FUN
Tubaria cf conspersa,(Pers.) Fayod,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Inocybaceae,,native,unlisted,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,,,FUN
Arrhenia chlorocyanea,"(Pat.) Redhead, Lutzoni, Moncalvo & Vilgalys",,blue omphalina,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lichenomphalioideae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Apioperdon pyriforme,(Schaeff.) Vizzini,,pear-shaped puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2019-10-09,annemy18',https://www.inaturalist.org/observations/34130574,https://static.inaturalist.org/photos/53676837/medium.jpg?1570652496,reported as Lycoperdon pyriforme,972793,FUN
Lycoperdon nigrescens ,Wahlenb.,,dusky puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,reported as Lycoperdon foetidum,,FUN
Lycoperdon perlatum,,,common puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,native,unlisted,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-11,Ian Guthrie,http://www.inaturalist.org/observations/4210339,https://static.inaturalist.org/photos/5021303/medium.jpg?1474929598,,48443,FUN
Lycoperdon umbrinum,,,umber-brown puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,native,unlisted,new 2016,observed,,,,,,2016-10-07,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/4296039,https://static.inaturalist.org/photos/5153376/medium.jpeg?1475916953,,118139,FUN
Lyophyllum decastes,(Fr.) Singer,,fried chicken mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lyophyllaceae,,native,unlisted,confirmed,observed,2011-10,Kent Brothers,VMS,,,2018-11-06,Kevin Toomer,https://www.inaturalist.org/observations/18316670,https://static.inaturalist.org/photos/27987280/medium.jpg?1541894972,,118243,FUN
Lyophyllum semitale,(Fr.) Kühner ex Kalamees,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lyophyllaceae,,native,unlisted,reported,unobserved,2010-04-17,Paul Kroeger,UBC,,,,,,,,,FUN
Tephrocybe ambusta,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lyophyllaceae,,native,unlisted,reported,unobserved,2007-04-05,Oluna Ceska,UBC,,,,,,,,,FUN
Tephrocybe atrata,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Lyophyllaceae,,native,unlisted,reported,unobserved,2007-04-05,Oluna Ceska,UBC,,,,,,,,,FUN
Baeospora myosura,(Fr.) Singer,,crowded gills,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Connopus acervatus,(Fr.) R.H. Petersen,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Crinipellis scabella,(Alb. & Schwein.) Murrill,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,Reported as Crinipellis stipitaria,,FUN
Gerronema atrialbum,(Murrill) Borovička & Kolařík,,black-and-white clitocybula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,Reported as Clitocybula atrialba (Murrill) Singer,,FUN
Macrocystidia cucumis,(Pers.) Joss.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Marasmiellus candidus,(Bolton) Singer,,white mirasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/4491056,https://static.inaturalist.org/photos/5424989/medium.jpeg?1478225379,,118242,FUN
Marasmius calhouniae,,,Calhoun's Pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,new 2018,observed,,,,,,2018-11-02,Lauren Magner & Andrew Simon,https://www.inaturalist.org/observations/18050363,https://static.inaturalist.org/photos/27598396/medium.jpeg?1541225555,,118241,FUN
Marasmius oreades,,,fairy ring mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Marasmius plicatulus,,,red pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-05,Andrew Simon,http://www.inaturalist.org/observations/4503939,https://static.inaturalist.org/photos/5446227/medium.jpeg?1478406644,,55291,FUN
Mycetinis salalis ,(Desjardin & Redhead),,salal marasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,reported as Marasmius salalis,,FUN
Pleurocybella porrigens,(Pers.) Singer,,angel wings,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Tetrapyrgos subdendrophora,(Redhead) E. Horak,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena alcalina,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena cf leptocephala,(Pers.) Gillet,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,,,FUN
Mycena epipterygia,,,yellowleg bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Mycena epipterygioides,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena galericulata,,,common bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-01-29,Tyrel Froese,https://www.inaturalist.org/observations/5024268,https://static.inaturalist.org/photos/6149151/medium.jpeg?1485732025,,63446,FUN
Mycena haematopus,,,bleeding fairy helmet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Mycena maculata,,,Spotted Mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena parabolica,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena pearsoniana,Dennis ex Singer,,lilac mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2010-04,Paul Kroeger,UBC,,,,,,,,,FUN
Mycena polygramma,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena pura,(Pers.) P. Kumm,,pink mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,confirmed,observed,2010-04,Paul Kroeger,UBC,,,2013-10-11,Ian Guthrie,http://www.inaturalist.org/observations/4210003,https://static.inaturalist.org/photos/5020734/medium.jpg?1474927282,,63473,FUN
Mycena robusta,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,new 2018,observed,,,,,,2018-12-17,Adam Huggins,https://www.inaturalist.org/observations/19130378,https://static.inaturalist.org/photos/29366473/medium.jpeg?1545373147,,791071,FUN
Mycena rosella,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Mycena rubromarginata,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Roridomyces roridus,(Fr.) Rexer (1994),,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,reported as Mycena rorida,,FUN
Sarcomyxa serotina,(Pers.) V. Papp,,late fall oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,reported as Panellus serotinus,,FUN
Xeromphalina cornui,(Quél.) J.Favre,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Mycenaceae,,native,unlisted,new 2017,observed,,,,,,2017-10-26,Andrew Simon,https://www.inaturalist.org/observations/8593724,https://static.inaturalist.org/photos/11487086/medium.jpeg?1509232522,,194470,FUN
Rhodocollybia butyracea,(Bull.) Lennox,,buttery collybia,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Omphalotaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Rhodocollybia oregonensis,(A.H. Sm.) Lennox,,Oregon collybia,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Omphalotaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Armillaria ostoyae,(Romagn.) Herink,,honey fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Physalacriaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,192381,FUN
Armillaria sp.,(Vahl) P. Karst.,,honey mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Physalacriaceae,,native,unlisted,reported,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2010-11-05,Ian Guthrie,http://www.inaturalist.org/observations/4208506,https://static.inaturalist.org/photos/5018253/medium.jpg?1474916787,,55950,FUN
Flammulina velutipes,(Curtis) Singer,,velvet foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Physalacriaceae,,native,unlisted,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Strobilurus trullisatus,,,fir-cone mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Physalacriaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-13,Graham Barber,http://inaturalist.ca/observations/4343571,https://static.inaturalist.org/photos/5215138/medium.jpg?1476402803,,118192,FUN
Pleurotus dryinus,,,veiled oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,,native,unlisted,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,,,FUN
Pleurotus ostreatus,,,oyster mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2621489,https://static.inaturalist.org/photos/2934475/medium.JPG?1453873650,,48494,FUN
Pleurotus pulmonarius,(Fr.) Quél.,,summer oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Pleurotaceae,,native,unlisted,confirmed,observed,2013-05,Kent Brothers,VMS,,,2017-05-27,Ayla Malcolm,https://www.inaturalist.org/observations/6611359,https://static.inaturalist.org/photos/8395871/medium.jpeg?1497296932,,136399,FUN
Pluteus cervinus,(Schäff.) P. Kumm.,,deer mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-21,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2608954,https://static.inaturalist.org/photos/2915362/medium.JPG?1453513880,,60782,FUN
Pluteus cf romellii,(Britzelm.) Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,native,unlisted,reported,unobserved,2015-05,Kent Brothers,VMS,,,,,,,,,FUN
Atheniella adonis,(Bull.),,scarlet bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,Porotheleaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,485685,FUN
Coprinellus disseminatus,(Pers.) J.E. Lange,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Coprinellus ephemerus,(Bull.) Redhead,,dung inky-cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,native,unlisted,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,,,FUN
Coprinellus micaceus,"(Bull.) Vilgalys, Hopple & Jacq. Johnson",,glistening inky-cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,native,unlisted,confirmed,observed,2012-05,Kent Brothers,VMS,,,2018-04-23,Kevin Toomer,https://www.inaturalist.org/observations/11467970,https://static.inaturalist.org/photos/16364761/medium.jpg?1524790138,,56318,FUN
Coprinopsis atramentaria,"(Bull.) Redhead, Vilgalys & Moncalvo",,common ink cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-04,Emma Harrower,https://www.inaturalist.org/observations/24567574,https://static.inaturalist.org/photos/37991242/medium.jpeg?1557029158,,48521,FUN
Coprinopsis lagopus,"(Fr.) Redhead, Vilgalys & Moncalvo",,harefoot mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,native,unlisted,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2018-09-25,Kevin Toomer,https://www.inaturalist.org/observations/17218096,https://static.inaturalist.org/photos/26105527/medium.jpg?1538757525,,55605,FUN
