id,parentId,iNaturalistTaxonName,commonName,rank,wikipediaSummary,iNaturalistTaxonImage,taxonName,names
48516,48515,Solanaceae,nightshade family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Solanaceae</b> (<span></span>), or the <b>nightshades</b>, are a family of flowering plants that ranges from annual and perennial herbs to vines, lianas, epiphytes, shrubs, and trees, and includes a number of agricultural crops, medicinal plants, spices, weeds, and ornamentals. Many members of the family contain potent alkaloids, and some are highly toxic, but many—including tomatoes, potatoes, eggplant, bell</p>...",https://static.inaturalist.org/photos/4608305/medium.jpeg,,
48527,48526,Caprifoliaceae,honeysuckle family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Caprifoliaceae</b> or <b>honeysuckle family</b> is a clade of dicotyledonous flowering plants consisting of about 860 species, in 33, to 42 genera, with a nearly cosmopolitan distribution. Centres of diversity are found in eastern North America and eastern Asia, while they are absent in tropical and southern Africa.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/29884886/medium.jpg,,
48567,47366,Caryophyllaceae,pink family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Caryophyllaceae</b>, commonly called the <b>pink family</b> or <b>carnation family</b>, is a family of flowering plants. It is included in the dicotyledon order Caryophyllales in the APG III system, alongside 33 other families, including Amaranthaceae, Cactaceae, and Polygonaceae. It is a large family, with 81 genera and about 2,625 known species.</p><p>This cosmopolitan family of mostly herbaceous plants is best</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/50002751/medium.jpg,,
48623,48151,Lamiaceae,mint family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Lamiaceae</b> (<span></span> <i title=""English pronunciation respelling""><span>LAY</span>-mee-<span>AY</span>-see-ee, -⁠eye</i>)
or <b>Labiatae</b> are a family of flowering plants commonly known as the <b>mint</b>, <b>deadnettle</b> or <b>sage</b> family. Many of the plants are aromatic in all parts and include widely used culinary herbs like basil, mint, rosemary, sage, savory, marjoram, oregano, hyssop, thyme</p>...",https://static.inaturalist.org/photos/72305606/medium.jpg,,"{""Lamiaceae"":""accepted""}"
48699,48700,Apiaceae,carrot family,family,"<p class=""mw-empty-elt"">

</p>
<p><b>Apiaceae</b> (<span></span>) or <b>Umbelliferae</b> is a family of mostly aromatic flowering plants named after the type genus <i>Apium</i> and commonly known as the <b>celery</b>, <b>carrot</b> or <b>parsley family</b>, or simply as <b>umbellifers</b>. It is the 16th-largest family of flowering plants, with more than 3,800 species in about 446 genera, including such well-known and economically important plants</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/8872/medium.jpg,,
48797,48796,Malvaceae,Mallow and Hibiscus Family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Malvaceae</b> (<span></span>), or the <b>mallows</b>, is a family of flowering plants estimated to contain 244 genera with 4225 known species. Well-known members of economic importance include okra, cotton, cacao, and durian. There are also some genera containing familiar ornamentals, such as <i>Alcea</i> (hollyhock), <i>Malva</i> (mallow), and <i>Tilia</i> (lime or linden tree). The genera with the largest numbers</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/7334/medium.jpg,,
48874,47729,Anacardiaceae,cashew family,family,"<p class=""mw-empty-elt"">

</p>
<p>The <b>Anacardiaceae</b>, commonly known as the <b>cashew family</b> or <b>sumac family</b>, are a family of flowering plants, including about 83 genera with about 860 known species. Members of the Anacardiaceae bear fruits that are drupes and in some cases produce urushiol, an irritant. The Anacardiaceae include numerous genera, several of which are economically important, notably cashew (in the type genus <i>Anacardium</i></p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/56402931/medium.jpg,,
48932,47181,Polemoniaceae,phlox family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Polemoniaceae</b> (<b>Jacob's-ladder</b> or <b>phlox family</b>) are a family of flowering plants consisting of about 25 genera with 270–400 species of annuals and perennials native to the Northern Hemisphere and South America, with the center of diversity in western North America.
</p><p>Only one genus (<i>Polemonium</i>) is found in Europe, and two (<i>Phlox</i> and <i>Polemonium</i>) in Asia, where they are</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/1215798/medium.,,"{""Polemoniaceae"":""accepted""}"
49147,49146,Commelinaceae,spiderworts,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Commelinaceae</b> is a family of flowering plants. In less formal contexts, the group is referred to as the <b>dayflower family</b> or <b>spiderwort family</b>. It is one of five families in the order Commelinales and by far the largest of these with about 731 known species in 41 genera. Well known genera include <i>Commelina</i> (dayflowers) and <i>Tradescantia</i> (spiderworts). The family is diverse in both the</p>...",https://static.inaturalist.org/photos/1475331/medium.jpg,,
49289,48232,Berberidaceae,barberry family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Berberidaceae</b> are a family of 18 genera of flowering plants commonly called the <b>barberry</b> family. This family is in the order Ranunculales. The family contains about 700 known species, of which the majority are in <i>Berberis</i>. The species include trees, shrubs and perennial herbaceous plants.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/14991/medium.jpg,,
49464,47329,Melanthiaceae,bunchflowers,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Melanthiaceae</b>, also called the <b>bunchflower family</b>, is a family of flowering herbaceous perennial plants native to the Northern Hemisphere.  Along with many other lilioid monocots, early authors considered members of this family to belong to the family Liliaceae, in part because both their sepals and petals closely resemble each other and are often large and showy like those of lilies, while some more</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/129437915/medium.jpg,,
50638,48151,Plantaginaceae,plantain family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Plantaginaceae</b>, the <b>plantain family</b>, is a large, diverse family of flowering plants in the order Lamiales that includes common flowers such as snapdragon and foxglove. It is unrelated to the banana-like fruit also called ""plantain."" In older classifications, Plantaginaceae was the only family of the order <b>Plantaginales</b>, but numerous phylogenetic studies, summarized by the Angiosperm Phylogeny Group</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/11147978/medium.jpg,,
51304,47366,Tamaricaceae,tamarisk family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Tamaricaceae</b>, the tamarisk family, are a family of plants native to drier areas of Europe, Asia, and Africa. It contains four genera: <i>Tamarix</i> (with 73 species), <i>Reaumuria</i> (25 species), <i>Myricaria</i> (13 species), and <i>Myrtama</i> (a single species).</p><p>In the 1980s, the family was classified in the Violales under the Cronquist system; more modern classifications (Angiosperm Phylogeny</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/414553/medium.jpg,,
51308,51820,Linaceae,Flax Family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Linaceae</b> is a family of flowering plants. The family is cosmopolitan, and includes about 250 species in 14 genera, classified into two subfamilies: the Linoideae and Hugonioideae (often recognized as a distinct family, the Hugoniaceae). Leaves of the Linaceae are always simple; arrangement varies from alternate (most species) to opposite (in <i>Sclerolinon</i> and some <i>Linum</i>) or whorled (in some <i>Hesperolinon</i></p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/15494/medium.jpg,,
51821,51820,Euphorbiaceae,spurge family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Euphorbiaceae</b> (<span></span>), the <b>spurge family</b>, is a large family of flowering plants. In English, they are also commonly called <b>euphorbias</b>, which is also the name of the type genus of the family. Most spurges, such as <i>Euphorbia paralias</i>, are herbs, but some, especially in the tropics, are shrubs or trees, such as <i>Hevea brasiliensis</i>. Some, such as <i>Euphorbia canariensis</i>,</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/10222510/medium.jpg,,
51890,71289,Crassulaceae,stonecrop family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Crassulaceae</b> (<span></span>, from Latin <i>crassus</i>, thick), also known as the <b>stonecrop family</b> or the <b>orpine family</b>, are a diverse family of dicotyledon flowering plants characterized by succulent leaves and a unique form of photosynthesis, known as Crassulacean acid metabolism (CAM). Flowers generally have five floral parts. Crassulaceae are usually herbaceous but there are some subshrubs</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/26707624/medium.jpg,,
52327,47366,Amaranthaceae,amaranths,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Amaranthaceae</b> (<span></span> <i title=""English pronunciation respelling""><span>AM</span>-ər-an-<span>THAY</span>-see-e(y)e</i>) is a family of flowering plants commonly known as the <b>amaranth family</b>, in reference to its type genus <i>Amaranthus</i>. It includes the former goosefoot family Chenopodiaceae and contains about 165 genera and 2,040 species, making it the most species-rich lineage within its</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/34572/medium.jpg,,
52345,48515,Convolvulaceae,bindweed family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Convolvulaceae</b> (<span><small>US: </small></span>), commonly called the bindweeds or morning glories, is a family of about 60 genera and more than 1,650 species. These species are primarily herbaceous vines, but also include trees, shrubs and herbs. The tubers of several species are edible, the best known of which is the sweet potato.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/73482456/medium.jpg,,
52469,47195,Hydrangeaceae,hydrangea family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Hydrangeaceae</b> is a family of flowering plants in the order Cornales, with a wide distribution in Asia and North America, and locally in southeastern Europe.</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/154345374/medium.jpeg,,
53922,47195,Loasaceae,Stickleaf Family,family,"<p class=""mw-empty-elt"">
</p>
<p><b>Loasaceae</b> is a family of 15–20 genera and about 200–260 species of flowering plants in the order Cornales, native to the Americas and Africa. Members of the family include annual, biennial and perennial herbaceous plants, and a few shrubs and small trees. Members of the subfamily Loasoideae are known to exhibit rapid thigmonastic stamen movement when pollinators are present.</p>


",https://static.inaturalist.org/photos/221143410/medium.jpeg,,
55849,47218,Amaryllidaceae,"amaryllis, onions, and allies",family,"<p class=""mw-empty-elt"">
</p>

<p class=""mw-empty-elt"">
</p>
<p>The <b>Amaryllidaceae</b> are a family of herbaceous, mainly perennial and bulbous (rarely rhizomatous) flowering plants in the monocot order Asparagales. The family takes its name from the genus <i>Amaryllis</i> and is commonly known as the amaryllis family. The leaves are usually linear, and the flowers are usually bisexual and symmetrical, arranged in umbels on the stem. The petals</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/9537450/medium.jpeg,,
58321,47729,Sapindaceae,soapberry family,family,"<p class=""mw-empty-elt"">
</p>
<p>The <b>Sapindaceae</b> are a family of flowering plants in the order Sapindales known as the <b>soapberry family</b>. It contains 138 genera and 1,858 accepted species. Examples include horse chestnut, maples, ackee and lychee.
</p><p>The Sapindaceae occur in temperate to tropical regions, many in laurel forest habitat, throughout the world. Many are laticiferous, i.e. they contain latex, a milky sap, and many contain</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/27342760/medium.jpeg,,
