Plot Name,Males,Females,pollinatorINatName,scientificName,plantINatName,plantScientificName,decimalLongitude,decimalLatitude,eventDate,plantINatId,pollinatorINatId
85A98,0,4,Osmia trevoris,Osmia trevoris,Senecio multilobatus,Senecio multilobatus,-111.1424,37.2912,2000-05-30,78326,226686
85B98,2,0,Osmia trevoris,Osmia trevoris,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2002-05-08,47602,226686
85B98,0,2,Osmia trevoris,Osmia trevoris,Allium,Allium sp.,-111.1414,37.2911,2001-06-15,1080360,226686
85B98,0,1,Osmia trevoris,Osmia trevoris,Crepis occidentalis,Crepis occidentalis,-111.1414,37.2911,2001-06-15,76478,226686
85B98,2,1,Osmia trevoris,Osmia trevoris,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2000-05-16,47602,226686
85B98,0,2,Osmia trevoris,Osmia trevoris,Lupinus argenteus,Lupinus argenteus,-111.1414,37.2911,2002-05-23,62691,226686
85B98,0,1,Osmia trevoris,Osmia trevoris,Lupinus,Lupinus sp.,-111.1414,37.2911,2002-05-23,47121,226686
3A98,0,1,Osmia trevoris,Osmia trevoris,Opuntia polyacantha,Opuntia polyacantha,-111.1351,37.3002,2001-06-15,78269,226686
3A98,0,1,Osmia trevoris,Osmia trevoris,Lupinus,Lupinus sp.,-111.1351,37.3002,2001-05-31,47121,226686
3B98,0,1,Osmia trevoris,Osmia trevoris,Taraxacum officinale,Taraxacum officinale,-111.1278,37.2995,2001-05-18,47602,226686
3B98,0,1,Osmia trevoris,Osmia trevoris,Lupinus argenteus,Lupinus argenteus,-111.1278,37.2995,2000-05-30,62691,226686
3B98,0,1,Osmia trevoris,Osmia trevoris,Lupinus,Lupinus sp.,-111.1278,37.2995,2000-05-30,47121,226686
82B98,2,0,Osmia trevoris,Osmia trevoris,Asteraceae,Asteraceae sp. (yellow),-111.121,37.2866,2002-05-09,47604,226686
TM2,0,1,Osmia unca,Osmia unca,Lupinus argenteus,Lupinus argenteus,-112.2565,37.2634,2002-06-11,62691,452764
TM2,0,2,Osmia unca,Osmia unca,Psoralea lanceolata,Psoralea lanceolata,-112.2565,37.2634,2002-06-11,1434179,452764
TM2,0,1,Osmia unca,Osmia unca,Lupinus argenteus,Lupinus argenteus,-112.2565,37.2634,2002-05-14,62691,452764
TM2,0,1,Osmia unca,Osmia unca,Lupinus argenteus,Lupinus argenteus,-112.2565,37.2634,2002-05-28,62691,452764
66B98,1,0,Osmia unca,Osmia unca,Cryptantha humilis,Cryptantha humilis,-111.1437,37.3066,2002-05-09,770858,452764
3B98,1,0,Osmia unca,Osmia unca,Lesquerella,Lesquerella sp.,-111.1278,37.2995,2001-05-31,72299,452764
53B98,0,2,Panurginus,Panurginus sp. 2,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.1126,37.3793,2001-05-22,126671,252761
53B98,0,3,Panurginus,Panurginus sp. 2,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-111.1126,37.3793,2001-05-22,79176,252761
8B99,0,1,Panurginus,Panurginus sp. 2,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.0702,37.6429,2001-05-11,126671,252761
8B99,0,1,Panurginus,Panurginus sp. 2,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-11,51305,252761
8B99,0,1,Panurginus,Panurginus sp. 2,Cleome lutea,Cleome lutea,-111.0702,37.6429,2003-05-19,1415101,252761
8B99,0,1,Panurginus,Panurginus sp. 2,Sphaeralcea,Sphaeralcea sp.,-111.0702,37.6429,2003-05-19,50154,252761
8B99,0,1,Panurginus,Panurginus sp. 2,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.0702,37.6429,2001-05-24,126671,252761
10B98,1,0,Paranomada nitida,Paranomada aff. nitida,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-08-16,57932,1339482
8B99,0,1,Paranomada nitida,Paranomada aff. nitida,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2000-09-13,57932,1339482
8B99,0,1,Paranomada nitida,Paranomada aff. nitida,Gutierrezia microcephala,Gutierrezia microcephala,-111.0702,37.6429,2003-09-22,77311,1339482
101A00,1,0,Perdita aridella,Perdita aff. aridella,Chrysothamnus depressus,Chrysothamnus depressus,-111.5353,37.7808,2002-08-30,76326,572036
101A00,0,1,Perdita aridella,Perdita aff. aridella,Chrysothamnus viscidiflorus,Chrysothamnus viscidiflorus,-111.5353,37.7808,2002-08-30,76329,572036
10A99,2,4,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.4078,37.5068,2000-08-15,57932,572036
10B99,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.4069,37.5085,2000-08-15,77312,572036
21B99,0,3,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.354,37.8474,2000-08-18,57932,572036
21B99,0,1,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.354,37.8474,2001-08-28,57932,572036
2A98,0,1,Perdita aridella,Perdita aff. aridella,Helianthus petiolaris,Helianthus petiolaris,-111.3435,37.5102,2001-08-23,77360,572036
10B98,0,1,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-09-13,57932,572036
10B98,0,5,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-08-28,57932,572036
5B98,0,1,Perdita aridella,Perdita aff. aridella,Eriogonum corymbosum,Eriogonum corymbosum,-111.322,37.5452,2001-08-23,162597,572036
19A99,0,1,Perdita aridella,Perdita aff. aridella,Cirsium,Cirsium sp.,-111.317,37.8651,2000-08-02,48561,572036
19A99,0,2,Perdita aridella,Perdita aff. aridella,Erigeron,Erigeron sp.,-111.317,37.8651,2000-08-02,50879,572036
19A99,0,1,Perdita aridella,Perdita aff. aridella,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.317,37.8651,2001-08-28,330784,572036
19A99,0,1,Perdita aridella,Perdita aff. aridella,Chrysothamnus,Chrysothamnus sp.,-111.317,37.8651,2000-08-31,57965,572036
64B98,0,4,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.2309,37.4833,2000-09-11,77312,572036
64B98,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.2309,37.4833,2001-09-18,77312,572036
7B99,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1682,37.7876,2000-09-14,77312,572036
7B99,1,1,Perdita aridella,Perdita aff. aridella,Eriogonum,Eriogonum sp.,-111.1682,37.7876,2000-08-17,1112641,572036
7B99,1,0,Perdita aridella,Perdita aff. aridella,Cordylanthus parviflorus,Cordylanthus parviflorus,-111.1682,37.7876,2001-08-27,76441,572036
7B99,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1682,37.7876,2001-08-27,77312,572036
23B99,0,3,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1579,37.9715,2000-08-17,57932,572036
23A99,0,5,Perdita aridella,Perdita aff. aridella,Cleome lutea,Cleome lutea,-111.1445,37.9682,2000-08-03,1415101,572036
23A99,0,1,Perdita aridella,Perdita aff. aridella,Eriogonum,Eriogonum sp.,-111.1445,37.9682,2000-08-17,1112641,572036
7B98,1,0,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1256,37.3904,2000-09-20,57932,572036
7B98,0,2,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1256,37.3904,2000-09-20,77312,572036
82B98,1,0,Perdita aridella,Perdita aff. aridella,Asteraceae,Asteraceae sp. (yellow),-111.121,37.2866,2000-07-06,47604,572036
82B98,1,1,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.121,37.2866,2000-07-06,57932,572036
53B98,0,2,Perdita aridella,Perdita aff. aridella,Eriogonum corymbosum,Eriogonum corymbosum,-111.1126,37.3793,2001-09-04,162597,572036
53B98,2,4,Perdita aridella,Perdita aff. aridella,Helianthus petiolaris,Helianthus petiolaris,-111.1126,37.3793,2001-09-04,77360,572036
53B98,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1126,37.3793,2000-09-21,77312,572036
7A99,2,2,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1092,37.828,2000-09-04,77312,572036
7A99,1,0,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1092,37.828,2001-08-10,57932,572036
7A99,5,22,Perdita aridella,Perdita aff. aridella,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1092,37.828,2000-08-17,57932,572036
7A99,11,25,Perdita aridella,Perdita aff. aridella,Chrysothamnus,Chrysothamnus sp.,-111.1092,37.828,2000-08-17,57965,572036
7A99,16,16,Perdita aridella,Perdita aff. aridella,Eriogonum,Eriogonum sp.,-111.1092,37.828,2000-08-17,1112641,572036
7A99,3,0,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1092,37.828,2000-08-17,77312,572036
7A99,1,2,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1092,37.828,2001-08-27,77312,572036
2A99,1,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.0976,37.819,2001-07-03,77312,572036
2A99,3,2,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.0976,37.819,2001-08-29,77312,572036
8B99,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.0702,37.6429,2001-09-11,77312,572036
8B99,0,1,Perdita aridella,Perdita aff. aridella,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.0702,37.6429,2000-09-13,77312,572036
5B98,5,1,Perdita cuspidata,Perdita aff. cuspidata n.sp.,Tamarix,Tamarix sp.,-111.322,37.5452,2000-05-05,51305,571973
64B98,2,1,Perdita eremica,Perdita aff. eremica n. sp.,Lepidium montanum,Lepidium montanum,-111.2309,37.4833,2003-05-20,77670,571954
64B98,0,1,Perdita eremica,Perdita aff. eremica n. sp.,Poliomintha incana,Poliomintha incana,-111.2309,37.4833,2003-05-20,78669,571954
64B98,5,0,Perdita eremica,Perdita aff. eremica n. sp.,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2003-05-20,1434179,571954
64B98,1,1,Perdita eremica,Perdita aff. eremica n. sp.,Townsendia incana,Townsendia incana,-111.2309,37.4833,2003-05-20,148148,571954
64B98,2,1,Perdita eremica,Perdita aff. eremica n. sp.,Psorothamnus fremontii,Psorothamnus fremontii,-111.2309,37.4833,2001-05-22,78774,571954
64A98,38,6,Perdita eremica,Perdita aff. eremica n. sp.,Psorothamnus fremontii,Psorothamnus fremontii,-111.2289,37.4796,2001-05-22,78774,571954
29B98,2,1,Perdita eremica,Perdita aff. eremica n. sp.,Psorothamnus fremontii,Psorothamnus fremontii,-111.2212,37.4822,2001-05-22,78774,571954
29A98,0,1,Perdita eremica,Perdita aff. eremica n. sp.,Chaenactis stevioides,Chaenactis stevioides,-111.2205,37.4798,2003-05-20,57880,571954
29A98,1,0,Perdita eremica,Perdita aff. eremica n. sp.,Dithyrea wislizeni,Dithyrea wislizeni,-111.2205,37.4798,2003-05-20,161924,571954
29A98,0,1,Perdita eremica,Perdita aff. eremica n. sp.,Poliomintha incana,Poliomintha incana,-111.2205,37.4798,2003-05-20,78669,571954
53A98,6,2,Perdita eremica,Perdita aff. eremica n. sp.,Psorothamnus fremontii,Psorothamnus fremontii,-111.1149,37.3729,2003-05-20,78774,571954
53A98,0,1,Perdita eremica,Perdita aff. eremica n. sp.,Townsendia incana,Townsendia incana,-111.1149,37.3729,2003-05-20,148148,571954
53A98,16,4,Perdita eremica,Perdita aff. eremica n. sp.,Psorothamnus fremontii,Psorothamnus fremontii,-111.1149,37.3729,2001-05-22,78774,571954
60A98,1,2,Perdita fuscipes,Perdita aff. fuscipes,Townsendia incana,Townsendia incana,-111.1905,37.5368,2000-05-18,148148,571930
60A98,0,2,Perdita fuscipes,Perdita aff. fuscipes,Xylorhiza,Xylorhiza sp.,-111.1905,37.5368,2000-05-18,64716,571930
60B98,3,2,Perdita fuscipes,Perdita aff. fuscipes,Erigeron compositus,Erigeron compositus,-111.1866,37.539,2000-05-18,76912,571930
60B98,0,3,Perdita fuscipes,Perdita aff. fuscipes,Xylorhiza,Xylorhiza sp.,-111.1866,37.539,2000-05-18,64716,571930
48A98,0,1,Perdita fuscipes,Perdita aff. fuscipes,Hymenopappus filifolius,Hymenopappus filifolius,-111.1788,37.5322,2000-05-18,77473,571930
3B98,0,2,Perdita fuscipes,Perdita aff. fuscipes,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-07-27,57932,571930
85B98,0,2,Perdita gerhardi,Perdita aff. gerhardi n.sp.,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1414,37.2911,2000-08-10,77312,508225
5B98,1,3,Perdita giliae,Perdita aff. giliae n. sp. 4,Eriastrum sparsiflorum,Eriastrum sparsiflorum,-111.322,37.5452,2001-09-05,76874,571924
5B98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.322,37.5452,2001-09-17,50837,571924
5B98,0,4,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia inconspicua,Gilia inconspicua,-111.322,37.5452,2001-08-23,77269,571924
5B98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Machaeranthera tanacetifolia,Machaeranthera tanacetifolia,-111.322,37.5452,2001-08-23,77920,571924
64B98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.2309,37.4833,2003-08-01,148974,571924
64B98,4,9,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.2309,37.4833,2003-07-01,148974,571924
64B98,1,0,Perdita giliae,Perdita aff. giliae n. sp. 4,Salsola pestifer,Salsola pestifer,-111.2309,37.4833,2003-07-01,57896,571924
64B98,3,2,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia inconspicua,Gilia inconspicua,-111.2309,37.4833,2001-07-05,77269,571924
64B98,0,5,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.2309,37.4833,2001-07-05,50837,571924
64A98,2,3,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.2289,37.4796,2001-06-05,50837,571924
64A98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia inconspicua,Gilia inconspicua,-111.2289,37.4796,2001-08-17,77269,571924
29A98,1,3,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.2205,37.4798,2003-07-01,148974,571924
29A98,1,0,Perdita giliae,Perdita aff. giliae n. sp. 4,Chaenactis stevioides,Chaenactis stevioides,-111.2205,37.4798,2003-06-04,57880,571924
29A98,0,7,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.2205,37.4798,2003-06-04,148974,571924
29A98,2,3,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.2205,37.4798,2001-06-05,50837,571924
29A98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.2205,37.4798,2003-06-19,148974,571924
29A98,0,2,Perdita giliae,Perdita aff. giliae n. sp. 4,Euphorbia,Euphorbia sp.,-111.2205,37.4798,2001-08-25,792732,571924
48A98,2,2,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.1788,37.5322,2001-06-04,50837,571924
48A98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Stephanomeria exigua,Stephanomeria exigua,-111.1788,37.5322,2001-06-04,58039,571924
48A98,1,2,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.1788,37.5322,2003-06-04,148974,571924
48B98,1,0,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.1773,37.5308,2001-06-04,50837,571924
53B98,1,0,Perdita giliae,Perdita aff. giliae n. sp. 4,Eriastrum sparsiflorum,Eriastrum sparsiflorum,-111.1126,37.3793,2001-09-04,76874,571924
53B98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Eriastrum sparsiflorum,Eriastrum sparsiflorum,-111.1126,37.3793,2001-07-05,76874,571924
53B98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia gunnisonii,Gilia gunnisonii,-111.1126,37.3793,2003-06-06,148974,571924
53B98,1,0,Perdita giliae,Perdita aff. giliae n. sp. 4,Tamarix,Tamarix sp.,-111.1126,37.3793,2003-06-06,51305,571924
4A98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Erigeron bellidiastrum,Erigeron bellidiastrum,-111.0404,37.3744,2001-06-05,162452,571924
4A98,2,15,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia inconspicua,Gilia inconspicua,-111.0404,37.3744,2001-06-05,77269,571924
4A98,0,3,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.0404,37.3744,2001-09-18,50837,571924
4A98,0,1,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia inconspicua,Gilia inconspicua,-111.0404,37.3744,2001-05-22,77269,571924
4B98,8,51,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia inconspicua,Gilia inconspicua,-111.0374,37.3822,2001-06-05,77269,571924
4B98,1,2,Perdita giliae,Perdita aff. giliae n. sp. 4,Gilia,Gilia sp.,-111.0374,37.3822,2001-09-18,50837,571924
64B98,3,0,Perdita koebelei,Perdita aff. koebelei,Eriogonum inflatum,Eriogonum inflatum,-111.2309,37.4833,2001-06-18,59459,571890
64B98,0,1,Perdita lateralis,Perdita aff. lateralis,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2000-05-22,1434179,571886
29A98,0,1,Perdita lateralis,Perdita aff. lateralis,Poliomintha incana,Poliomintha incana,-111.2205,37.4798,2000-05-22,78669,571886
53A98,2,0,Perdita lateralis,Perdita aff. lateralis,Psorothamnus fremontii,Psorothamnus fremontii,-111.1149,37.3729,2001-05-22,78774,571886
53B98,1,0,Perdita lateralis,Perdita aff. lateralis,Psorothamnus fremontii,Psorothamnus fremontii,-111.1126,37.3793,2000-05-18,78774,571886
53B98,1,0,Perdita lateralis,Perdita aff. lateralis,Penstemon fremontii,Penstemon fremontii,-111.1126,37.3793,2001-05-22,166363,571886
53B98,4,4,Perdita lateralis,Perdita aff. lateralis,Psorothamnus fremontii,Psorothamnus fremontii,-111.1126,37.3793,2001-05-22,78774,571886
4B98,1,1,Perdita laticincta,Perdita aff. laticincta n.sp. 1,Balsamorhiza sagittata,Balsamorhiza sagittata,-111.0374,37.3822,2001-06-05,62266,571885
4B98,0,1,Perdita laticincta,Perdita aff. laticincta n.sp. 1,Grindelia squarrosa,Grindelia squarrosa,-111.0374,37.3822,2001-09-18,77305,571885
19A99,0,1,Perdita luteola,Perdita aff. luteola,Chrysothamnus,Chrysothamnus sp.,-111.317,37.8651,2000-08-31,57965,227455
114B00,0,1,Perdita munda,Perdita aff. munda,Eriogonum gordonii,Eriogonum gordonii,-112.3275,37.2753,2001-08-24,148989,571845
64B98,1,0,Perdita punctifera,Perdita aff. punctifera,Cleome lutea,Cleome lutea,-111.2309,37.4833,2003-08-01,1415101,309262
64B98,0,2,Perdita punctifera,Perdita aff. punctifera,Lepidium montanum,Lepidium montanum,-111.2309,37.4833,2003-07-01,77670,309262
64B98,1,0,Perdita punctifera,Perdita aff. punctifera,Helianthus petiolaris,Helianthus petiolaris,-111.2309,37.4833,2003-06-19,77360,309262
64B98,0,2,Perdita sphaeralceae,Perdita aff. sphaeralceae n.sp.,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-09-18,162597,309274
64B98,0,1,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.2309,37.4833,2000-09-11,57932,571741
64B98,2,28,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.2309,37.4833,2000-09-11,77312,571741
64B98,0,1,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2001-09-18,162597,571741
64B98,0,1,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-09-18,162597,571741
64B98,0,1,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Chrysothamnus depressus,Chrysothamnus depressus,-111.2309,37.4833,2001-08-30,76326,571741
64B98,0,1,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.2309,37.4833,2001-08-30,77312,571741
48A98,0,1,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Eriogonum,Eriogonum sp.,-111.1788,37.5322,2001-08-27,1112641,571741
48A98,0,2,Perdita subfasciata,Perdita aff. subfasciata n.sp.,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1788,37.5322,2003-09-30,77312,571741
64A98,0,1,Perdita tortifoliae,Perdita aff. tortifoliae n.sp.,Lepidium montanum,Lepidium montanum,-111.2289,37.4796,2001-05-22,77670,571728
60B98,2,1,Perdita xanthochroa,Perdita aff. xanthochroa,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-111.1866,37.539,2000-05-03,79176,571697
48B98,1,0,Perdita xanthochroa,Perdita aff. xanthochroa,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.1773,37.5308,2000-05-03,126671,571697
48B98,1,1,Perdita xanthochroa,Perdita aff. xanthochroa,Sphaeralcea coccinea,Sphaeralcea coccinea,-111.1773,37.5308,2000-05-18,126671,571697
21A99,2,2,Perdita zebrata,Perdita aff. zebrata n.sp.,Melilotus alba,Melilotus alba,-111.3544,37.8506,2002-08-12,58907,227464
21A99,1,0,Perdita zebrata,Perdita aff. zebrata n.sp.,Melilotus alba,Melilotus alba,-111.3544,37.8506,2001-08-14,58907,227464
21A99,9,5,Perdita zebrata,Perdita aff. zebrata n.sp.,Polanisia dodecandra,Polanisia dodecandra,-111.3544,37.8506,2001-07-25,78664,227464
21A99,1,1,Perdita zebrata,Perdita aff. zebrata n.sp.,Thelypodium integrifolium,Thelypodium integrifolium,-111.3544,37.8506,2002-07-29,79350,227464
21B99,0,1,Perdita zebrata,Perdita aff. zebrata n.sp.,Thelypodium integrifolium,Thelypodium integrifolium,-111.354,37.8474,2000-08-08,79350,227464
21B99,0,1,Perdita zebrata,Perdita aff. zebrata n.sp.,Thelypodium integrifolium,Thelypodium integrifolium,-111.354,37.8474,2000-08-18,79350,227464
21B99,3,0,Perdita zebrata,Perdita aff. zebrata n.sp.,Polanisia dodecandra,Polanisia dodecandra,-111.354,37.8474,2001-07-25,78664,227464
7B99,2,3,Perdita zebrata,Perdita aff. zebrata n.sp.,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-07-03,58087,227464
7B99,5,1,Perdita zebrata,Perdita aff. zebrata n.sp.,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-06-07,58087,227464
7B99,1,1,Perdita zebrata,Perdita aff. zebrata n.sp.,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-08-10,58087,227464
7B99,4,2,Perdita zebrata,Perdita aff. zebrata n.sp.,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-06-24,58087,227464
7B99,0,3,Perdita zebrata,Perdita aff. zebrata n.sp.,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-07-25,58087,227464
7B99,1,0,Perdita zebrata,Perdita aff. zebrata n.sp.,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1682,37.7876,2001-08-27,77312,227464
7A99,0,1,Perdita zebrata,Perdita aff. zebrata n.sp.,Cleome lutea,Cleome lutea,-111.1092,37.828,2001-07-03,1415101,227464
8B99,2,1,Perdita zonalis,Perdita aff. zonalis n.sp.,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2003-09-08,57932,227465
8B99,0,2,Perdita zonalis,Perdita aff. zonalis n.sp.,Chrysothamnus depressus,Chrysothamnus depressus,-111.0702,37.6429,2002-09-11,76326,227465
8B99,1,0,Perdita zonalis,Perdita aff. zonalis n.sp.,Chrysothamnus depressus,Chrysothamnus depressus,-111.0702,37.6429,2002-08-27,76326,227465
8B99,1,0,Perdita zonalis,Perdita aff. zonalis n.sp.,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.0702,37.6429,2002-09-27,330784,227465
5B98,1,0,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.322,37.5452,2001-08-23,77360,227443
64B98,0,2,Perdita albipennis,Perdita albipennis,Helianthus annuus,Helianthus annuus,-111.2309,37.4833,2003-08-01,57983,227443
64B98,1,4,Perdita albipennis,Perdita albipennis,Helianthus annuus,Helianthus annuus,-111.2309,37.4833,2003-07-01,57983,227443
64B98,1,2,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.2309,37.4833,2001-08-17,77360,227443
64B98,1,0,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.2309,37.4833,2003-09-18,77360,227443
64A98,0,1,Perdita albipennis,Perdita albipennis,Helianthus,Helianthus sp.,-111.2289,37.4796,2001-06-05,56955,227443
64A98,1,0,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.2289,37.4796,2001-08-17,77360,227443
64A98,0,1,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.2289,37.4796,2001-06-18,77360,227443
53B98,1,0,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.1126,37.3793,2001-09-04,77360,227443
53B98,1,0,Perdita albipennis,Perdita albipennis,Helianthus,Helianthus sp.,-111.1126,37.3793,2001-06-05,56955,227443
4A98,0,1,Perdita albipennis,Perdita albipennis,Helianthus petiolaris,Helianthus petiolaris,-111.0404,37.3744,2001-09-18,77360,227443
4B98,1,0,Perdita albipennis,Perdita albipennis,Balsamorhiza sagittata,Balsamorhiza sagittata,-111.0374,37.3822,2001-06-05,62266,227443
64B98,1,0,Perdita albonotata,Perdita albonotata,Mentzelia multiflora,Mentzelia multiflora,-111.2309,37.4833,2003-07-01,62983,271746
64B98,1,0,Perdita albonotata,Perdita albonotata,Stephanomeria exigua,Stephanomeria exigua,-111.2309,37.4833,2003-09-18,58039,271746
114B00,1,1,Perdita aridella,Perdita aridella,Erigeron argentatus,Erigeron argentatus,-112.3275,37.2753,2001-05-23,76899,572036
114B00,1,0,Perdita aridella,Perdita aridella,Townsendia,Townsendia sp.,-112.3275,37.2753,2001-05-23,72403,572036
101A00,0,1,Perdita aridella,Perdita aridella,Linum aristatum,Linum aristatum,-111.5353,37.7808,2003-08-12,148943,572036
