id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName,names
52136,52137,Ipomopsis aggregata,Scarlet Gilia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46415397/medium.jpeg,Ipomopsis aggregata,"{""Ipomopsis aggregata"":""accepted""}"
52377,47148,Cercocarpus,mountain mahoganies,genus,https://static.inaturalist.org/photos/86801257/medium.jpeg,,
52468,52470,Philadelphus coronarius,Sweet Mock Orange,species,https://static.inaturalist.org/photos/79457044/medium.jpg,Philadelphus coronarius,"{""Philadelphus coronarius"":""accepted""}"
52502,48527,Kolkwitzia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/129910658/medium.jpeg,,
52618,50255,Abronia latifolia,Yellow Sand Verbena,species,https://inaturalist-open-data.s3.amazonaws.com/photos/121060983/medium.jpg,Abronia latifolia,"{""Abronia latifolia"":""accepted""}"
52761,71412,Hypericum,St. John's worts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72000734/medium.jpg,,
53030,48527,Dipsacus,teasels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4745284/medium.jpg,,
53051,52972,Epilobium canum,California fuchsia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5301/medium.jpg,Epilobium canum,"{""Epilobium canum"":""accepted""}"
53145,48620,Marah,Man-roots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7720/medium.jpg,,
53221,49464,Zigadenus,,genus,https://static.inaturalist.org/photos/8882260/medium.jpg,,"{""Zigadenus"":""accepted""}"
53303,48386,Tolmiea,piggyback plants and youth-on-ages,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6254/medium.jpg,,
53317,49194,Verbena,vervains,genus,https://static.inaturalist.org/photos/2037681/medium.jpg,,
53424,49041,Frangula,False-Buckthorns,genus,https://static.inaturalist.org/photos/18560465/medium.jpeg,,"{""Frangula"":""accepted""}"
53435,47130,Ribes sanguineum,Red-flowering Currant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83234098/medium.jpeg,Ribes sanguineum,"{""Ribes sanguineum"":""accepted""}"
53448,47130,Ribes divaricatum,spreading gooseberry,species,https://static.inaturalist.org/photos/35190836/medium.jpeg,Ribes divaricatum,"{""Ribes divaricatum"":""accepted""}"
53914,48623,Scutellaria,skullcaps,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/136072097/medium.jpeg,,
53984,50638,Digitalis,Foxgloves,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/229075348/medium.jpg,,
54429,47130,Ribes uva-crispa,European gooseberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3936053/medium.jpg,Ribes uva-crispa,"{""Ribes grossularia"":""unaccepted"",""Ribes uva-crispa"":""accepted""}"
54431,47130,Ribes rubrum,Red Currant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/57647168/medium.jpeg,Ribes rubrum,"{""Ribes rubrum"":""accepted""}"
54765,48874,Rhus,sumacs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52836713/medium.jpg,,"{""Rhus"":""accepted""}"
54812,49041,Rhamnus,Buckthorns,genus,https://static.inaturalist.org/photos/22805075/medium.jpeg,,"{""Rhamnus"":""accepted""}"
54916,48620,Cucumis,Melons & Cucumbers,genus,https://static.inaturalist.org/photos/78644158/medium.jpg,,
55425,48620,Cucurbita,gourds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/44844839/medium.jpeg,,"{""Cucurbita"":""accepted""}"
55544,47130,Ribes aureum,golden currant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/163767099/medium.jpg,Ribes aureum,"{""Ribes aureum"":""accepted""}"
55552,47130,Ribes roezlii,Sierra Gooseberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9289/medium.jpg,Ribes roezlii,"{""Ribes roezlii"":""accepted""}"
55731,48567,Spergularia,Sand-Spurries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15788/medium.jpg,,
55754,48527,Valerianella,Cornsalads,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/66244251/medium.jpg,,
55882,55883,Hedera helix,common ivy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23968680/medium.jpeg,Hedera helix,"{""Hedera helix"":""accepted""}"
55992,47789,Clarkia pulchella,Large-flower Clarkia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10179/medium.jpg,Clarkia pulchella,"{""Clarkia pulchella"":""accepted""}"
56034,53352,Alnus rubra,Red Alder,species,https://inaturalist-open-data.s3.amazonaws.com/photos/50900970/medium.jpg,Alnus rubra,"{""Alnus rubra"":""accepted""}"
56100,48623,Ajuga,Bugles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/70480839/medium.jpeg,,
56161,48527,Valeriana,valerian,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/120286914/medium.jpg,,
56165,47151,Verbascum,mulleins,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/26729/medium.jpg,,"{""Verbascum"":""accepted""}"
56932,52345,Cuscuta,dodders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11821161/medium.jpg,,
57096,48150,Eriodictyon,yerba santa,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/144222705/medium.jpg,,
57140,57145,Olea europaea,Olive,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87194494/medium.jpg,Olea europaea,"{""Olea europaea"":""accepted""}"
57149,52972,Epilobium densiflorum,denseflower willowherb,species,https://inaturalist-open-data.s3.amazonaws.com/photos/41363/medium.jpg,Epilobium densiflorum,"{""Epilobium densiflorum"":""accepted""}"
57285,48527,Plectritis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12437/medium.jpg,,"{""Plectritis"":""accepted""}"
57286,48527,Centranthus,Valerian,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/200045226/medium.jpeg,,
57793,50837,Gilia capitata,bluehead gilia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12442/medium.jpg,Gilia capitata,"{""Gilia capitata"":""accepted""}"
59033,48516,Calibrachoa,million bells,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1976200/medium.jpg,,
59525,49464,Xerophyllum,turkey beard and common beargrass,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/78914789/medium.jpeg,,"{""Xerophyllum"":""accepted""}"
60089,48040,Downingia,Calicoflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/275675167/medium.jpg,,"{""Downingia"":""accepted""}"
60220,50339,Ludwigia peploides,floating primrose-willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/298083972/medium.jpg,Ludwigia peploides,"{""Ludwigia peploides"":""accepted""}"
60252,60256,Damasonium californicum,California damasonium,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34081902/medium.jpeg,Damasonium californicum,"{""Damasonium californicum"":""accepted""}"
60457,47148,Purshia,Cliffroses and Bitterbrushes,genus,https://static.inaturalist.org/photos/14404/medium.jpg,,
60502,49464,Veratrum,false hellebores,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14454/medium.jpg,,
60992,48567,Cardionema,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/43382/medium.jpg,,
61048,47789,Clarkia amoena,Farewell-To-Spring,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38921871/medium.jpg,Clarkia amoena,"{""Clarkia amoena"":""accepted""}"
61509,61510,Whipplea modesta,modesty,species,https://inaturalist-open-data.s3.amazonaws.com/photos/15891/medium.jpg,Whipplea modesta,"{""Whipplea modesta"":""accepted""}"
61870,47789,Clarkia rhomboidea,diamond clarkia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16331/medium.jpg,Clarkia rhomboidea,"{""Clarkia rhomboidea"":""accepted""}"
61871,52997,Collomia grandiflora,grand collomia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8208114/medium.jpg,Collomia grandiflora,"{""Collomia grandiflora"":""accepted""}"
61885,48567,Moehringia,Grove sandworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/189167962/medium.jpeg,,
61895,47789,Clarkia gracilis,slender clarkia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16393/medium.jpg,Clarkia gracilis,"{""Clarkia gracilis"":""accepted""}"
62219,47599,Camassia,camas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16966/medium.jpg,,"{""Camassia"":""accepted""}"
62223,52470,Philadelphus lewisii,Lewis' mock orange,species,https://static.inaturalist.org/photos/40363644/medium.jpg,Philadelphus lewisii,"{""Philadelphus lewisii"":""accepted""}"
62232,133387,Chimaphila,wintergreens,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/244943707/medium.jpg,,
63364,63366,Limonium californicum,Western Marsh Rosemary,species,https://inaturalist-open-data.s3.amazonaws.com/photos/20860572/medium.jpg,Limonium californicum,"{""Limonium californicum"":""accepted""}"
64192,50638,Kickxia,Cancerworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/151362360/medium.jpeg,,
64292,48040,Triodanis,Venus' Looking-Glasses,genus,https://static.inaturalist.org/photos/18153075/medium.jpg,,"{""Triodanis"":""accepted""}"
64571,47151,Buddleja,butterfly bushes and allies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34193/medium.jpg,,
64694,64696,Elaeagnus angustifolia,Russian olive,species,https://inaturalist-open-data.s3.amazonaws.com/photos/57604163/medium.jpg,Elaeagnus angustifolia,"{""Elaeagnus angustifolia"":""accepted""}"
64697,64696,Elaeagnus umbellata,autumn olive,species,https://static.inaturalist.org/photos/98619666/medium.jpeg,Elaeagnus umbellata,"{""Elaeagnus umbellata"":""accepted""}"
67802,67803,Sarcobatus vermiculatus,Greasewood,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10431508/medium.jpg,Sarcobatus vermiculatus,"{""Sarcobatus vermiculatus"":""accepted""}"
68214,48386,Boykinia,Brookfoams,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24956/medium.jpg,,
71982,48567,Arenaria,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/182271813/medium.jpeg,,"{""Arenaria"":""accepted""}"
72117,48567,Eremogone,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/176480/medium.jpg,,
72171,48150,Hesperochiron,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/142706/medium.jpg,,"{""Hesperochiron"":""accepted""}"
72187,48150,Hydrophyllum,Waterleaves,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/18937205/medium.jpg,,
72236,48386,Micranthes,Early saxifrages,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14510/medium.jpg,,
72344,48527,Scabiosa,Pincushion flowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/78982085/medium.jpeg,,"{""Scabiosa"":""accepted""}"
72400,50638,Tonella,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/302086/medium.jpg,,
75958,72027,Calyptridium monospermum,One-seeded Pussypaws,species,https://inaturalist-open-data.s3.amazonaws.com/photos/962129/medium.JPG,Calyptridium monospermum,"{""Calyptridium monospermum"":""accepted""}"
77256,47701,Geranium oreganum,Oregon Crane's-bill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/206689606/medium.jpg,Geranium oreganum,"{""Geranium oreganum"":""accepted""}"
77260,47701,Geranium richardsonii,Richardson's geranium,species,https://inaturalist-open-data.s3.amazonaws.com/photos/70835082/medium.jpg,Geranium richardsonii,"{""Geranium richardsonii"":""accepted""}"
77264,47701,Geranium viscosissimum,sticky geranium,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1148866/medium.jpg,Geranium viscosissimum,"{""Geranium viscosissimum"":""accepted""}"
77731,47364,Lewisia oppositifolia,opposite-leaved lewisia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/210885/medium.jpg,Lewisia oppositifolia,"{""Lewisia oppositifolia"":""accepted""}"
78123,48790,Montia parvifolia,Small-leaved Blinks,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3344998/medium.jpg,Montia parvifolia,"{""Montia parvifolia"":""accepted""}"
78665,48933,Polemonium carneum,Oregon polemonium,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8649865/medium.jpg,Polemonium carneum,"{""Polemonium carneum"":""accepted""}"
78667,48933,Polemonium occidentale,western Jacob's ladder,species,https://inaturalist-open-data.s3.amazonaws.com/photos/84182/medium.jpg,Polemonium occidentale,"{""Polemonium occidentale"":""accepted""}"
78854,47130,Ribes cereum,wax currant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42361813/medium.jpeg,Ribes cereum,"{""Ribes cereum"":""accepted""}"
78868,47130,Ribes velutinum,desert gooseberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/105333342/medium.jpg,Ribes velutinum,"{""Ribes velutinum"":""accepted""}"
78870,47130,Ribes viscosissimum,sticky currant,species,https://static.inaturalist.org/photos/77117429/medium.jpeg,Ribes viscosissimum,"{""Ribes viscosissimum"":""accepted""}"
79319,68181,Taraxia tanacetifolia,tansyleaf evening primrose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4213197/medium.jpg,Taraxia tanacetifolia,"{""Taraxia tanacetifolia"":""accepted""}"
79389,72409,Triantha occidentalis,western false asphodel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4470921/medium.jpeg,Triantha occidentalis,"{""Triantha occidentalis"":""accepted""}"
82666,54774,Viburnum tinus,Laurustinus viburnum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11569121/medium.jpg,Viburnum tinus,"{""Viburnum tinus"":""accepted""}"
83072,47732,Syringa vulgaris,common lilac,species,https://inaturalist-open-data.s3.amazonaws.com/photos/73700727/medium.jpeg,Syringa vulgaris,"{""Syringa vulgaris"":""accepted""}"
119602,52972,Epilobium parviflorum,Hoary Willowherb,species,https://static.inaturalist.org/photos/140868594/medium.jpeg,Epilobium parviflorum,"{""Epilobium parviflorum"":""accepted""}"
126708,54774,Viburnum carlesii,Korean Spice Viburnum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/198266898/medium.jpeg,Viburnum carlesii,"{""Viburnum carlesii"":""accepted""}"
127100,72027,Calyptridium umbellatum,Mount Hood pussypaws,species,https://static.inaturalist.org/photos/43058942/medium.jpg,Calyptridium umbellatum,"{""Calyptridium umbellatum"":""accepted""}"
128570,61875,Styrax japonicus,Japanese snowbell,species,https://static.inaturalist.org/photos/40635797/medium.jpg,Styrax japonicus,"{""Styrax japonicus"":""accepted""}"
128917,50623,Skimmia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/198956073/medium.jpg,,"{""Skimmia"":""accepted""}"
130554,83157,Hydrangea arborescens,wild hydrangea,species,https://static.inaturalist.org/photos/42530055/medium.jpeg,Hydrangea arborescens,"{""Hydrangea arborescens"":""accepted""}"
133368,48874,Cotinus,smoketrees,genus,https://static.inaturalist.org/photos/93169411/medium.jpg,,
133373,133371,Stewartia pseudocamellia,Japanese stewartia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6071394/medium.jpg,Stewartia pseudocamellia,"{""Stewartia pseudocamellia"":""accepted""}"
141768,50638,Veronicastrum,Culver's roots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/147780392/medium.jpg,,
143799,52689,Sambucus cerulea,blue elder,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46738687/medium.jpg,Sambucus cerulea,"{""Sambucus cerulea"":""accepted"",""Sambucus mexicana"":""unaccepted""}"
153104,48527,Weigela,Weigela bushes,genus,https://static.inaturalist.org/photos/11917526/medium.jpg,,"{""Weigela"":""accepted""}"
156851,49194,Lippia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/54854864/medium.jpg,,
160788,52997,Collomia mazama,Mount Mazama collomia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47211099/medium.jpg,Collomia mazama,"{""Collomia mazama"":""accepted""}"
179978,47604,Madieae,tarweeds and allies,tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/50671161/medium.jpeg,Madieae,"{""Madieae"":""accepted""}"
349786,47538,Euonymus japonicus,Japanese spindle tree,species,https://static.inaturalist.org/photos/28512586/medium.jpg,Euonymus japonicus,"{""Euonymus japonicus"":""accepted""}"
359450,47604,Cichorieae,"Lettuce, Chicory, Dandelion and Salsify Tribe",tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/119865085/medium.jpeg,Cichorieae,"{""Cichorieae"":""accepted""}"
372380,48527,Sixalix,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/115221158/medium.jpg,,
373844,47604,Anthemideae,"Chamomiles, yarrows, and allies",tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/29480892/medium.jpeg,Anthemideae,"{""Anthemideae"":""accepted""}"
430787,48623,Caryopteris,Bluebeards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/50313322/medium.jpeg,,"{""Caryopteris"":""accepted""}"
461542,47604,Astereae,asters and allies,tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/15416442/medium.jpg,Astereae,"{""Astereae"":""accepted""}"
514665,48567,Sabulina,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7833998/medium.jpeg,,
518532,156674,Osmanthus × burkwoodii,Burkwood osmanthus,hybrid,https://static.inaturalist.org/photos/14621008/medium.jpg,Osmanthus × burkwoodii,"{""Osmanthus × burkwoodii"":""accepted""}"
533443,47122,Loteae,,tribe,https://static.inaturalist.org/photos/2086190/medium.jpg,Loteae,"{""Loteae"":""accepted""}"
564969,564913,Chamaenerion angustifolium,fireweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/145664133/medium.jpg,Chamaenerion angustifolium,"{""Chamaenerion angustifolium"":""accepted"",""Chamerion angustifolium"":""unaccepted""}"
605446,47604,Heliantheae,sunflowers and allies,tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/23811700/medium.jpg,Heliantheae,"{""Heliantheae"":""accepted""}"
632883,47604,Cardueae,,tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/64956619/medium.jpg,Cardueae,"{""Cardueae"":""accepted""}"
633087,47122,Fabeae,"Peas, Vetches, and Allies",tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/277437418/medium.jpg,Fabeae,"{""Fabeae"":""accepted""}"
