Bee Genus,Bee Species,Plot Name,Day,Month,Year,Males,Females,Zone,UTM_E,UTM_N,Plant Genus,Plant Species
Andrena,anograe,114A00,9,May,2001,2,0,12S,382273,4126481,Linum,perenne
Andrena,anograe,21B99,6,May,2002,1,0,12S,468859,4188940,Salix,exigua
Andrena,anograe,78A98,30,May,2001,1,0,12S,486265,4130614,Cryptantha,sp.
Andrena,anograe,80A98,31,May,2000,2,0,12S,486658,4127393,Oenothera,caespitosa
Andrena,anograe,22B98,23,May,2002,1,0,12S,486816,4130614,Cryptantha,humilis
Andrena,anograe,22B98,31,May,2000,1,0,12S,486816,4130614,Cryptantha,pterocarya
Andrena,astragali,82B98,8,May,2002,1,0,12S,489272,4126678,Rhus,trilobata
Andrena,bruneri,114B00,23,May,2001,1,1,12S,382309,4126237,Brassicaceae,sp.
Andrena,bruneri,21B99,6,May,2002,0,1,12S,468859,4188940,Salix,exigua
Andrena,bruneri,22B98,31,May,2000,0,1,12S,486816,4130614,Cryptantha,pterocarya
Andrena,bruneri,7A99,24,May,2001,0,2,12S,490387,4186733,Brassicaceae,sp.
Andrena,cerasifolii,101A00,14,May,2001,0,1,12S,452858,4181626,Tamarix,sp.
Andrena,cerasifolii,101A00,30,Apr,2001,0,1,12S,452858,4181626,Amelanchier,utahensis
Andrena,cerasifolii,10B99,4,Jun,2001,0,1,12S,464040,4151361,Purshia,mexicana
Andrena,cerasifolii,21A99,17,Jun,2002,4,0,12S,468824,4189300,Tamarix,sp.
Andrena,cerasifolii,21B99,7,Jun,2001,1,0,12S,468859,4188940,Hymenopappus,filifolius
Andrena,cerasifolii,21B99,7,Jun ,2001,1,0,12S,468859,4188940,Tamarix,sp.
Andrena,cerasifolii,10B98,4,Jun,2001,0,2,12S,471418,4157133,Purshia,mexicana
Andrena,cerasifolii,19A99,24,Apr,2001,0,2,12S,472118,4190897,Salix,sp.
Andrena,cerasifolii,17A99,10,May,2001,0,1,12S,475620,4194691,Amelanchier,utahensis
Andrena,cerasifolii,84B98,15,Jun,2001,0,1,12S,486075,4127971,Rosa,woodsii
Andrena,cerasifolii,80A98,31,May,2000,0,1,12S,486658,4127393,Senecio,multilobatus
Andrena,cheyennorum,78A98,30,May,2001,1,4,12S,486265,4130614,Symphoricarpos,oreophilus
Andrena,cheyennorum,22B98,30,May,2001,1,1,12S,486816,4130614,Symphoricarpos,oreophilus
Andrena,cheyennorum,22B98,31,May,2000,0,8,12S,486816,4130614,Symphoricarpos,sp.
Andrena,cheyennorum,86B98,5,Jun,2003,0,3,12S,487269,4128373,Symphoricarpos,oreophilus
Andrena,cheyennorum,86B98,23,May,2002,0,1,12S,487269,4128373,Ribes,sp.
Andrena,cheyennorum,82A98,30,May,2000,0,2,12S,489158,4126800,Symphoricarpos,sp.
Andrena,cheyennorum,82B98,30,May,2001,0,11,12S,489272,4126678,Symphoricarpos,oreophilus
Andrena,chlorura,84B98,18,May,2001,0,1,12S,486075,4127971,Taraxacum,officinale
Andrena,colletina,TM2,5,Sep,2003,0,3,12S,388586,4124828,Chrysothamnus,greenei
Andrena,colletina,2B98,29,Sep,2001,0,1,12S,469153,4151154,Chrysothamnus,nauseosus
Andrena,colletina,10B98,5,Oct,2001,0,2,12S,471418,4157133,Chrysothamnus,linifolius
Andrena,colletina,10B98,13,Sep,2000,5,0,12S,471418,4157133,Chrysothamnus,nauseosus
Andrena,colletina,10B98,17,Sep,2001,3,6,12S,471418,4157133,Chrysothamnus,linifolius
Andrena,colletina,23A99,14,Sep,2000,1,1,12S,487308,4202301,Chrysothamnus,nauseosus
Andrena,colletina,82B98,1,Aug,2001,0,1,12S,489272,4126678,Erigeron,utahensis
Andrena,cruciferarum,JOCS,13,Jun,2002,0,0,12S,452127,4112825,Salsola,paulsenii
Andrena,cupreotincta,TM2,14,May,2002,0,1,12S,388586,4124828,Amelanchier,utahensis
Andrena,cupreotincta,103B98,17,May,2001,1,0,12S,481033,4133031,Taraxacum,officinale
Andrena,cupreotincta,103B98,30,May,2001,1,5,12S,481033,4133031,Euphorbia,brachycera
Andrena,cupreotincta,103A98,17,May,2001,2,1,12S,481094,4133273,Amelanchier,utahensis
Andrena,cupreotincta,22A98,31,May,2000,0,2,12S,486061,4130708,Cymopterus,lemmonii
Andrena,cupreotincta,22A98,31,May,2000,0,1,12S,486061,4130708,Cymopterus,sp.
Andrena,cupreotincta,84B98,18,May,2001,0,2,12S,486075,4127971,Acer,sp.
Andrena,cupreotincta,84B98,31,May,2001,0,1,12S,486075,4127971,Lupinus,argenteus
Andrena,cupreotincta,84B98,31,May,2001,0,1,12S,486075,4127971,Symphoricarpos,oreophilus
Andrena,cupreotincta,78A98,17,May,2001,0,1,12S,486265,4130614,Gilia,inconspicua
Andrena,cupreotincta,78A98,30,May,2001,0,2,12S,486265,4130614,Cryptantha,sp.
Andrena,cupreotincta,78A98,30,May,2001,0,1,12S,486265,4130614,Symphoricarpos,oreophilus
Andrena,cupreotincta,22B98,30,may,2001,0,1,12S,486816,4130614,Ligusticum,sp.
Andrena,cupreotincta,22B98,31,May,2000,0,1,12S,486816,4130614,Cymopterus,sp.
Andrena,cupreotincta,66B98,30,May,2001,0,14,12S,487263,4128895,Brassicaceae,sp.
Andrena,cupreotincta,66B98,30,May,2001,0,1,12S,487263,4128895,Cryptantha,sp.
Andrena,cupreotincta,66B98,30,May,2001,0,1,12S,487263,4128895,Euphorbia,brachycera
Andrena,cupreotincta,66B98,30,May,2001,0,1,12S,487263,4128895,Taraxacum,officinale
Andrena,cupreotincta,86B98,5,Jun,2003,0,1,12S,487269,4128373,Symphoricarpos,oreophilus
Andrena,cupreotincta,86B98,9,May,2002,1,0,12S,487269,4128373,Ribes,sp.
Andrena,cupreotincta,86B98,9,May,2002,0,1,12S,487269,4128373,Taraxacum,officinale
Andrena,cupreotincta,86B98,15,Jun ,2001,1,2,12S,487269,4128373,Sphaeralcea,sp.
Andrena,cupreotincta,86B98,16,May,2000,0,2,12S,487269,4128373,Malus,sp.
Andrena,cupreotincta,86B98,16,May,2000,1,0,12S,487269,4128373,Taraxacum,officinale
Andrena,cupreotincta,86B98,17,May,2001,1,1,12S,487269,4128373,Taraxacum,officinale
Andrena,cupreotincta,86B98,23,May,2002,0,1,12S,487269,4128373,Philadelphus,lewisii
Andrena,cupreotincta,86B98,29,Apr,2002,3,2,12S,487269,4128373,Ribes,leptanthum
Andrena,cupreotincta,86B98,29,Apr,2002,3,1,12S,487269,4128373,Taraxacum,officinale
Andrena,cupreotincta,86B98,30,May,2001,0,1,12S,487269,4128373,Brassicaceae,sp.
Andrena,cupreotincta,86B98,30,May,2001,0,4,12S,487269,4128373,Taraxacum,officinale
Andrena,cupreotincta,85B98,17,May,2001,1,1,12S,487469,4127174,Taraxacum,officinale
Andrena,cupreotincta,85B98,30,May,2001,0,5,12S,487469,4127174,Brassicaceae,sp.
Andrena,cupreotincta,85B98,30,May,2001,0,1,12S,487469,4127174,Thelypodiopsis,divaricata
Andrena,cupreotincta,3A98,18,May,2001,1,7,12S,488030,4128180,Amelanchier,utahensis
Andrena,cupreotincta,3A98,18,May,2001,0,1,12S,488030,4128180,Arctostaphylos,patula
Andrena,cupreotincta,3A98,21,May,2003,0,3,12S,488030,4128180,Amelanchier,utahensis
Andrena,cupreotincta,3B98,31,May,2001,0,7,12S,488676,4128109,Brassicaceae,sp.
Andrena,cupreotincta,3B98,31,May,2001,0,39,12S,488676,4128109,Thelypodiopsis,divaricata
Andrena,cupreotincta,82B98,8,May,2002,0,1,12S,489272,4126678,Rhus,trilobata
Andrena,cupreotincta,82B98,18,May,2001,9,0,12S,489272,4126678,Amelanchier,utahensis
Andrena,cupreotincta,82B98,30,May,2001,0,1,12S,489272,4126678,Vicia,americana
Andrena,evoluta,22A98,31,May,2000,0,1,12S,486061,4130708,Taraxacum,officinale
Andrena,evoluta,84B98,18,May,2001,8,1,12S,486075,4127971,Taraxacum,officinale
Andrena,evoluta,84B98,23,May,2002,0,13,12S,486075,4127971,Taraxacum,officinale
Andrena,evoluta,84B98,31,May,2001,6,0,12S,486075,4127971,Lupinus,argenteus
Andrena,evoluta,84B98,31,May,2001,1,0,12S,486075,4127971,Lupinus,sp.
Andrena,evoluta,84B98,31,May,2001,7,2,12S,486075,4127971,Taraxacum,officinale
Andrena,evoluta,78A98,9,May,2002,1,1,12S,486265,4130614,Taraxacum,officinale
Andrena,evoluta,78A98,17,May,2001,3,2,12S,486265,4130614,Taraxacum,officinale
Andrena,evoluta,86A98,16,May,2000,1,23,12S,487096,4128172,Taraxacum,officinale
Andrena,evoluta,86A98,16,May,2000,0,1,12S,487096,4128172,Taraxacum,sp.
Andrena,evoluta,66B98,17,May,2001,1,0,12S,487263,4128895,Taraxacum,officinale
Andrena,evoluta,66B98,30,May,2001,0,1,12S,487263,4128895,Taraxacum,officinale
Andrena,evoluta,86B98,5,Jun,2003,0,6,12S,487269,4128373,Asteraceae,sp.
Andrena,evoluta,86B98,5,Jun,2003,0,6,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,9,May,2002,5,23,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,16,May,2000,1,33,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,17,May,2001,5,4,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,21,May,2003,7,4,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,23,May,2002,0,1,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,29,Apr,2002,3,0,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,86B98,30,May,2001,1,0,12S,487269,4128373,Sisyrinchium,idahoense
Andrena,evoluta,86B98,31,May,2000,0,2,12S,487269,4128373,Taraxacum,officinale
Andrena,evoluta,85B98,16,May,2000,0,1,12S,487469,4127174,Taraxacum,officinale
Andrena,evoluta,85B98,17,May,2001,2,0,12S,487469,4127174,Taraxacum,officinale
Andrena,evoluta,85B98,21,May,2003,3,0,12S,487469,4127174,Taraxacum,officinale
Andrena,evoluta,3A98,18,May,2001,1,1,12S,488030,4128180,Taraxacum,officinale
Andrena,evoluta,3A98,21,May,2003,4,5,12S,488030,4128180,Taraxacum,officinale
Andrena,evoluta,3A98,30,May,2000,0,2,12S,488030,4128180,Senecio,multilobatus
Andrena,evoluta,3A98,31,May,2001,0,13,12S,488030,4128180,Taraxacum,officinale
Andrena,evoluta,3B98,18,May,2001,1,0,12S,488676,4128109,Ribes,sp.
Andrena,evoluta,3B98,31,May,2001,0,1,12S,488676,4128109,Thelypodiopsis,divaricata
Andrena,evoluta,82B98,30,May,2000,0,2,12S,489272,4126678,Taraxacum,officinale
Andrena,forbesii,TM2,14,May,2002,0,1,12S,388586,4124828,Amelanchier,utahensis
Andrena,hallii,TM2,14,May,2002,0,1,12S,388586,4124828,Peraphyllum,ramosissimum
Andrena,hallii,7A99,7,Jun ,2001,0,1,12S,490387,4186733,Cryptantha,sp.
Andrena,hallii,7A99,24,May,2001,0,4,12S,490387,4186733,Phacelia,crenulata
Andrena,kaibabensis,10A99,23,May,2001,1,0,12S,463958,4151179,Brassicaceae,sp. (yellow)
Andrena,kaibabensis,66B98,30,May,2001,0,7,12S,487263,4128895,Brassicaceae,sp.
Andrena,kaibabensis,86B98,5,Jun,2003,0,1,12S,487269,4128373,Sisymbrium,altissimum
Andrena,kaibabensis,86B98,21,May,2003,0,2,12S,487269,4128373,Sisymbrium,altissimum
Andrena,kaibabensis,85B98,30,May,2001,0,1,12S,487469,4127174,Brassicaceae,sp.
Andrena,kaibabensis,85B98,30,May,2001,0,1,12S,487469,4127174,Thelypodiopsis,divaricata
Andrena,kaibabensis,3B98,31,May,2001,0,1,12S,488676,4128109,Brassicaceae,sp.
Andrena,kaibabensis,3B98,31,May,2001,0,1,12S,488676,4128109,Thelypodiopsis,divaricata
Andrena,kaibabensis,82B98,18,May,2001,1,2,12S,489272,4126678,Brassicaceae,sp.
Andrena,kristina,29B98,8,May,2001,0,3,12S,480447,4148387,Lepidium,montanum
Andrena,kristina,29B98,8,May,2001,0,8,12S,480447,4148387,Lepidium,sp.
Andrena,linsleyana,21A99,6,May,2002,1,0,12S,468824,4189300,Salix,exigua
Andrena,linsleyana,21A99,19,May,2003,0,1,12S,468824,4189300,Salix,sp.
Andrena,linsleyana,21B99,6,May,2002,0,1,12S,468859,4188940,Salix,exigua
Andrena,linsleyana,10B98,7,May,2001,0,1,12S,471418,4157133,Oenothera,caespitosa
Andrena,linsleyana,64B98,22,May,2001,0,1,12S,479590,4148510,Psoralea,lanceolata
Andrena,linsleyana,53A98,8,May,2001,0,1,12S,489823,4136248,Xylorhiza,tortifolia
Andrena,lupinorum,21B99,7,Jun ,2001,1,0,12S,468859,4188940,Tamarix,sp.
Andrena,lupinorum,103B98,17,May,2001,1,1,12S,481033,4133031,Lupinus,sp.
Andrena,lupinorum,103B98,17,May,2001,1,0,12S,481033,4133031,Taraxacum,officinale
Andrena,lupinorum,103B98,30,May,2001,0,1,12S,481033,4133031,Cleome,lutea
Andrena,lupinorum,103A98,17,May,2001,7,2,12S,481094,4133273,Amelanchier,utahensis
Andrena,lupinorum,22A98,31,May,2000,0,1,12S,486061,4130708,Cymopterus,lemmonii
Andrena,lupinorum,84B98,8,May,2002,2,1,12S,486075,4127971,Taraxacum,officinale
Andrena,lupinorum,84B98,16,May,2000,1,0,12S,486075,4127971,Taraxacum,officinale
Andrena,lupinorum,84B98,18,May,2001,9,1,12S,486075,4127971,Acer,sp.
Andrena,lupinorum,84B98,18,May,2001,2,0,12S,486075,4127971,Taraxacum,officinale
Andrena,lupinorum,84B98,23,May,2002,0,2,12S,486075,4127971,Taraxacum,officinale
Andrena,lupinorum,84B98,31,May,2000,0,2,12S,486075,4127971,Rosa,sp.
Andrena,lupinorum,84B98,31,May,2001,0,1,12S,486075,4127971,Lupinus,argenteus
Andrena,lupinorum,84B98,31,May,2001,0,1,12S,486075,4127971,Lupinus,sp.
Andrena,lupinorum,84B98,31,May,2001,0,2,12S,486075,4127971,Taraxacum,officinale
Andrena,lupinorum,78A98,9,May,2002,0,1,12S,486265,4130614,Ribes,leptanthum
Andrena,lupinorum,78A98,9,May,2002,0,1,12S,486265,4130614,Taraxacum,officinale
Andrena,lupinorum,78A98,17,May,2001,2,0,12S,486265,4130614,Cryptantha,flavoculata
Andrena,lupinorum,78A98,17,May,2001,0,1,12S,486265,4130614,Gilia,inconspicua
Andrena,lupinorum,78A98,17,May,2001,0,1,12S,486265,4130614,Taraxacum,officinale
Andrena,lupinorum,78A98,29,Apr,2002,2,0,12S,486265,4130614,Ribes,sp.
Andrena,lupinorum,78A98,30,May,2001,1,6,12S,486265,4130614,Cryptantha,sp.
Andrena,lupinorum,78A98,30,May,2001,0,5,12S,486265,4130614,Symphoricarpos,oreophilus
Andrena,lupinorum,80A98,16,May,2000,2,1,12S,486658,4127393,Cryptantha,sp.
Andrena,lupinorum,80A98,16,May,2000,1,2,12S,486658,4127393,Erysimum,asperum
Andrena,lupinorum,80A98,31,May,2000,0,1,12S,486658,4127393,Erysimum,asperum
Andrena,lupinorum,22B98,9,May,2002,1,0,12S,486816,4130614,Arctostaphylos,patula
Andrena,lupinorum,22B98,9,May,2002,1,2,12S,486816,4130614,Cryptantha,humilis
Andrena,lupinorum,22B98,30,May,2001,1,0,12S,486816,4130614,Cryptantha,sp.
Andrena,lupinorum,22B98,30,May,2001,1,8,12S,486816,4130614,Symphoricarpos,oreophilus
Andrena,lupinorum,22B98,31,May,2000,0,1,12S,486816,4130614,Cymopterus,sp.
Andrena,lupinorum,22B98,31,May,2000,0,1,12S,486816,4130614,Phacelia,heterophylla
Andrena,lupinorum,22B98,31,May,2000,0,1,12S,486816,4130614,Senecio,multilobatus
Andrena,lupinorum,86A98,16,May,2000,1,5,12S,487096,4128172,Cryptantha,flava
Andrena,lupinorum,86A98,16,May,2000,0,1,12S,487096,4128172,Cryptantha,sp.
Andrena,lupinorum,86A98,16,May,2000,0,2,12S,487096,4128172,Erysimum,asperum
Andrena,lupinorum,86A98,31,May,2000,0,1,12S,487096,4128172,Cryptantha,flava
Andrena,lupinorum,66B98,9,May,2002,3,2,12S,487263,4128895,Cryptantha,humilis
Andrena,lupinorum,66B98,17,May,2001,1,0,12S,487263,4128895,Cryptantha,sp.
Andrena,lupinorum,66B98,17,May,2001,1,0,12S,487263,4128895,Lupinus,argenteus
Andrena,lupinorum,66B98,30,May,2001,0,8,12S,487263,4128895,Brassicaceae,sp.
Andrena,lupinorum,66B98,30,May,2001,0,5,12S,487263,4128895,Cryptantha,sp.
Andrena,lupinorum,66B98,30,May,2001,0,3,12S,487263,4128895,Lupinus,sp.
Andrena,lupinorum,86B98,5,Jun,2003,0,9,12S,487269,4128373,Sisymbrium,altissimum
Andrena,lupinorum,86B98,5,Jun,2003,0,5,12S,487269,4128373,Symphoricarpos,oreophilus
Andrena,lupinorum,86B98,5,Jun,2003,0,3,12S,487269,4128373,Vicia,americana
Andrena,lupinorum,86B98,9,May,2002,1,0,12S,487269,4128373,Lupinus,argenteus
Andrena,lupinorum,86B98,9,May,2002,1,0,12S,487269,4128373,Phlox,sp.
Andrena,lupinorum,86B98,9,May,2002,2,1,12S,487269,4128373,Ribes,leptanthum
Andrena,lupinorum,86B98,9,May,2002,2,1,12S,487269,4128373,Ribes,sp.
Andrena,lupinorum,86B98,9,May,2002,4,0,12S,487269,4128373,Taraxacum,officinale
Andrena,lupinorum,86B98,15,Jun ,2001,0,1,12S,487269,4128373,Sphaeralcea,sp.
Andrena,lupinorum,86B98,16,May,2000,7,3,12S,487269,4128373,Malus,sp.
Andrena,lupinorum,86B98,16,May,2000,4,2,12S,487269,4128373,Taraxacum,officinale
Andrena,lupinorum,86B98,17,May,2001,0,1,12S,487269,4128373,Taraxacum,officinale
Andrena,lupinorum,86B98,21,May,2003,1,0,12S,487269,4128373,Amelanchier,utahensis
Andrena,lupinorum,86B98,21,May,2003,0,1,12S,487269,4128373,Taraxacum,officinale
Andrena,lupinorum,86B98,23,May,2002,0,8,12S,487269,4128373,Philadelphus,lewisii
Andrena,lupinorum,86B98,23,May,2002,1,3,12S,487269,4128373,Ribes,sp.
Andrena,lupinorum,86B98,29,Apr,2002,2,2,12S,487269,4128373,Ribes,leptanthum
Andrena,lupinorum,86B98,29,Apr,2002,5,0,12S,487269,4128373,Taraxacum,officinale
Andrena,lupinorum,86B98,30,May,2001,0,1,12S,487269,4128373,Lupinus,sp.
Andrena,lupinorum,86B98,31,May,2000,0,1,12S,487269,4128373,Phacelia,heterophylla
Andrena,lupinorum,86B98,31,May,2000,0,4,12S,487269,4128373,Rosa,woodsii
Andrena,lupinorum,86B98,31,May,2000,0,1,12S,487269,4128373,Taraxacum,officinale
Andrena,lupinorum,85A98,16,May,2000,0,6,12S,487375,4127183,Cryptantha,pterocarya
Andrena,lupinorum,85A98,16,May,2000,1,1,12S,487375,4127183,Erysimum,asperum
Andrena,lupinorum,85A98,30,May,2000,0,5,12S,487375,4127183,Cryptantha,pterocarya
Andrena,lupinorum,85A98,30,May,2000,0,1,12S,487375,4127183,Lupinus,sp.
Andrena,lupinorum,85A98,30,May,2000,0,4,12S,487375,4127183,Senecio,multilobatus
Andrena,lupinorum,85B98,5,Jun,2003,0,1,12S,487469,4127174,Rosa,woodsii
Andrena,lupinorum,85B98,5,Jun,2003,0,2,12S,487469,4127174,Sisymbrium,altissimum
Andrena,lupinorum,85B98,8,May,2002,0,1,12S,487469,4127174,Lupinus,argenteus
Andrena,lupinorum,85B98,8,May,2002,1,0,12S,487469,4127174,Taraxacum,officinale
Andrena,lupinorum,85B98,15,Jun,2001,0,1,12S,487469,4127174,Potentilla,gracilis
Andrena,lupinorum,85B98,16,May,2000,0,2,12S,487469,4127174,Cryptantha,flava
Andrena,lupinorum,85B98,16,May,2000,0,1,12S,487469,4127174,Lupinus,argenteus
Andrena,lupinorum,85B98,16,May,2000,1,1,12S,487469,4127174,Taraxacum,officinale
Andrena,lupinorum,85B98,17,May,2001,4,2,12S,487469,4127174,Taraxacum,officinale
Andrena,lupinorum,85B98,21,May,2003,2,1,12S,487469,4127174,Taraxacum,officinale
Andrena,lupinorum,85B98,23,May,2002,0,1,12S,487469,4127174,Amelanchier,utahensis
Andrena,lupinorum,85B98,30,May,2001,0,2,12S,487469,4127174,Brassicaceae,sp.
Andrena,lupinorum,85B98,30,May,2001,0,1,12S,487469,4127174,Thelypodiopsis,divaricata
Andrena,lupinorum,3A98,18,May,2001,7,1,12S,488030,4128180,Amelanchier,utahensis
Andrena,lupinorum,3A98,18,May,2001,2,0,12S,488030,4128180,Arctostaphylos,patula
Andrena,lupinorum,3A98,21,May,2003,3,0,12S,488030,4128180,Amelanchier,utahensis
Andrena,lupinorum,3A98,21,May,2003,1,1,12S,488030,4128180,Taraxacum,officinale
Andrena,lupinorum,3A98,30,May,2000,0,2,12S,488030,4128180,Erysimum,asperum
Andrena,lupinorum,3A98,30,May,2000,0,1,12S,488030,4128180,Tragopogon,dubius
Andrena,lupinorum,3A98,31,May,2001,0,2,12S,488030,4128180,Brassicaceae,sp.
Andrena,lupinorum,3A98,31,May,2001,0,1,12S,488030,4128180,Lupinus,sp.
Andrena,lupinorum,3A98,31,May,2001,0,1,12S,488030,4128180,Taraxacum,officinale
Andrena,lupinorum,3B98,5,Jun,2003,0,2,12S,488676,4128109,Taraxacum,officinale
Andrena,lupinorum,3B98,9,May,2002,1,0,12S,488676,4128109,Cryptantha,humilis
Andrena,lupinorum,3B98,9,May,2002,4,0,12S,488676,4128109,Cryptantha,sp.
Andrena,lupinorum,3B98,9,May,2002,4,0,12S,488676,4128109,Euphorbia,brachycera
Andrena,lupinorum,3B98,18,May,2001,1,0,12S,488676,4128109,Artemisia,tridentata
Andrena,lupinorum,3B98,18,May,2001,1,0,12S,488676,4128109,Ribes,sp.
Andrena,lupinorum,3B98,18,May,2001,1,1,12S,488676,4128109,Taraxacum,officinale
Andrena,lupinorum,3B98,30,May,2000,0,2,12S,488676,4128109,Lupinus,argenteus
Andrena,lupinorum,3B98,31,May,2001,0,1,12S,488676,4128109,Lesquerella,sp.
Andrena,lupinorum,3B98,31,May,2001,0,1,12S,488676,4128109,Lupinus,argenteus
Andrena,lupinorum,3B98,31,May,2001,0,5,12S,488676,4128109,Thelypodiopsis,divaricata
Andrena,lupinorum,82B98,8,May,2002,1,0,12S,489272,4126678,Artemisia,tridentata
Andrena,lupinorum,82B98,8,May,2002,2,1,12S,489272,4126678,Rhus,trilobata
Andrena,lupinorum,82B98,18,May,2001,9,0,12S,489272,4126678,Amelanchier,utahensis
Andrena,lupinorum,82B98,18,May,2001,2,0,12S,489272,4126678,Mahonia,fremontii
Andrena,lupinorum,82B98,30,May,2000,0,1,12S,489272,4126678,Oenothera,sp.
Andrena,lupinorum,82B98,30,May,2001,1,0,12S,489272,4126678,Lupinus,argenteus
Andrena,lupinorum,82B98,30,May,2001,2,0,12S,489272,4126678,Mahonia,fremontii
Andrena,lupinorum,82B98,30,May,2001,2,12,12S,489272,4126678,Symphoricarpos,oreophilus
Andrena,lupinorum,53B98,7,May,2002,1,0,12S,490031,4136954,Sphaeralcea,grossulariifolia
Andrena,macoupinensis,21B99,6,May,2002,1,0,12S,468859,4188940,Salix,exigua
Andrena,macoupinensis,19A99,24,Apr,2001,1,0,12S,472118,4190897,Salix,sp.
Andrena,macoupinensis,8B99,25,Apr,2001,1,0,12S,493809,4166196,Salix,exigua
Andrena,medionitens,103B98,30,May,2001,1,2,12S,481033,4133031,Cleome,lutea
Andrena,medionitens,103B98,30,May,2001,40,31,12S,481033,4133031,Euphorbia,brachycera
Andrena,medionitens,103A98,17,May,2001,5,0,12S,481094,4133273,Amelanchier,utahensis
Andrena,medionitens,22A98,31,May,2000,0,1,12S,486061,4130708,Cymopterus,lemmonii
Andrena,medionitens,22A98,31,May,2000,0,5,12S,486061,4130708,Cymopterus,sp.
Andrena,medionitens,22A98,31,May,2000,0,2,12S,486061,4130708,Rosa,sp.
Andrena,medionitens,84B98,31,May,2000,0,1,12S,486075,4127971,Lupinus,sp.
Andrena,medionitens,84B98,31,May,2001,0,1,12S,486075,4127971,Lupinus,argenteus
Andrena,medionitens,84B98,31,May,2001,3,0,12S,486075,4127971,Symphoricarpos,oreophilus
Andrena,medionitens,78A98,30,May,2001,7,14,12S,486265,4130614,Cryptantha,sp.
Andrena,medionitens,78A98,30,May,2001,0,1,12S,486265,4130614,Symphoricarpos,oreophilus
Andrena,medionitens,22B98,9,May,2002,1,0,12S,486816,4130614,Cryptantha,humilis
Andrena,medionitens,22B98,30,May,2001,0,1,12S,486816,4130614,Cryptantha,sp.
Andrena,medionitens,22B98,31,May,2000,0,4,12S,486816,4130614,Cymopterus,lemmonii
Andrena,medionitens,22B98,31,May,2000,0,8,12S,486816,4130614,Cymopterus,sp.
Andrena,medionitens,86A98,16,May,2000,0,2,12S,487096,4128172,Cryptantha,flava
Andrena,medionitens,86A98,16,May,2000,0,3,12S,487096,4128172,Erysimum,asperum
Andrena,medionitens,66B98,9,May,2002,0,1,12S,487263,4128895,Cryptantha,humilis
Andrena,medionitens,66B98,30,May,2001,0,9,12S,487263,4128895,Brassicaceae,sp.
Andrena,medionitens,66B98,30,May,2001,0,1,12S,487263,4128895,Cryptantha,sp.
Andrena,medionitens,66B98,30,May,2001,0,1,12S,487263,4128895,Lupinus,sp.
Andrena,medionitens,66B98,30,May,2001,0,1,12S,487263,4128895,Taraxacum,officinale
Andrena,medionitens,66B98,31,May,2000,0,1,12S,487263,4128895,Lupinus,argenteus
Andrena,medionitens,86B98,5,Jun,2003,0,1,12S,487269,4128373,Sisymbrium,altissimum
Andrena,medionitens,86B98,5,Jun,2003,0,1,12S,487269,4128373,Symphoricarpos,oreophilus
Andrena,medionitens,86B98,9,May,2002,1,0,12S,487269,4128373,Ribes,leptanthum
Andrena,medionitens,86B98,9,May,2002,4,1,12S,487269,4128373,Taraxacum,officinale
Andrena,medionitens,86B98,16,May,2000,2,1,12S,487269,4128373,Malus,sp.
Andrena,medionitens,86B98,29,Apr,2002,2,1,12S,487269,4128373,Taraxacum,officinale
Andrena,medionitens,86B98,31,May,2000,0,1,12S,487269,4128373,Lupinus,argenteus
Andrena,medionitens,86B98,31,May,2000,0,1,12S,487269,4128373,Taraxacum,officinale
Andrena,medionitens,85A98,30,May,2000,0,2,12S,487375,4127183,Cryptantha,pterocarya
Andrena,medionitens,85A98,30,May,2000,0,1,12S,487375,4127183,Lupinus,argenteus
Andrena,medionitens,85A98,30,May,2000,0,1,12S,487375,4127183,Senecio,multilobatus
Andrena,medionitens,85B98,17,May,2001,3,0,12S,487469,4127174,Taraxacum,officinale
Andrena,medionitens,85B98,23,May,2002,0,2,12S,487469,4127174,Amelanchier,utahensis
Andrena,medionitens,85B98,30,May,2001,0,8,12S,487469,4127174,Brassicaceae,sp.
