Plot Name,Males,Females,pollinatorINatName,scientificName,plantINatName,plantScientificName,decimalLongitude,decimalLatitude,eventDate
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Erigeron pumilus,Erigeron pumilus,-111.1278,37.2995,2002-06-05
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Senecio multilobatus,Senecio multilobatus,-111.1278,37.2995,2002-06-05
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Senecio spartioides,Senecio spartioides,-111.1278,37.2995,2002-06-05
3B98,0,3,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-09-07
3B98,0,25,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-08-11
3B98,0,6,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus,Chrysothamnus sp.,-111.1278,37.2995,2002-08-15
3B98,0,2,Lasioglossum albohirtus,Lasioglossum albohirtus,Cleome serrulata,Cleome serrulata,-111.1278,37.2995,2002-07-16
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Erigeron pumilus,Erigeron pumilus,-111.1278,37.2995,2002-07-16
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Achillea millefolium,Achillea millefolium,-111.1278,37.2995,2001-07-19
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus,Chrysothamnus sp.,-111.1278,37.2995,2001-07-19
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Erigeron,Erigeron sp.,-111.1278,37.2995,2001-07-19
3B98,0,8,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-08-23
3B98,0,16,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-07-27
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Calochortus nuttallii,Calochortus nuttallii,-111.1278,37.2995,2001-06-29
3B98,0,2,Lasioglossum albohirtus,Lasioglossum albohirtus,Penstemon comarrhenus,Penstemon comarrhenus,-111.1278,37.2995,2001-06-29
3B98,0,3,Lasioglossum albohirtus,Lasioglossum albohirtus,Lupinus argenteus,Lupinus argenteus,-111.1278,37.2995,2000-05-30
3B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Senecio multilobatus,Senecio multilobatus,-111.1278,37.2995,2000-05-30
7B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1256,37.3904,2000-09-20
7B98,0,4,Lasioglossum albohirtus,Lasioglossum albohirtus,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1256,37.3904,2000-09-20
7B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1256,37.3904,2000-07-31
53B98,0,4,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.1126,37.3793,2000-05-18
53B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1126,37.3793,2000-09-21
53B98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1126,37.3793,2000-09-21
7A99,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Brassicaceae,Brassicaceae sp. (white),-111.1092,37.828,2000-05-25
7A99,0,2,Lasioglossum albohirtus,Lasioglossum albohirtus,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-111.1092,37.828,2000-05-25
8B99,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2000-10-04
8B99,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-06
8B99,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-08-12
8B99,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-13
8B99,0,3,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-20
8B99,0,4,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25
8B99,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-07-28
4A98,0,1,Lasioglossum albohirtus,Lasioglossum albohirtus,Cryptantha,Cryptantha sp.,-111.0404,37.3744,2001-05-08
8B99,0,1,Lasioglossum clarissimus,Lasioglossum clarissimus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-27
114A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Sphaeralcea coccinea,Sphaeralcea coccinea,-112.3279,37.2775,2001-08-06
114A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Brassicaceae,Brassicaceae sp.,-112.3279,37.2775,2001-06-06
114A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.3279,37.2775,2001-06-06
114A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.3279,37.2775,2001-07-09
114A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Sphaeralcea,Sphaeralcea sp.,-112.3279,37.2775,2001-07-09
114A00,0,12,Lasioglossum clematisellus,Lasioglossum clematisellus,Brassicaceae,Brassicaceae sp.,-112.3279,37.2775,2001-05-23
114A00,0,7,Lasioglossum clematisellus,Lasioglossum clematisellus,Linum perenne,Linum perenne,-112.3279,37.2775,2001-05-23
114A00,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Thelypodiopsis divaricata,Thelypodiopsis divaricata,-112.3279,37.2775,2001-05-23
114A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Sphaeralcea grossulariifolia,Sphaeralcea grossulariifolia,-112.3279,37.2775,2001-08-24
114A00,0,6,Lasioglossum clematisellus,Lasioglossum clematisellus,Brassicaceae,Brassicaceae sp.,-112.3279,37.2775,2001-07-24
114B00,0,12,Lasioglossum clematisellus,Lasioglossum clematisellus,Eriogonum alatum,Eriogonum alatum,-112.3275,37.2753,2001-07-09
114B00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Townsendia incana,Townsendia incana,-112.3275,37.2753,2001-05-23
JOCS,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Salsola paulsenii,Salsola paulsenii,-111.5392,37.1606,2002-06-13
JOCS,0,4,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-06-13
JOCS,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Fallugia paradoxa,Fallugia paradoxa,-111.5392,37.1606,2002-05-16
JOCS,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Stanleya pinnata,Stanleya pinnata,-111.5392,37.1606,2002-05-16
JOCS,0,5,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-05-16
JOCS,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Salsola paulsenii,Salsola paulsenii,-111.5392,37.1606,2002-06-26
JOCS,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-06-26
300C,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5368,37.189,2002-06-13
300C,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5368,37.189,2002-05-16
300C,0,4,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5368,37.189,2002-05-30
101A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5353,37.7808,2001-08-06
101A00,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Salsola pestifer,Salsola pestifer,-111.5353,37.7808,2001-07-09
101A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Castilleja,Castilleja sp.,-111.5353,37.7808,2003-08-12
101A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5353,37.7808,2003-08-12
101A00,0,6,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-05-13
101A00,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-07-15
101A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-06-18
101A00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5353,37.7808,2002-07-29
101B00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5326,37.7787,2001-08-06
101B00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus depressus,Chrysothamnus depressus,-111.5326,37.7787,2002-08-12
101B00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-05-13
101B00,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-06-18
101B00,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5326,37.7787,2001-07-23
101B00,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.5326,37.7787,2002-07-29
300D,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Phacelia,Phacelia sp.,-111.4677,37.2207,2002-05-30
21A99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Melilotus officinalis,Melilotus officinalis,-111.3544,37.8506,2002-08-12
21A99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Salsola pestifer,Salsola pestifer,-111.3544,37.8506,2002-08-12
21A99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Cleome lutea,Cleome lutea,-111.3544,37.8506,2002-07-15
21A99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.3544,37.8506,2002-06-17
21A99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Salix exigua,Salix exigua,-111.3544,37.8506,2003-05-19
21A99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Salsola pestifer,Salsola pestifer,-111.3544,37.8506,2002-07-29
21B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Melilotus alba,Melilotus alba,-111.354,37.8474,2000-08-18
21B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Melilotus alba,Melilotus alba,-111.354,37.8474,2002-07-29
2B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Cleome lutea,Cleome lutea,-111.349,37.5068,2001-07-04
2B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Cleome lutea,Cleome lutea,-111.349,37.5068,2001-07-23
10B98,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.3236,37.5608,2001-07-04
10B98,0,60,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.3236,37.5608,2000-07-11
10B98,0,4,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.3236,37.5608,2000-05-22
10B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-08-23
10B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Hymenopappus filifolius,Hymenopappus filifolius,-111.3236,37.5608,2001-08-23
10B98,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.3236,37.5608,2001-07-23
10B98,0,4,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-08-28
5B98,0,8,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.322,37.5452,2000-06-05
5B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.322,37.5452,2000-05-05
5B98,0,13,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.322,37.5452,2000-05-22
5B98,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Cleome lutea,Cleome lutea,-111.322,37.5452,2001-08-23
5B98,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.322,37.5452,2000-07-28
19A99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Streptanthella longirostris,Streptanthella longirostris,-111.317,37.8651,2001-05-10
19A99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Schoenocrambe linifolia,Schoenocrambe linifolia,-111.317,37.8651,2000-08-18
64B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2002-05-22
7B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-07-03
7B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1682,37.7876,2000-09-04
7B99,0,6,Lasioglossum clematisellus,Lasioglossum clematisellus,Mahonia fremontii,Mahonia fremontii,-111.1682,37.7876,2002-05-06
7B99,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Stephanomeria spinosa,Stephanomeria spinosa,-111.1682,37.7876,2001-08-10
7B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Mahonia fremontii,Mahonia fremontii,-111.1682,37.7876,2002-05-20
7B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Stanleya pinnata,Stanleya pinnata,-111.1682,37.7876,2001-06-24
66B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.1437,37.3066,2001-06-29
53B98,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.1126,37.3793,2000-06-01
53B98,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1126,37.3793,2000-10-04
2A99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Purshia mexicana,Purshia mexicana,-111.0976,37.819,2000-05-26
8B99,0,18,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-08-03
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Stanleya pinnata,Stanleya pinnata,-111.0702,37.6429,2001-07-03
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-07-03
8B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-06-03
8B99,0,4,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-04
8B99,0,9,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-06-06
8B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-06
8B99,0,22,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-06-09
8B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Oxytenia acerosa,Oxytenia acerosa,-111.0702,37.6429,2003-08-11
8B99,0,30,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-08-11
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-11
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus depressus,Chrysothamnus depressus,-111.0702,37.6429,2002-09-11
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Salix exigua,Salix exigua,-111.0702,37.6429,2002-08-12
8B99,0,11,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-08-12
8B99,0,10,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-07-12
8B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-08-14
8B99,0,16,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-07-15
8B99,0,4,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-06-16
8B99,0,8,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-06-17
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Cleome lutea,Cleome lutea,-111.0702,37.6429,2003-05-19
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-20
8B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Mahonia fremontii,Mahonia fremontii,-111.0702,37.6429,2002-04-23
8B99,0,2,Lasioglossum clematisellus,Lasioglossum clematisellus,Salsola pestifer,Salsola pestifer,-111.0702,37.6429,2003-08-25
8B99,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-07-25
8B99,0,21,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Baccharis salicifolia,Baccharis salicifolia,-111.0702,37.6429,2002-08-27
8B99,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-08-27
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2000-09-27
8B99,0,8,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-27
8B99,0,6,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-07-28
8B99,0,1,Lasioglossum clematisellus,Lasioglossum clematisellus,Stanleya pinnata,Stanleya pinnata,-111.0702,37.6429,2003-06-30
8B99,0,3,Lasioglossum clematisellus,Lasioglossum clematisellus,Tamarix,Tamarix sp.,-111.0702,37.6429,2003-06-30
101B00,0,1,Lasioglossum cooleyi,Lasioglossum cooleyi,Tamarix,Tamarix sp.,-111.5326,37.7787,2001-07-23
64B98,0,1,Lasioglossum cooleyi,Lasioglossum cooleyi,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2000-06-05
64B98,0,1,Lasioglossum cooleyi,Lasioglossum cooleyi,Psoralea lanceolata,Psoralea lanceolata,-111.2309,37.4833,2000-05-22
8B99,1,0,Lasioglossum cooleyi,Lasioglossum cooleyi,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-24
101B00,0,1,Lasioglossum egregium,Lasioglossum egregium,Tamarix,Tamarix sp.,-111.5326,37.7787,2001-05-14
10A99,0,1,Lasioglossum egregium,Lasioglossum egregium,Chrysothamnus viscidiflorus,Chrysothamnus viscidiflorus,-111.4078,37.5068,2001-09-14
10B99,1,0,Lasioglossum egregium,Lasioglossum egregium,Solidago sparsiflora,Solidago sparsiflora,-111.4069,37.5085,2001-08-30
21A99,0,3,Lasioglossum egregium,Lasioglossum egregium,Senecio,Senecio sp.,-111.3544,37.8506,2002-09-27
103B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Trifolium gymnocarpon,Trifolium gymnocarpon,-111.2141,37.3438,2001-07-19
22A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1573,37.3229,2000-09-06
22A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Cleome lutea,Cleome lutea,-111.1573,37.3229,2000-08-11
22A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Phacelia heterophylla,Phacelia heterophylla,-111.1573,37.3229,2000-06-15
22A98,1,0,Lasioglossum egregium,Lasioglossum egregium,Aster chilensis,Aster chilensis,-111.1573,37.3229,2000-08-22
84B98,3,0,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2001-08-02
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Brassica,Brassica sp.,-111.1571,37.2983,2002-09-04
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2002-05-08
84B98,1,0,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2000-08-10
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Cirsium,Cirsium sp.,-111.1571,37.2983,2000-06-14
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Penstemon eatonii,Penstemon eatonii,-111.1571,37.2983,2000-06-14
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio multilobatus,Senecio multilobatus,-111.1571,37.2983,2000-06-14
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Allium bisceptrum,Allium bisceptrum,-111.1571,37.2983,2001-06-15
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Allium,Allium sp.,-111.1571,37.2983,2001-06-15
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Phacelia,Phacelia sp.,-111.1571,37.2983,2001-06-15
84B98,0,2,Lasioglossum egregium,Lasioglossum egregium,Rosa woodsii,Rosa woodsii,-111.1571,37.2983,2001-06-15
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio multilobatus,Senecio multilobatus,-111.1571,37.2983,2001-06-15
84B98,1,0,Lasioglossum egregium,Lasioglossum egregium,Cirsium calcareum,Cirsium calcareum,-111.1571,37.2983,2002-07-16
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2001-09-19
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Cirsium,Cirsium sp.,-111.1571,37.2983,2001-07-20
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Phacelia hastata,Phacelia hastata,-111.1571,37.2983,2002-06-20
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2000-08-23
84B98,0,9,Lasioglossum egregium,Lasioglossum egregium,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2002-05-23
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Asteraceae,Asteraceae sp. (yellow),-111.1571,37.2983,2002-09-24
84B98,0,2,Lasioglossum egregium,Lasioglossum egregium,Cirsium,Cirsium sp.,-111.1571,37.2983,2002-09-24
84B98,0,3,Lasioglossum egregium,Lasioglossum egregium,Senecio multilobatus,Senecio multilobatus,-111.1571,37.2983,2002-09-24
84B98,0,4,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1571,37.2983,2002-09-24
84B98,0,3,Lasioglossum egregium,Lasioglossum egregium,Viguiera multiflora,Viguiera multiflora,-111.1571,37.2983,2002-09-24
84B98,2,0,Lasioglossum egregium,Lasioglossum egregium,Cirsium,Cirsium sp.,-111.1571,37.2983,2000-07-26
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Brassicaceae,Brassicaceae sp.,-111.1571,37.2983,2001-06-28
84B98,0,7,Lasioglossum egregium,Lasioglossum egregium,Cirsium,Cirsium sp.,-111.1571,37.2983,2001-06-28
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Lupinus,Lupinus sp.,-111.1571,37.2983,2000-05-31
84B98,3,1,Lasioglossum egregium,Lasioglossum egregium,Penstemon eatonii,Penstemon eatonii,-111.1571,37.2983,2000-05-31
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Lupinus,Lupinus sp.,-111.1571,37.2983,2001-05-31
84B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-05-31
78A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-09-06
78A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-09-19
78A98,0,3,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2000-08-22
78A98,0,2,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.155,37.3221,2002-09-24
80A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Erysimum asperum,Erysimum asperum,-111.1505,37.2931,2000-05-31
80A98,0,2,Lasioglossum egregium,Lasioglossum egregium,Penstemon eatonii,Penstemon eatonii,-111.1505,37.2931,2000-05-31
22B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Asteraceae,Asteraceae sp. (yellow),-111.1488,37.3221,2001-06-14
22B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Lupinus,Lupinus sp.,-111.1488,37.3221,2000-05-31
86A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Erysimum asperum,Erysimum asperum,-111.1456,37.3001,2000-05-16
86B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Penstemon comarrhenus,Penstemon comarrhenus,-111.1437,37.3019,2003-07-02
86B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Sisymbrium altissimum,Sisymbrium altissimum,-111.1437,37.3019,2003-07-02
86B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-09-07
86B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Ribes leptanthum,Ribes leptanthum,-111.1437,37.3019,2002-05-09
86B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Senecio spartioides,Senecio spartioides,-111.1437,37.3019,2000-08-10
86B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Marrubium vulgare,Marrubium vulgare,-111.1437,37.3019,2003-06-20
86B98,0,3,Lasioglossum egregium,Lasioglossum egregium,Penstemon comarrhenus,Penstemon comarrhenus,-111.1437,37.3019,2001-06-29
85A98,0,1,Lasioglossum egregium,Lasioglossum egregium,Cryptantha pterocarya,Cryptantha pterocarya,-111.1424,37.2912,2000-05-30
85B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2002-05-08
85B98,0,1,Lasioglossum egregium,Lasioglossum egregium,Crepis occidentalis,Crepis occidentalis,-111.1414,37.2911,2001-06-15
