Kingdom,Phylum/Division,Subphylum/Subdivision,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Scientific name,Common name,Date observed,Description,Comments,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Observer name,Qty.,Size,Depth
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Pennatulidae,,,Ptilosarcus gurneyi,orange sea pen,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Scleractinia,Dendrophylliina,,,Dendrophylliidae,,,Balanophyllia elegans,orange cup coral,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Actiniidae,,,Cribrinopsis fernaldi,snakelock anemone,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Actinostolidae,,,Stomphia didemon,swimming anemone,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Metridiidae,,,Metridium senile,short plumose anemone,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dironidae,,,Dirona albolineata,frosted nudibranch,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,,,Chlamys sp.,pink scallop,1971-08-21T14:00:00,with Myxilla/Mycale,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Heteropora pacifica,northern staghorn bryozoan,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Crinoidea,Articulata,,,Comatulida,Macrophreata,,,Antedonidae,,,Florometra serratissima,feather star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Paxillosida,,,,Luidiidae,,,Luidia foliolata,sand star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Valvatida,Granulosina,,,Goniasteridae,,,Hippasteria phrygiana,spiny red star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Valvatida,Granulosina,,,Goniasteridae,,,Mediaster aequalis,vermilion star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster dawsoni,morning sun star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster stimpsoni,striped sun star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Pterasteridae,,,Pteraster tesselatus,slime star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Echinasteridae,,,Henricia aspera aspera,ridged blood star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Orthasterias koehleri,rainbow star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Phrynophiurida,Euryalina,,,Gorgonocephalidae,,,Gorgonocephalus eucnemis,basket star,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Mesocentrotus franciscanus,red sea urchin,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Enterogona,Phlebobranchia,,,Ascidiidae,,,Ascidia paratropa,glassy tunicate,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,,Chondrichthyes,Holocephali,,Holocephalimorpha,Chimaeriformes,Chimaeroidei,,,Chimaeridae,,,Hydrolagus colliei,spotted ratfish,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Bathymasteridae,,,Ronquilus jordani,northern ronquil,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Cymatogaster aggregata,shiner perch,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes caurinus,copper rockfish,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes maliger,quillback rockfish,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes flavidus,yellowtail rockfish,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes nigrocinctus,tiger rockfish,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes diploproa,splitnose rockfish,1971-08-21T14:00:00,?,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Hexagrammos decagrammus,kelp greenling,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Ophiodon elongatus,lingcod,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Oxylebius pictus,painted greenling,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Jordania zonope,longfin sculpin,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Icelinus tenuis,spotfin sculpin,1971-08-21T14:00:00,,,Lion Islet,48.89833,-123.33333,,open,90,60,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Hadromerida,,,,Clionaidae,,,Cliona californiana,yellow boring sponge,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Hadromerida,,,,Isodictyidae,,,Isodictya rigida,orange finger sponge,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Microcionina,,,Acarnidae,,,Iophon lamella,white reticulated sponge,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Microcionina,,,Myxillidae,,,Myxilla (Burtonanchora) lacunosa,sulphur sponge,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Halichondrida,,,,Halichondriidae,,,Halichondria bowerbanki,Bowerbank's crumb of bread sponge,1973-09-20T14:00:00,panicea,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Microcionina,,,Microcionidae,Ophlitaspongiinae,,Clathria pennata,red velvety sponge 1,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Metridiidae,,,Metridium senile,short plumose anemone,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Actiniidae,,,Urticina grebelnyi,painted anemone,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Actiniaria,Nyantheae,Thenaria,,Actiniidae,,,Epiactis prolifera,proliferating anemone,1973-09-20T14:00:00,on eelgrass,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Ceriantipatharia,,,Ceriantharia,,,,Cerianthidae,,,Pachycerianthus fimbriatus,tube-dwelling anemone,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Scleractinia,Dendrophylliina,,,Dendrophylliidae,,,Balanophyllia elegans,orange cup coral,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Pennatulidae,,,Ptilosarcus gurneyi,orange sea pen,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Serpulidae,,,Serpula columbiana,red-trumpet calcareous tubeworm,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,,,Cirratulidae,,,Dodecaceria fewkesi,fringed filament-worm,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Bispira sp.,twin-eyed feather duster,1973-09-20T14:00:00,purple,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Schizoporella japonica,orange encrusting bryozoan,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Bugulina californica,spiral bryozoan,1973-09-20T14:00:00,bugula sp.,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Ischnochitonidae,,,Tonicella lineata,lined chiton,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Mopaliidae,,,Mopalia sp.,mossy or hairy chiton,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Acanthochotonina,,,Acanthochitonidae,,,Cryptochiton stelleri,giant Pacific chiton,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,,,Chlamys sp.,pink scallop,1973-09-20T14:00:00,with Mxyilla/Mycale,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Ostreidae,,,Pododesmus macrochisma,green false-jingle,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Muricidae,,,Nucella lamellosa,wrinkled dogwinkle,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neotaenioglossa,,,,Ranellidae,,,Fusitriton oregonensis,Oregon triton,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Discodorididae,,,Peltodoris nobilis,noble sea lemon,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,present,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dorididae,,,Doris montereyensis,Monterey sea lemon,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,present,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dorididae,,,Doris odhneri,white nudibranch,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Tritoniidae,,,Tochuina gigantea,orange-peel nudibranch,1973-09-20T14:00:00,about 2 pounds!,,Alcala Point,49.002312,-123.590188,1,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dironidae,,,Dirona albolineata,frosted nudibranch,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Facelinidae,,,Hermissenda crassicornis,opalescent nudibranch,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Stylasterias forreri,velcro star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Leptognathina,,,Poraniidae,,,Dermasterias imbricata,leather star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Valvatida,Granulosina,,,Goniasteridae,,,Mediaster aequalis,vermilion star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Echinasteridae,,,Henricia aspera aspera,ridged blood star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pycnopodia helianthoides,sunflower star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Crossaster papposus,rose star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster dawsoni,morning sun star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster stimpsoni,striped sun star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Phrynophiurida,Euryalina,,,Gorgonocephalidae,,,Gorgonocephalus eucnemis,basket star,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Mesocentrotus franciscanus,red sea urchin,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Aspidochirotacea,,,Aspidochirotida,,,,Stichopodidae,,,Apostichopus californicus,giant sea cucumber,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Cucumariidae,,,Cucumaria miniata,red sea cucumber,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Psolidae,,,Psolus chitonoides,creeping pedal sea cucumber,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,,Chondrichthyes,Elasmobranchii,,Eusalachii,Squaliformes,,,,Squalidae,,,Squalus suckleyi,Pacific spiny dogfish,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Gadiformes,,,,Gadidae,cods and haddock,,Gadus chalcogrammus,walleye pollock,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Gobioidei,,,Gobiidae,,,Rhinogobiops nicholsii,blackeye goby,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Rhacochilus vacca,pile perch,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Embiotoca lateralis,striped seaperch,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes caurinus,copper rockfish,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes maliger,quillback rockfish,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes auriculatus,brown rockfish,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes flavidus,yellowtail rockfish,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes nigrocinctus,tiger rockfish,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Hexagrammos decagrammus,kelp greenling,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Ophiodon elongatus,lingcod,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Oxylebius pictus,painted greenling,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Jordania zonope,longfin sculpin,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Radulinus taylori,spinynose sculpin,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Scorpaenichthys marmoratus,cabezon,1973-09-20T14:00:00,,,Alcala Point,49.002312,-123.590188,,open,80,50,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Metridiidae,,,Metridium farcimen,giant plumose anemone,1973-09-21T11:30:00,,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Ceriantipatharia,,,Ceriantharia,,,,Cerianthidae,,,Pachycerianthus fimbriatus,tube-dwelling anemone,1973-09-21T11:30:00,,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Scleractinia,Dendrophylliina,,,Dendrophylliidae,,,Balanophyllia elegans,orange cup coral,1973-09-21T11:30:00,,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Pennatulidae,,,Ptilosarcus gurneyi,orange sea pen,1973-09-21T11:30:00,,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Bispira sp.,twin-eyed feather duster,1973-09-21T11:30:00,purple,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Bugulina californica,spiral bryozoan,1973-09-21T11:30:00,bugula sp.,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dendronotidae,,,Dendronotus iris,giant nudibranch,1973-09-21T11:30:00,,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dironidae,,,Dirona pellucida,golden dirona,1973-09-21T11:30:00,,,Spanish Hills Store,48.99,-123.58,,open,90,40,Andy Lamb,,,
